#PARAMS:size=10179,delta_q=4
Step,Time,Average Temperature,Kinetic,Potential
11300,1395,573.538,754.626,-36920.7
11400,1410,577.336,759.622,-36920.6
11500,1425,578.334,760.936,-36916.4
11600,1440,581.268,764.796,-36915
11700,1455,581.505,765.108,-36910
11800,1470,583.552,767.801,-36907.2
11900,1485,585.923,770.921,-36905.3
12000,1500,586.251,771.352,-36900
12100,1515,589.809,776.034,-36899.6
12200,1530,588.835,774.753,-36892.5
12300,1545,594.27,781.903,-36894.8
12400,1560,593.408,780.769,-36887.8
12500,1575,594.473,782.171,-36883.8
12600,1590,598.804,787.869,-36884.5
12700,1605,599.488,788.769,-36880
12800,1620,600.407,789.978,-36875.8
12900,1635,601.943,791.999,-36872.3
13000,1650,605.128,796.189,-36871.2
13100,1665,605.445,796.607,-36866
13200,1680,608.991,801.273,-36865.7
13300,1695,608.424,800.527,-36859.3
13400,1710,609.593,802.065,-36855.5
13500,1725,613.333,806.986,-36855.4
13600,1740,614.374,808.355,-36851.1
13700,1755,616.248,810.82,-36848.2
13800,1770,618.945,814.37,-36846.5
13900,1785,620.345,816.211,-36842.8
14000,1800,621.999,818.388,-36839.8
14100,1815,624.022,821.05,-36837.2
14200,1830,625.972,823.615,-36834.4
14300,1845,625.971,823.613,-36829.2
14400,1860,629.108,827.74,-36827.9
14500,1875,629.131,827.771,-36822.2
14600,1890,633.336,833.303,-36822.9
14700,1905,630.532,829.614,-36813.1
14800,1920,638.453,840.037,-36818.9
14900,1935,635.683,836.391,-36809.5
15000,1950,637.753,839.116,-36806.9
15100,1965,641.212,843.667,-36806.3
15200,1980,642.236,845.014,-36802.1
15300,1995,643.946,847.264,-36799.1
15400,2010,645.684,849.551,-36795.9
15500,2025,649.742,854.89,-36796.2
15600,2040,648.34,853.045,-36788.7
15700,2055,649.694,854.827,-36785.4
15800,2070,649.471,854.534,-36779.4
15900,2085,654.338,860.937,-36780.9
16000,2100,654.16,860.703,-36774.8
16100,2115,658.315,866.17,-36775.4
16200,2130,658.04,865.808,-36769.2
16300,2145,660.893,869.562,-36767.5
16400,2160,661.421,870.256,-36763
16500,2175,662.627,871.843,-36759.2
16600,2190,664.817,874.724,-36756.7
16700,2205,668.606,879.71,-36756.3
16800,2220,669.906,881.421,-36752.8
16900,2235,668.354,879.378,-36745.3
17000,2250,673.349,885.95,-36746.9
17100,2265,672.816,885.249,-36740.5
17200,2280,675.62,888.938,-36738.8
17300,2295,676.553,890.166,-36734.7
17400,2310,678.445,892.656,-36731.9
17500,2325,681.692,896.928,-36730.9
17600,2340,681.006,896.025,-36724.4
17700,2355,683.559,899.384,-36722.8
17800,2370,682.215,897.616,-36715.3
17900,2385,686.51,903.267,-36715.9
18000,2400,687.067,904,-36711
18100,2415,688.738,906.199,-36708.1
18200,2430,690.037,907.907,-36704.4
18300,2445,694.228,913.421,-36704.6
18400,2460,692.814,911.561,-36697.2
18500,2475,695.069,914.528,-36695
18600,2490,695.832,915.532,-36690.5
18700,2505,699.546,920.419,-36690.2
18800,2520,701.705,923.259,-36687.5
18900,2535,703.661,925.833,-36684.9
19000,2550,703.597,925.748,-36679.6
19100,2565,703.368,925.448,-36673.6
19200,2580,711.722,936.44,-36679.8
19300,2595,705.272,927.953,-36665.2
19400,2610,712.904,937.994,-36670.5
19500,2625,709.706,933.787,-36660.5
19600,2640,714.684,940.337,-36662
19700,2655,717.102,943.518,-36660.1
19800,2670,713.428,938.684,-36649.3
19900,2685,720.64,948.173,-36654
20000,2700,716.077,942.17,-36642.1
20100,2715,723.187,951.525,-36646.7
20200,2730,723.252,951.61,-36641.3
20300,2745,723.813,952.348,-36636.4
20400,2760,727.305,956.942,-36636
20500,2775,725.937,955.142,-36628.7
20600,2790,726.792,956.267,-36624.3
20700,2805,730.655,961.35,-36624.3
20800,2820,727.644,957.388,-36614.6
20900,2835,733.875,965.587,-36618
21000,2850,732.481,963.752,-36610.2
21100,2865,738.737,971.984,-36613.5
21200,2880,737.492,970.346,-36606.2
21300,2895,740.315,974.06,-36604.7
21400,2910,743.702,978.516,-36604.2
21500,2925,740.004,973.651,-36593.3
21600,2940,747.302,983.253,-36598.4
21700,2955,740.677,974.536,-36583.5
21800,2970,750.366,987.284,-36592
21900,2985,745.218,980.512,-36579.1
22000,3000,749.898,986.669,-36580.2
22100,3015,750.014,986.821,-36574.8
22200,3030,753.288,991.13,-36573.9
22300,3045,754.576,992.824,-36570.2
22400,3060,752.7,990.356,-36561.9
22500,3075,759.201,998.909,-36565.5
22600,3090,755.058,993.458,-36554.4
22700,3105,757.347,996.469,-36552.1
22800,3120,759.887,999.811,-36550.2
22900,3135,757.983,997.306,-36542
23000,3150,767.217,1009.46,-36549.3
23100,3165,761.058,1001.35,-36535.2
23200,3180,768.045,1010.55,-36539.7
23300,3195,764.917,1006.43,-36530
23400,3210,768.026,1010.52,-36528.8
23500,3225,774.603,1019.17,-36532.4
23600,3240,767.056,1009.24,-36516.4
23700,3255,780.189,1026.52,-36529.3
23800,3270,769.977,1013.09,-36509.5
23900,3285,776.013,1021.03,-36512.4
24000,3300,775.896,1020.87,-36506.8
24100,3315,778.506,1024.31,-36504.5
24200,3330,779.05,1025.02,-36500.1
24300,3345,783.571,1030.97,-36500.6
24400,3360,783.877,1031.38,-36495.8
24500,3375,782.289,1029.29,-36488.4
24600,3390,784.738,1032.51,-36486.1
24700,3405,787.871,1036.63,-36484.9
24800,3420,788.579,1037.56,-36480.8
24900,3435,789.461,1038.72,-36476.4
25000,3450,789.092,1038.24,-36470.6
25100,3465,793.773,1044.4,-36471.6
25200,3480,791.796,1041.8,-36463.4
25300,3495,792.373,1042.56,-36458.9
25400,3510,792.885,1043.23,-36454.1
25500,3525,794.743,1045.67,-36451.4
25600,3540,798.29,1050.34,-36450.7
25700,3555,799.361,1051.75,-36446.8
25800,3570,797.14,1048.83,-36438.4
25900,3585,798.647,1050.81,-36435.4
26000,3600,799.835,1052.37,-36431.4
26100,3615,802.368,1055.71,-36429.5
26200,3630,802.986,1056.52,-36424.6
26300,3645,807.049,1061.86,-36425
26400,3660,802.927,1056.44,-36413.8
26500,3675,809.222,1064.72,-36417
26600,3690,806.761,1061.49,-36408
26700,3705,811.185,1067.31,-36408.9
26800,3720,809.625,1065.25,-36401.3
26900,3735,815.17,1072.55,-36403.6
27000,3750,815.916,1073.53,-36399.1
27100,3765,811.492,1067.71,-36387.9
27200,3780,814.163,1071.22,-36386.1
27300,3795,815.278,1072.69,-36382
27400,3810,817.257,1075.3,-36379.5
27500,3825,819.933,1078.82,-36377.4
27600,3840,819.341,1078.04,-36371.3
27700,3855,823.055,1082.92,-36371.1
27800,3870,823.694,1083.76,-36366.3
27900,3885,823.968,1084.12,-36361.4
28000,3900,825.87,1086.63,-36358.5
28100,3915,826.952,1088.05,-36354.7
28200,3930,823.585,1083.62,-36344.9
28300,3945,822.852,1082.66,-36338.3
28400,3960,827.081,1088.22,-36338.8
28500,3975,826.826,1087.89,-36333
28600,3990,826.806,1087.86,-36327.7
28700,4005,826.075,1086.9,-36321.4
28800,4020,828.781,1090.46,-36319.5
28900,4035,833.335,1096.45,-36320.5
29000,4050,831.346,1093.83,-36312
29100,4065,830.584,1092.83,-36306
29200,4080,830.206,1092.33,-36299.9
29300,4095,834.724,1098.28,-36301
29400,4110,829.062,1090.83,-36287.8
29500,4125,835.204,1098.91,-36291.1
29600,4140,827.654,1088.98,-36275.2
29700,4155,832.38,1095.19,-36276.7
29800,4170,830.612,1092.87,-36268.8
29900,4185,832.265,1095.04,-36265.8
30000,4200,834.144,1097.51,-36263
30100,4215,832.077,1094.79,-36254.4
30200,4230,836.361,1100.43,-36255.3
30300,4245,836.439,1100.53,-36249.5
30400,4260,836.593,1100.74,-36244.9
30500,4275,831.08,1093.48,-36231.9
30600,4290,833.546,1096.73,-36230
30700,4305,832.856,1095.82,-36223.6
30800,4320,835.008,1098.65,-36221.3
30900,4335,832.773,1095.71,-36212.9
31000,4350,830.54,1092.77,-36204.5
31100,4365,830.318,1092.48,-36198.9
31200,4380,831.817,1094.45,-36195.3
31300,4395,834.573,1098.08,-36193.8
31400,4410,832.167,1094.91,-36185.2
31500,4425,834.801,1098.38,-36183.5
31600,4440,833.816,1097.08,-36176.4
31700,4455,839.781,1104.93,-36179.4
31800,4470,836.129,1100.13,-36168.8
31900,4485,837.19,1101.52,-36164.9
32000,4500,838.143,1102.78,-36160.7
32100,4515,842.178,1108.08,-36161.1
32200,4530,838.644,1103.44,-36150.7
32300,4545,839.032,1103.95,-36145.9
32400,4560,842.417,1108.4,-36145.1
32500,4575,842.975,1109.13,-36140.5
32600,4590,841.26,1106.88,-36132.6
32700,4605,840.034,1105.26,-36125.7
32800,4620,844.936,1111.71,-36126.8
32900,4635,842.444,1108.44,-36118.1
33000,4650,847.22,1114.72,-36119.5
33100,4665,841.776,1107.56,-36106.6
33200,4680,845.278,1112.16,-36106.1
33300,4695,842.595,1108.63,-36096.8
33400,4710,847.664,1115.3,-36098.6
33500,4725,838.127,1102.76,-36080.2
33600,4740,848.087,1115.86,-36088.6
33700,4755,844.435,1111.06,-36077.9
33800,4770,847.502,1115.09,-36076.8
33900,4785,843.697,1110.08,-36066.1
34000,4800,846.817,1114.19,-36065.2
34100,4815,847.588,1115.2,-36060.6
34200,4830,852.678,1121.9,-36062.6
34300,4845,847.252,1114.76,-36049.5
34400,4860,854.607,1124.44,-36054.3
34500,4875,846.649,1113.97,-36037.9
34600,4890,853.578,1123.08,-36042.1
34700,4905,844.989,1111.78,-36025.4
34800,4920,853.977,1123.61,-36032.1
34900,4935,846.27,1113.47,-36016.1
35000,4950,850.771,1119.39,-36017.2
35100,4965,846.001,1113.12,-36005.1
35200,4980,848.733,1116.71,-36003.7
35300,4995,841.175,1106.77,-35988.2
35400,5010,847.834,1115.53,-35991.8
35500,5025,842.345,1108.31,-35979.2
35600,5040,846.183,1113.35,-35978.6
35700,5055,844.676,1111.37,-35971.5
35800,5070,845.835,1112.9,-35967.7
35900,5085,848.717,1116.69,-35966
36000,5100,849.779,1118.09,-35962.3
36100,5115,851.857,1120.82,-35959.6
36200,5130,848.476,1116.37,-35949.6
36300,5145,849.384,1117.57,-35945.8
36400,5160,844.286,1110.86,-35933.3
36500,5175,847.201,1114.69,-35932.2
36600,5190,844.501,1111.14,-35923.1
36700,5205,848.774,1116.76,-35923.3
36800,5220,850.225,1118.67,-35920
36900,5235,849.025,1117.09,-35912.8
37000,5250,854.128,1123.81,-35914.5
37100,5265,849.398,1117.58,-35902.5
37200,5280,856.445,1126.86,-35906.8
37300,5295,844.027,1110.52,-35884.6
37400,5310,855.402,1125.48,-35894.9
37500,5325,845.081,1111.9,-35875.4
37600,5340,853.712,1123.26,-35881.7
37700,5355,849.942,1118.3,-35871.2
37800,5370,856.562,1127.01,-35874.7
37900,5385,851.829,1120.78,-35863
38000,5400,855.803,1126.01,-35862.8
38100,5415,855.899,1126.14,-35857.5
38200,5430,858.323,1129.33,-35855.4
38300,5445,853.744,1123.3,-35843.8
38400,5460,860.473,1132.16,-35847.7
38500,5475,852.995,1122.32,-35832
38600,5490,860.996,1132.85,-35837.7
38700,5505,857.154,1127.79,-35827.1
38800,5520,863.651,1136.34,-35830.5
38900,5535,861.852,1133.97,-35822.7
39000,5550,860.342,1131.98,-35815.4
39100,5565,860.151,1131.73,-35809.4
39200,5580,865.32,1138.53,-35811.4
39300,5595,859.791,1131.26,-35798.5
39400,5610,867.871,1141.89,-35804.4
39500,5625,858.738,1129.87,-35786.4
39600,5640,864.414,1137.34,-35789.1
39700,5655,859.653,1131.08,-35776.8
39800,5670,868.19,1142.31,-35783.2
39900,5685,863.461,1136.09,-35771.1
40000,5700,866.239,1139.74,-35769.8
40100,5715,859.399,1130.74,-35754.9
40200,5730,868.874,1143.21,-35762.7
40300,5745,865.64,1138.96,-35752.8
40400,5760,866.583,1140.2,-35748.7
40500,5775,865.643,1138.96,-35742
40600,5790,868.395,1142.58,-35740.4
40700,5805,862.536,1134.87,-35727.3
40800,5820,869.246,1143.7,-35730.8
40900,5835,869.274,1143.74,-35725.7
41000,5850,865.545,1138.83,-35715.2
41100,5865,867.182,1140.98,-35712.2
41200,5880,865.04,1138.17,-35704.1
41300,5895,871.097,1146.14,-35706.6
41400,5910,868.93,1143.28,-35698.4
41500,5925,868.373,1142.55,-35692.3
41600,5940,865.19,1138.36,-35682.6
41700,5955,868.557,1142.79,-35682
41800,5970,873.381,1149.14,-35682.9
41900,5985,861.967,1134.12,-35662.4
42000,6000,870.923,1145.91,-35668.8
42100,6015,863.792,1136.52,-35653.8
42200,6030,875.296,1151.66,-35664.1
42300,6045,867.401,1141.27,-35647.8
42400,6060,875.692,1152.18,-35653.8
42500,6075,867.848,1141.86,-35637.9
42600,6090,865.146,1138.3,-35628.8
42700,6105,867.648,1141.6,-35626.8
42800,6120,869.19,1143.63,-35623.3
42900,6135,868.915,1143.26,-35617.8
43000,6150,873.444,1149.22,-35618.4
43100,6165,873.875,1149.79,-35613.7
43200,6180,873.834,1149.74,-35608.3
43300,6195,871.103,1146.14,-35598.9
43400,6210,873.436,1149.21,-35597
43500,6225,872.574,1148.08,-35590.2
43600,6240,877.098,1154.03,-35590.9
43700,6255,878.76,1156.22,-35587.8
43800,6270,871.405,1146.54,-35572.5
43900,6285,873.797,1149.69,-35570.2
44000,6300,877.44,1154.48,-35570
44100,6315,880.827,1158.94,-35568.8
44200,6330,882.807,1161.54,-35566
44300,6345,878.556,1155.95,-35554.9
44400,6360,879.923,1157.75,-35551.2
44500,6375,879.993,1157.84,-35545.8
44600,6390,888.27,1168.73,-35551.7
44700,6405,881.408,1159.7,-35536.9
44800,6420,886.53,1166.44,-35538.8
44900,6435,883.678,1162.69,-35529.2
45000,6450,890.341,1171.46,-35533
45100,6465,888.411,1168.92,-35525.1
45200,6480,893.212,1175.23,-35525.9
45300,6495,894.424,1176.83,-35522.4
45400,6510,893.877,1176.11,-35516
45500,6525,899.175,1183.08,-35518
45600,6540,893.785,1175.99,-35505
45700,6555,904.969,1190.7,-35514.8
45800,6570,895.491,1178.23,-35496.3
45900,6585,908.815,1195.76,-35509
46000,6600,904.433,1190,-35497.5
46100,6615,907.606,1194.17,-35496.8
46200,6630,904.04,1189.48,-35486.2
46300,6645,911.341,1199.09,-35490.9
46400,6660,908.398,1195.21,-35481.8
46500,6675,912.989,1201.25,-35482.7
46600,6690,905.954,1192,-35467.6
46700,6705,916.227,1205.51,-35476.3
46800,6720,912.73,1200.91,-35466
46900,6735,916.199,1205.48,-35465.4
47000,6750,917.376,1207.03,-35461.5
47100,6765,917.697,1207.45,-35456.4
47200,6780,915.446,1204.49,-35447.9
47300,6795,919.639,1210,-35448.3
47400,6810,919.447,1209.75,-35442.5
47500,6825,916.871,1206.36,-35433.6
47600,6840,932.598,1227.05,-35449.3
47700,6855,924.185,1215.99,-35432.5
47800,6870,926.363,1218.85,-35430.5
47900,6885,931.197,1225.21,-35431.3
48000,6900,929.609,1223.12,-35423.8
48100,6915,933.862,1228.72,-35424
48200,6930,938.388,1234.67,-35424.7
48300,6945,930.075,1223.73,-35408.2
48400,6960,936.664,1232.4,-35411.5
48500,6975,935.478,1230.84,-35404.8
48600,6990,937.464,1233.46,-35401.9
48700,7005,937.543,1233.56,-35396.8
48800,7020,943.556,1241.47,-35399.5
48900,7035,947.713,1246.94,-35399.7
49000,7050,943.849,1241.86,-35389.1
49100,7065,944.283,1242.43,-35384.2
49200,7080,951.38,1251.77,-35388.4
49300,7095,943.932,1241.97,-35372.7
49400,7110,949.831,1249.73,-35375.6
49500,7125,950.764,1250.96,-35371.2
49600,7140,949.265,1248.98,-35363.8
49700,7155,951.746,1252.25,-35361.8
49800,7170,952.227,1252.88,-35357.3
49900,7185,963.072,1267.15,-35366.5
50000,7200,955.434,1257.1,-35350.8
50100,7215,966.86,1272.13,-35360.9
50200,7230,958.835,1261.57,-35344.6
50300,7245,964.124,1268.53,-35346.3
50400,7260,969.873,1276.1,-35348.6
50500,7275,960.423,1263.66,-35330.4
50600,7290,975.803,1283.9,-35345.9
50700,7305,967.516,1273,-35329.3
50800,7320,969.786,1275.98,-35326.8
50900,7335,969.507,1275.62,-35321
51000,7350,975.229,1283.15,-35323.5
51100,7365,970.223,1276.56,-35311.3
51200,7380,972.78,1279.92,-35309.3
51300,7395,984.909,1295.88,-35320.3
51400,7410,980.363,1289.9,-35308.8
51500,7425,983.748,1294.35,-35308.1
51600,7440,982.885,1293.22,-35301.5
51700,7455,981.249,1291.07,-35293.8
51800,7470,985.035,1296.05,-35293.6
51900,7485,987.693,1299.55,-35291.9
