#PARAMS:size=561,delta_q=4
Step,Time,Average Temperature,Kinetic,Potential
17400,2310,661.889,47.9968,-1972.88
17500,2325,655.715,47.5491,-1972.13
17600,2340,656.56,47.6104,-1971.9
17700,2355,666.523,48.3328,-1972.34
17800,2370,656.733,47.6229,-1971.29
17900,2385,664.638,48.1961,-1971.61
18000,2400,677.592,49.1355,-1972.24
18100,2415,666.926,48.3621,-1971.19
18200,2430,673.624,48.8478,-1971.39
18300,2445,679.401,49.2667,-1971.53
18400,2460,666.377,48.3222,-1970.24
18500,2475,681.773,49.4386,-1971.1
18600,2490,667.198,48.3818,-1969.73
18700,2505,668.417,48.4702,-1969.53
18800,2520,674.677,48.9241,-1969.61
18900,2535,675.835,49.0081,-1969.42
19000,2550,666.812,48.3538,-1968.47
19100,2565,669.716,48.5644,-1968.41
19200,2580,673.103,48.8099,-1968.36
19300,2595,669.088,48.5188,-1967.73
19400,2610,677.93,49.16,-1968.15
19500,2625,681.156,49.3939,-1968.04
19600,2640,678.794,49.2226,-1967.57
19700,2655,681.99,49.4544,-1967.51
19800,2670,689.43,49.994,-1967.77
19900,2685,687.71,49.8692,-1967.35
20000,2700,699.672,50.7366,-1967.92
20100,2715,684.355,49.6259,-1966.5
20200,2730,689.619,50.0076,-1966.63
20300,2745,701.844,50.8941,-1967.15
20400,2760,699.235,50.7049,-1966.71
20500,2775,709.892,51.4777,-1967.17
20600,2790,697.583,50.5851,-1965.92
20700,2805,718.947,52.1343,-1967.26
20800,2820,701.945,50.9014,-1965.69
20900,2835,708.114,51.3488,-1965.87
21000,2850,705.518,51.1606,-1965.37
21100,2865,709.671,51.4617,-1965.43
21200,2880,711.404,51.5873,-1965.19
21300,2895,720.053,52.2145,-1965.58
21400,2910,700.986,50.8319,-1963.85
21500,2925,708.29,51.3615,-1964.11
21600,2940,683.988,49.5993,-1962.03
21700,2955,696.428,50.5014,-1962.63
21800,2970,703.518,51.0155,-1962.86
21900,2985,713.363,51.7294,-1963.28
22000,3000,686.407,49.7747,-1961.01
