#PARAMS:size=1415,delta_q=4
Step,Time,Average Temperature,Kinetic,Potential
7700,855,519.324,94.9858,-5077.19
7800,870,519.786,95.0703,-5076.54
7900,885,524.703,95.9698,-5076.8
8000,900,525.006,96.0252,-5076.06
8100,915,525.138,96.0493,-5075.34
8200,930,524.009,95.8428,-5074.33
8300,945,531.143,97.1476,-5074.93
8400,960,535.494,97.9434,-5075.03
8500,975,534.401,97.7436,-5074.07
8600,990,537.842,98.3728,-5073.94
8700,1005,539.324,98.6439,-5073.5
8800,1020,540.917,98.9353,-5073.02
8900,1035,538.648,98.5202,-5071.83
9000,1050,543.775,99.4579,-5072.05
9100,1065,546.672,99.9879,-5071.86
9200,1080,547.751,100.185,-5071.35
9300,1095,546.725,99.9976,-5070.39
9400,1110,550.335,100.658,-5070.3
9500,1125,553.817,101.295,-5070.2
9600,1140,552.78,101.105,-5069.24
9700,1155,555.576,101.616,-5069.03
9800,1170,556.769,101.835,-5068.48
9900,1185,562.539,102.89,-5068.8
10000,1200,561.513,102.702,-5067.78
10100,1215,560.471,102.512,-5066.85
10200,1230,561.912,102.775,-5066.34
10300,1245,567.179,103.739,-5066.62
10400,1260,568.273,103.939,-5066.05
10500,1275,574.976,105.165,-5066.6
10600,1290,570.611,104.366,-5065.02
10700,1305,575.102,105.188,-5065.11
10800,1320,579.348,105.964,-5065.2
10900,1335,581.665,106.388,-5064.83
11000,1350,579.491,105.991,-5063.66
11100,1365,576.765,105.492,-5062.42
11200,1380,578.868,105.877,-5062.07
11300,1395,580.204,106.121,-5061.55
11400,1410,589.318,107.788,-5062.51
11500,1425,588.658,107.667,-5061.68
11600,1440,584.402,106.889,-5060.15
11700,1455,591.418,108.172,-5060.57
11800,1470,589.531,107.827,-5059.48
11900,1485,593.756,108.6,-5059.53
12000,1500,593.854,108.618,-5058.78
12100,1515,590.574,108.018,-5057.38
12200,1530,594.155,108.673,-5057.34
12300,1545,596.858,109.167,-5057.03
12400,1560,599.838,109.712,-5056.89
12500,1575,603.74,110.426,-5056.9
12600,1590,607.692,111.149,-5056.82
12700,1605,612.004,111.937,-5056.95
12800,1620,612.094,111.954,-5056.27
12900,1635,613.282,112.171,-5055.74
13000,1650,613.155,112.148,-5055.01
13100,1665,607.391,111.094,-5053.13
13200,1680,613.964,112.296,-5053.6
13300,1695,620.86,113.557,-5054.14
13400,1710,621.798,113.729,-5053.58
13500,1725,618.908,113.2,-5052.27
13600,1740,625.743,114.45,-5052.75
13700,1755,622.084,113.781,-5051.28
13800,1770,621.524,113.679,-5050.45
13900,1785,620.756,113.538,-5049.56
14000,1800,626.341,114.56,-5049.85
14100,1815,631.716,115.543,-5050.07
14200,1830,633.2,115.814,-5049.57
14300,1845,626.625,114.612,-5047.59
14400,1860,632.302,115.65,-5047.85
14500,1875,630.061,115.24,-5046.68
14600,1890,632.84,115.748,-5046.52
14700,1905,638.807,116.84,-5046.86
14800,1920,637.432,116.588,-5045.85
14900,1935,637.215,116.548,-5045.04
15000,1950,639.767,117.015,-5044.71
15100,1965,639.153,116.903,-5043.82
15200,1980,636.551,116.427,-5042.66
15300,1995,644.475,117.876,-5043.38
15400,2010,645.078,117.987,-5042.76
15500,2025,651.534,119.167,-5043.19
15600,2040,659.959,120.708,-5044.1
15700,2055,657.072,120.18,-5042.75
15800,2070,654.888,119.781,-5041.55
15900,2085,651.395,119.142,-5040.13
16000,2100,650.007,118.888,-5039.14
16100,2115,655.878,119.962,-5039.45
16200,2130,649.863,118.862,-5037.72
16300,2145,657.847,120.322,-5038.47
16400,2160,656.486,120.073,-5037.45
16500,2175,653.542,119.535,-5036.11
16600,2190,661.79,121.043,-5036.94
16700,2205,666.892,121.976,-5037.19
16800,2220,665.771,121.771,-5036.24
16900,2235,671.161,122.757,-5036.47
17000,2250,673.258,123.141,-5036.1
17100,2265,669.117,122.383,-5034.47
17200,2280,665.27,121.68,-5033.02
17300,2295,679.647,124.309,-5035.02
17400,2310,677.479,123.913,-5033.82
17500,2325,679.221,124.231,-5033.39
17600,2340,683.28,124.974,-5033.37
17700,2355,680.225,124.415,-5032.08
17800,2370,686.828,125.623,-5032.55
17900,2385,686.612,125.583,-5031.77
18000,2400,684.328,125.166,-5030.62
18100,2415,678.305,124.064,-5028.78
18200,2430,680.128,124.397,-5028.36
18300,2445,687.685,125.78,-5029.08
18400,2460,688.263,125.885,-5028.43
18500,2475,687.162,125.684,-5027.45
18600,2490,692.926,126.738,-5027.83
18700,2505,689.857,126.177,-5026.52
18800,2520,697.951,127.657,-5027.25
18900,2535,691.826,126.537,-5025.33
19000,2550,691.902,126.551,-5024.62
19100,2565,699.461,127.933,-5025.35
19200,2580,703.549,128.681,-5025.32
19300,2595,702.462,128.482,-5024.34
19400,2610,696.397,127.373,-5022.46
19500,2625,703.701,128.709,-5023.04
19600,2640,700.719,128.163,-5021.77
19700,2655,699.648,127.968,-5020.85
19800,2670,704.661,128.885,-5021.03
19900,2685,704.439,128.844,-5020.3
20000,2700,710.25,129.907,-5020.62
20100,2715,711.099,130.062,-5019.98
20200,2730,720.567,131.794,-5021.05
20300,2745,728.558,133.255,-5021.75
20400,2760,726.098,132.805,-5020.59
20500,2775,718.801,131.471,-5018.49
20600,2790,707.803,129.459,-5015.66
20700,2805,716.708,131.088,-5016.52
20800,2820,716.379,131.028,-5015.7
20900,2835,725.258,132.652,-5016.66
21000,2850,720.754,131.828,-5015.07
21100,2865,727.796,133.116,-5015.6
21200,2880,728.568,133.257,-5015.01
21300,2895,736.938,134.788,-5015.82
21400,2910,727.025,132.975,-5013.26
21500,2925,731.63,133.817,-5013.39
21600,2940,731.767,133.842,-5012.64
21700,2955,726.8,132.934,-5010.92
21800,2970,728.878,133.314,-5010.54
21900,2985,735.536,134.532,-5011.04
22000,3000,730.145,133.546,-5009.21
22100,3015,734.695,134.378,-5009.33
22200,3030,741.386,135.602,-5009.85
22300,3045,743.41,135.972,-5009.51
22400,3060,729.855,133.493,-5006.19
22500,3075,739.883,135.327,-5007.33
22600,3090,735.794,134.579,-5005.84
22700,3105,732.709,134.015,-5004.58
22800,3120,744.284,136.132,-5005.96
22900,3135,731.93,133.872,-5002.9
23000,3150,736.731,134.75,-5003.01
23100,3165,749.605,137.105,-5004.63
23200,3180,751.674,137.483,-5004.32
23300,3195,757.01,138.459,-5004.56
23400,3210,745.649,136.381,-5001.72
23500,3225,752.238,137.587,-5002.23
23600,3240,739.993,135.347,-4999.23
23700,3255,742.274,135.764,-4998.86
23800,3270,752.926,137.712,-5000.1
23900,3285,751.366,137.427,-4999.06
24000,3300,753.689,137.852,-4998.74
24100,3315,757.004,138.458,-4998.55
24200,3330,758.199,138.677,-4997.98
24300,3345,734.887,134.413,-4992.94
24400,3360,747.375,136.697,-4994.5
24500,3375,764.625,139.852,-4996.99
24600,3390,761.327,139.249,-4995.6
24700,3405,759.947,138.997,-4994.59
24800,3420,756.949,138.448,-4993.26
24900,3435,751.818,137.51,-4991.53
25000,3450,758.341,138.703,-4991.96
25100,3465,757.239,138.501,-4991.06
25200,3480,745.95,136.436,-4988.21
25300,3495,761.319,139.248,-4990.34
25400,3510,760.479,139.094,-4989.51
25500,3525,757.078,138.472,-4988.09
25600,3540,749.528,137.091,-4985.88
25700,3555,755.247,138.137,-4986.25
25800,3570,745.714,136.393,-4983.72
25900,3585,754.476,137.996,-4984.6
26000,3600,747.747,136.765,-4982.55
26100,3615,749.983,137.174,-4982.28
26200,3630,752.343,137.606,-4981.99
26300,3645,751.72,137.492,-4981.08
26400,3660,755.974,138.27,-4981.11
26500,3675,751.032,137.366,-4979.41
26600,3690,752.244,137.588,-4978.97
26700,3705,747.398,136.701,-4977.29
26800,3720,757.246,138.502,-4978.36
26900,3735,768.067,140.482,-4979.69
27000,3750,758.197,138.676,-4977.11
27100,3765,752.77,137.684,-4975.4
27200,3780,763.503,139.647,-4976.62
27300,3795,754.515,138.003,-4974.23
27400,3810,754.374,137.977,-4973.51
27500,3825,752.916,137.711,-4972.46
27600,3840,758.416,138.716,-4972.7
27700,3855,750.821,137.327,-4970.62
27800,3870,761.296,139.243,-4971.77
27900,3885,766.921,140.272,-4972.1
28000,3900,755.619,138.205,-4969.33
28100,3915,753.979,137.905,-4968.33
28200,3930,765.382,139.991,-4969.57
28300,3945,756.701,138.403,-4967.28
28400,3960,756.45,138.357,-4966.42
28500,3975,773.793,141.529,-4968.87
28600,3990,755.384,138.162,-4964.8
28700,4005,764.358,139.803,-4965.6
28800,4020,762.791,139.517,-4964.55
28900,4035,761.65,139.308,-4963.51
29000,4050,761.366,139.256,-4962.78
29100,4065,771.076,141.032,-4963.87
29200,4080,775.065,141.762,-4963.83
29300,4095,765.644,140.039,-4961.32
29400,4110,763.024,139.559,-4960.08
29500,4125,772.291,141.254,-4961.1
29600,4140,767.767,140.427,-4959.48
29700,4155,765.722,140.053,-4958.32
29800,4170,775.073,141.763,-4959.27
29900,4185,777.639,142.232,-4959.06
30000,4200,786.355,143.827,-4959.92
30100,4215,783.233,143.256,-4958.6
30200,4230,773.946,141.557,-4956.14
30300,4245,778.716,142.429,-4956.31
30400,4260,779.427,142.559,-4955.73
30500,4275,778.529,142.395,-4954.78
30600,4290,773.592,141.492,-4953.09
30700,4305,775.531,141.847,-4952.67
30800,4320,768.901,140.634,-4950.63
30900,4335,765.155,139.949,-4949.24
31000,4350,780.31,142.721,-4951.3
31100,4365,773.144,141.41,-4949.2
31200,4380,767.142,140.312,-4947.4
31300,4395,760.66,139.127,-4945.38
31400,4410,781,142.847,-4948.46
31500,4425,781.302,142.902,-4947.72
31600,4440,774.611,141.679,-4945.79
31700,4455,783.22,143.253,-4946.62
31800,4470,775.262,141.798,-4944.51
31900,4485,772.405,141.275,-4943.25
32000,4500,777.557,142.217,-4943.45
32100,4515,761.735,139.324,-4939.75
32200,4530,769.183,140.686,-4940.37
32300,4545,771.263,141.066,-4940.06
32400,4560,771.907,141.184,-4939.41
32500,4575,766.874,140.263,-4937.73
32600,4590,754.725,138.041,-4934.8
32700,4605,763.076,139.569,-4935.62
32800,4620,763.05,139.564,-4934.79
32900,4635,761.371,139.257,-4933.74
33000,4650,756.745,138.411,-4932.15
33100,4665,762.947,139.545,-4932.54
33200,4680,758.443,138.721,-4930.99
33300,4695,751.845,137.515,-4929.04
33400,4710,745.672,136.386,-4927.12
33500,4725,746.251,136.491,-4926.43
33600,4740,747.812,136.777,-4925.87
33700,4755,767.761,140.426,-4928.91
33800,4770,761.261,139.237,-4926.94
33900,4785,763.128,139.578,-4926.67
34000,4800,768.007,140.471,-4926.79
34100,4815,755.799,138.238,-4923.77
34200,4830,753.767,137.866,-4922.69
34300,4845,778.505,142.391,-4926.52
34400,4860,771.562,141.121,-4924.5
34500,4875,758.135,138.665,-4921.24
34600,4890,768.735,140.604,-4922.46
34700,4905,764.768,139.878,-4920.95
34800,4920,765.361,139.987,-4920.3
34900,4935,774.42,141.644,-4921.25
35000,4950,767.403,140.36,-4919.18
35100,4965,778.921,142.467,-4920.58
35200,4980,778.294,142.352,-4919.79
35300,4995,782.784,143.173,-4919.86
35400,5010,778.628,142.413,-4918.35
35500,5025,787.09,143.961,-4919.15
35600,5040,793.22,145.082,-4919.56
35700,5055,776.511,142.026,-4915.65
35800,5070,774.782,141.71,-4914.52
35900,5085,782.708,143.16,-4915.31
36000,5100,788.825,144.278,-4915.56
36100,5115,794.238,145.268,-4915.76
36200,5130,788.536,144.225,-4914.03
36300,5145,794.989,145.406,-4914.51
36400,5160,786.131,143.786,-4912.07
36500,5175,792.692,144.986,-4912.46
36600,5190,794.248,145.27,-4911.98
36700,5205,791.426,144.754,-4910.73
36800,5220,785.843,143.733,-4908.94
36900,5235,794.445,145.306,-4909.78
37000,5250,808.603,147.896,-4911.67
37100,5265,800.607,146.433,-4909.4
37200,5280,802.508,146.781,-4909.1
37300,5295,819.453,149.88,-4911.56
37400,5310,814.338,148.945,-4909.85
37500,5325,809.326,148.028,-4908.1
37600,5340,813.97,148.877,-4908.16
37700,5355,808.658,147.906,-4906.37
37800,5370,806.028,147.425,-4905.2
37900,5385,836.93,153.077,-4910.24
38000,5400,838.169,153.304,-4909.68
38100,5415,811.319,148.393,-4903.98
38200,5430,818.126,149.638,-4904.4
38300,5445,822.939,150.518,-4904.57
38400,5460,822.803,150.493,-4903.8
38500,5475,814.948,149.056,-4901.56
38600,5490,832.957,152.35,-4904.19
38700,5505,835.465,152.809,-4904
38800,5520,817.401,149.505,-4899.97
38900,5535,821.87,150.322,-4900.1
39000,5550,821.507,150.256,-4899.29
39100,5565,834.514,152.635,-4900.94
39200,5580,832.557,152.277,-4899.9
39300,5595,834.991,152.722,-4899.46
39400,5610,824.734,150.846,-4896.93
39500,5625,833.083,152.373,-4897.76
39600,5640,838.319,153.331,-4897.99
39700,5655,841.912,153.988,-4897.92
39800,5670,844.249,154.416,-4897.66
39900,5685,839.386,153.526,-4896
40000,5700,841.423,153.899,-4895.58
40100,5715,833.717,152.489,-4893.36
40200,5730,841.403,153.895,-4894.09
40300,5745,847.331,154.979,-4894.45
40400,5760,862.88,157.823,-4896.54
40500,5775,853.784,156.16,-4894.07
40600,5790,869.079,158.957,-4896.21
40700,5805,848.425,155.179,-4891.72
40800,5820,852.086,155.849,-4891.52
40900,5835,852.667,155.955,-4890.98
41000,5850,855.639,156.499,-4890.79
41100,5865,860.095,157.314,-4890.72
41200,5880,855.197,156.418,-4889.11
41300,5895,865.524,158.307,-4890.31
41400,5910,862.481,157.75,-4889.03
41500,5925,863.041,157.853,-4888.35
41600,5940,867.154,158.605,-4888.37
41700,5955,862.75,157.8,-4886.74
41800,5970,867.747,158.713,-4886.96
41900,5985,875.278,160.091,-4887.53
42000,6000,880.009,160.956,-4887.75
42100,6015,863.593,157.954,-4883.83
42200,6030,869.818,159.092,-4884.19
42300,6045,873.21,159.713,-4884.1
42400,6060,887.913,162.402,-4886.18
42500,6075,892.476,163.236,-4886.18
42600,6090,878.37,160.656,-4882.85
42700,6105,884.249,161.732,-4883.19
42800,6120,887.089,162.251,-4882.97
42900,6135,874.425,159.935,-4879.87
43000,6150,892.197,163.185,-4882.41
43100,6165,883.033,161.509,-4879.89
43200,6180,899.117,164.451,-4882.21
43300,6195,897.474,164.151,-4881.16
43400,6210,900.428,164.691,-4880.89
43500,6225,901.318,164.854,-4880.36
43600,6240,893.458,163.416,-4878.12
43700,6255,898.335,164.308,-4878.26
43800,6270,884.159,161.715,-4874.85
43900,6285,901.95,164.969,-4877.46
44000,6300,915.549,167.457,-4879.26
44100,6315,905.784,165.671,-4876.77
44200,6330,907.029,165.898,-4876.24
44300,6345,896.276,163.932,-4873.47
44400,6360,908.773,166.217,-4874.98
44500,6375,897.631,164.179,-4872.26
44600,6390,895.383,163.768,-4871.04
44700,6405,899.068,164.442,-4870.99
44800,6420,920.069,168.283,-4874.26
44900,6435,920.622,168.384,-4873.63
45000,6450,925.073,169.199,-4873.66
45100,6465,913.483,167.079,-4870.68
45200,6480,900.658,164.733,-4867.6
45300,6495,927.496,169.642,-4871.89
45400,6510,921.357,168.519,-4869.92
45500,6525,907.115,165.914,-4866.49
45600,6540,914.887,167.336,-4867.15
45700,6555,911.412,166.7,-4865.75
45800,6570,920.124,168.293,-4866.56
45900,6585,927.642,169.668,-4867.3
46000,6600,932.705,170.594,-4867.62
46100,6615,936.873,171.357,-4867.61
46200,6630,920.66,168.391,-4863.92
46300,6645,930.234,170.143,-4864.89
46400,6660,930.463,170.184,-4864.18
46500,6675,935.086,171.03,-4864.32
46600,6690,934.295,170.885,-4863.44
46700,6705,945.065,172.855,-4864.58
46800,6720,938.976,171.741,-4862.87
46900,6735,943.051,172.487,-4862.77
47000,6750,955.876,174.832,-4864.4
47100,6765,935.266,171.063,-4859.78
47200,6780,940.622,172.042,-4860.19
47300,6795,951.366,174.008,-4861.42
47400,6810,945.094,172.86,-4859.45
47500,6825,950.987,173.938,-4859.79
47600,6840,946.899,173.19,-4858.27
47700,6855,962.248,175.998,-4860.51
47800,6870,956.301,174.91,-4858.65
47900,6885,962.524,176.049,-4859.04
48000,6900,958.155,175.249,-4857.48
48100,6915,959.598,175.513,-4857.03
48200,6930,988.101,180.726,-4861.66
48300,6945,989.955,181.066,-4861.22
48400,6960,975.428,178.409,-4857.72
48500,6975,966.633,176.8,-4855.27
48600,6990,963.216,176.175,-4853.92
48700,7005,975.755,178.468,-4855.62
48800,7020,975.553,178.431,-4854.76
48900,7035,975.288,178.383,-4854
49000,7050,974.819,178.297,-4853.01
49100,7065,972.453,177.864,-4851.91
49200,7080,985.497,180.25,-4853.62
49300,7095,976.652,178.633,-4851.24
49400,7110,973.234,178.007,-4849.74
49500,7125,965.242,176.546,-4847.49
49600,7140,983.593,179.902,-4850.2
49700,7155,972.383,177.852,-4847.28
49800,7170,969.842,177.387,-4846.1
49900,7185,982.686,179.736,-4847.74
50000,7200,981.993,179.609,-4846.88
50100,7215,988.385,180.778,-4847.35
50200,7230,993.903,181.788,-4847.63
50300,7245,1002.08,183.283,-4848.53
50400,7260,1000.01,182.906,-4847.42
50500,7275,990.31,181.131,-4844.92
50600,7290,1002.85,183.423,-4846.4
50700,7305,982.844,179.765,-4841.94
50800,7320,981.903,179.593,-4840.98
50900,7335,998.747,182.674,-4843.4
51000,7350,996.978,182.35,-4842.29
51100,7365,1005.01,183.819,-4842.92
51200,7380,1018.93,186.365,-4844.81
51300,7395,1006.89,184.163,-4841.79
51400,7410,1003.43,183.531,-4840.42
51500,7425,996.955,182.346,-4838.37
51600,7440,994.279,181.856,-4837.08
51700,7455,1019.36,186.444,-4841.11
51800,7470,1023.61,187.222,-4841.05
51900,7485,1006.81,184.148,-4837.18
