#PARAMS:size=6525,delta_q=4
Step,Time,Average Temperature,Kinetic,Potential
23300,3195,765.552,645.683,-23359.3
23400,3210,761.656,642.397,-23352.3
23500,3225,756.239,637.828,-23344.2
23600,3240,769.275,648.823,-23351.9
23700,3255,771.251,650.49,-23350.3
23800,3270,765.974,646.039,-23342.1
23900,3285,774.084,652.879,-23345.7
24000,3300,771.768,650.926,-23340.3
24100,3315,769.031,648.617,-23334.2
24200,3330,777.764,655.983,-23338.6
24300,3345,780.523,658.31,-23337.5
24400,3360,773.312,652.228,-23327.7
24500,3375,786.986,663.761,-23336.1
24600,3390,775.694,654.237,-23322.9
24700,3405,787.476,664.174,-23329.8
24800,3420,782.082,659.625,-23321.5
24900,3435,785.753,662.721,-23321.2
25000,3450,786.544,663.388,-23318.4
25100,3465,784.172,661.388,-23312.9
25200,3480,787.828,664.471,-23312.8
25300,3495,785.972,662.905,-23307.5
25400,3510,788.856,665.338,-23306.6
25500,3525,786.572,663.412,-23301.2
25600,3540,785.794,662.755,-23297
25700,3555,791.889,667.896,-23298.9
25800,3570,787.243,663.978,-23291.4
25900,3585,793.155,668.964,-23293
26000,3600,791.35,667.441,-23288.1
26100,3615,788.453,664.998,-23281.9
26200,3630,793.754,669.469,-23283.2
26300,3645,795.996,671.36,-23281.9
26400,3660,792.616,668.51,-23275.5
26500,3675,798.277,673.284,-23277.2
26600,3690,792.085,668.062,-23267.9
26700,3705,797.697,672.795,-23269.7
26800,3720,797.073,672.268,-23265.7
26900,3735,795.949,671.32,-23261.4
27000,3750,803.555,677.735,-23264.6
27100,3765,794.082,669.746,-23252.6
27200,3780,797.214,672.388,-23252.1
27300,3795,805.123,679.058,-23255.4
27400,3810,801.466,675.974,-23248.8
27500,3825,800.338,675.022,-23244.4
27600,3840,802.756,677.061,-23243.2
27700,3855,805.804,679.632,-23242.1
27800,3870,810.33,683.45,-23242.5
27900,3885,813.461,686.091,-23241.8
28000,3900,806.006,679.802,-23231.9
28100,3915,809.212,682.507,-23231.2
28200,3930,811.478,684.418,-23229.7
28300,3945,808.978,682.309,-23224.1
28400,3960,811.634,684.55,-23223
28500,3975,806.411,680.145,-23215.2
28600,3990,805.875,679.692,-23211.3
28700,4005,813.902,686.462,-23214.9
28800,4020,807.394,680.974,-23205.4
28900,4035,819.77,691.412,-23213
29000,4050,815.593,687.889,-23205.7
29100,4065,811.722,684.624,-23199
29200,4080,812.462,685.248,-23196.2
29300,4095,818.421,690.274,-23197.9
29400,4110,813.377,686.02,-23190.3
29500,4125,818.915,690.691,-23191.5
29600,4140,822.413,693.641,-23190.9
29700,4155,814.123,686.649,-23180.3
29800,4170,826.738,697.288,-23188
29900,4185,819.243,690.968,-23178
30000,4200,818.262,690.14,-23173.8
30100,4215,819.932,691.548,-23171.8
30200,4230,821.095,692.529,-23169.3
30300,4245,821.191,692.61,-23166.1
30400,4260,815.648,687.935,-23157.7
30500,4275,819.261,690.982,-23157.4
30600,4290,823.214,694.316,-23157.3
30700,4305,821.965,693.263,-23152.6
30800,4320,827.993,698.347,-23154.5
30900,4335,831.891,701.635,-23154.2
31000,4350,831.517,701.319,-23150.4
31100,4365,836.474,705.5,-23151.4
31200,4380,828.882,699.097,-23141.3
31300,4395,831.856,701.605,-23140.5
31400,4410,835.777,704.912,-23140.4
31500,4425,831.922,701.661,-23133.6
31600,4440,840.787,709.137,-23138.2
31700,4455,841.797,709.989,-23135.2
31800,4470,842.56,710.633,-23132.4
31900,4485,840.171,708.618,-23127.1
32000,4500,836.36,705.404,-23120.2
32100,4515,841.129,709.426,-23120.8
32200,4530,841.765,709.963,-23118.2
32300,4545,834.761,704.055,-23108.4
32400,4560,841.882,710.061,-23111.3
32500,4575,835.611,704.772,-23102.3
32600,4590,830.171,700.184,-23094.3
32700,4605,837.476,706.345,-23097.3
32800,4620,835.593,704.757,-23092
32900,4635,842.12,710.262,-23094.3
33000,4650,841.13,709.427,-23090.1
33100,4665,843.496,711.423,-23088.6
33200,4680,840.626,709.002,-23082.8
33300,4695,844.428,712.208,-23082.7
33400,4710,834.377,703.732,-23070.5
33500,4725,846.057,713.583,-23077.1
33600,4740,848.536,715.673,-23075.7
33700,4755,842.098,710.244,-23066.7
33800,4770,850.01,716.917,-23070.4
33900,4785,844.758,712.487,-23062
34000,4800,852.548,719.058,-23065.4
34100,4815,846.972,714.354,-23057.2
34200,4830,845.424,713.048,-23052.3
34300,4845,850.216,717.091,-23052.9
34400,4860,843.237,711.204,-23043.4
34500,4875,850.933,717.695,-23046.9
34600,4890,840.461,708.863,-23034.2
34700,4905,843.85,711.721,-23033.7
34800,4920,842.356,710.462,-23029.1
34900,4935,841.373,709.632,-23024.7
35000,4950,843.388,711.332,-23023.1
35100,4965,840.687,709.053,-23017.2
35200,4980,843.145,711.126,-23016.1
35300,4995,838.995,707.627,-23009.1
35400,5010,840.419,708.827,-23007
35500,5025,844.654,712.399,-23007.1
35600,5040,848.658,715.776,-23007.1
35700,5055,851.099,717.836,-23005.9
35800,5070,843.129,711.113,-22995.7
35900,5085,841.198,709.484,-22990.5
36000,5100,845.029,712.716,-22990.3
36100,5115,841.663,709.876,-22984.3
36200,5130,846.804,714.212,-22985.2
36300,5145,840.449,708.853,-22976.3
36400,5160,841.986,710.149,-22974.2
36500,5175,842.583,710.653,-22971.4
36600,5190,848.161,715.358,-22972.7
36700,5205,839.635,708.166,-22961.6
36800,5220,847.036,714.408,-22965
36900,5235,836.646,705.645,-22952.5
37000,5250,848.22,715.407,-22959
37100,5265,837.764,706.588,-22946.6
37200,5280,844.864,712.577,-22949.5
37300,5295,846.877,714.274,-22947.6
37400,5310,847.172,714.523,-22944.4
37500,5325,840.223,708.662,-22935.1
37600,5340,847.24,714.58,-22937.6
37700,5355,847.758,715.018,-22934.4
37800,5370,851.709,718.35,-22934.6
37900,5385,847.349,714.672,-22927.5
38000,5400,847.142,714.498,-22923.7
38100,5415,850.176,717.057,-22923
38200,5430,840.072,708.535,-22910.8
38300,5445,853.873,720.175,-22919.5
38400,5460,851.787,718.416,-22914
38500,5475,851.554,718.219,-22910.7
38600,5490,851.717,718.357,-22907.3
38700,5505,850.831,717.609,-22903.1
38800,5520,849.639,716.604,-22898.8
38900,5535,848.152,715.35,-22894
39000,5550,854.012,720.292,-22895.4
39100,5565,856.706,722.564,-22894.4
39200,5580,857.528,723.258,-22891.7
39300,5595,857.285,723.053,-22887.9
39400,5610,853.263,719.661,-22881.1
39500,5625,852.816,719.283,-22877.3
39600,5640,861.992,727.023,-22881.8
39700,5655,864.173,728.862,-22880.2
39800,5670,863.122,727.976,-22876
39900,5685,858.244,723.862,-22868.3
40000,5700,861.306,726.444,-22867.9
40100,5715,855.431,721.489,-22859.1
40200,5730,854.478,720.686,-22854.9
40300,5745,852.009,718.603,-22849.2
40400,5760,855.15,721.252,-22848.5
40500,5775,855.826,721.822,-22845.6
40600,5790,853.878,720.179,-22840.3
40700,5805,859.109,724.591,-22841.7
40800,5820,853.72,720.046,-22833.4
40900,5835,858.971,724.474,-22834.5
41000,5850,861.036,726.217,-22832.9
41100,5865,854.473,720.681,-22823.8
41200,5880,857.838,723.519,-22823.3
41300,5895,854.541,720.738,-22817.1
41400,5910,854.797,720.955,-22813.9
41500,5925,850.426,717.268,-22806.7
41600,5940,865.177,729.709,-22815.8
41700,5955,861.252,726.398,-22808.9
41800,5970,855.853,721.845,-22801
41900,5985,857.02,722.829,-22798.4
42000,6000,858.612,724.172,-22796.5
42100,6015,855.961,721.936,-22790.5
42200,6030,865.725,730.171,-22795.7
42300,6045,854.671,720.847,-22782.6
42400,6060,861.677,726.757,-22785.3
42500,6075,858.73,724.271,-22779.2
42600,6090,859.788,725.164,-22776.7
42700,6105,860.707,725.939,-22774
42800,6120,858.279,723.891,-22768.5
42900,6135,860.889,726.092,-22767.3
43000,6150,856.966,722.784,-22760.6
43100,6165,867.64,731.786,-22766.3
43200,6180,864.879,729.458,-22760.4
43300,6195,873.501,736.73,-22764.4
43400,6210,866.071,730.463,-22754.5
43500,6225,869.118,733.032,-22753.6
43600,6240,874.085,737.222,-22754.7
43700,6255,874.103,737.238,-22751
43800,6270,878.403,740.864,-22751.5
43900,6285,872.537,735.917,-22742.8
44000,6300,880.775,742.864,-22746.4
44100,6315,872.26,735.683,-22735.6
44200,6330,885.029,746.452,-22743.2
44300,6345,882.627,744.427,-22737.5
44400,6360,884.589,746.081,-22735.6
44500,6375,883.682,745.317,-22731.6
44600,6390,886.827,747.969,-22730.7
44700,6405,888.722,749.568,-22728.9
44800,6420,890.019,750.661,-22726.7
44900,6435,890.996,751.485,-22724
45000,6450,888.918,749.732,-22718.8
45100,6465,894.827,754.716,-22720.3
45200,6480,888.842,749.669,-22711.5
45300,6495,902.341,761.054,-22720
45400,6510,889.692,750.386,-22705.3
45500,6525,904.116,762.551,-22714.6
45600,6540,900.534,759.53,-22708
45700,6555,900.286,759.32,-22704.2
45800,6570,906.858,764.863,-22706.4
45900,6585,911.625,768.885,-22707
46000,6600,907.97,765.801,-22700.7
46100,6615,900.387,759.406,-22690.4
46200,6630,916.586,773.068,-22701.1
46300,6645,908.827,766.524,-22690.9
46400,6660,919.393,775.436,-22696.6
46500,6675,907.149,765.109,-22682.5
46600,6690,915.081,771.799,-22685.9
46700,6705,912.064,769.255,-22679.8
46800,6720,919.266,775.329,-22682.4
46900,6735,913.96,770.853,-22674.3
47000,6750,918.865,774.991,-22675.2
47100,6765,921.894,777.545,-22674.2
47200,6780,927.932,782.638,-22676
47300,6795,919.635,775.64,-22665.3
47400,6810,928.144,782.816,-22669.3
47500,6825,929.859,784.263,-22667.2
47600,6840,923.219,778.663,-22658
47700,6855,934.787,788.42,-22664.6
47800,6870,928.545,783.155,-22655.7
47900,6885,937.885,791.032,-22660.5
48000,6900,930.576,784.868,-22650.5
48100,6915,939.588,792.469,-22654.9
48200,6930,936.305,789.699,-22648.7
48300,6945,935.411,788.945,-22644.4
48400,6960,939.218,792.156,-22644.1
48500,6975,947.428,799.081,-22647.9
48600,6990,937.34,790.573,-22635.7
48700,7005,946.582,798.368,-22640.3
48800,7020,950.385,801.575,-22640
48900,7035,947.471,799.118,-22634.2
49000,7050,951.393,802.425,-22634.1
49100,7065,943.12,795.448,-22623.5
49200,7080,962.145,811.493,-22636.6
49300,7095,948.203,799.735,-22621
49400,7110,955.962,806.279,-22624.3
49500,7125,949.389,800.735,-22614.8
49600,7140,963.785,812.877,-22623.9
49700,7155,960.997,810.525,-22618
49800,7170,959.966,809.656,-22613.7
49900,7185,966.848,815.46,-22616.3
50000,7200,959.783,809.502,-22606.7
50100,7215,958.716,808.602,-22602.5
50200,7230,967.518,816.026,-22606.4
50300,7245,969.24,817.478,-22604.5
50400,7260,971.507,819.39,-22603
50500,7275,971.097,819.044,-22599.1
50600,7290,969.087,817.349,-22593.9
50700,7305,974.062,821.544,-22594.8
50800,7320,965.741,814.527,-22584
50900,7335,978.11,824.959,-22591.4
51000,7350,983.41,829.429,-22592.4
51100,7365,981.614,827.914,-22587.5
51200,7380,971.56,819.435,-22575.4
51300,7395,980.662,827.112,-22579.7
51400,7410,984.18,830.079,-22579.3
51500,7425,986.686,832.192,-22577.8
51600,7440,992.965,837.488,-22579.8
51700,7455,984.469,830.323,-22569.2
51800,7470,993.471,837.915,-22573.5
51900,7485,987.106,832.546,-22564.4
