#PARAMS:size=2057,delta_q=4
Step,Time,Average Temperature,Kinetic,Potential
23400,3210,751.053,199.696,-7296.53
23500,3225,756.217,201.069,-7296.75
23600,3240,749.322,199.236,-7293.8
23700,3255,749.394,199.255,-7292.71
23800,3270,750.408,199.524,-7291.89
23900,3285,747.109,198.647,-7290
24000,3300,747.564,198.768,-7289.03
24100,3315,741.636,197.192,-7286.33
24200,3330,744.025,197.827,-7285.85
24300,3345,751.282,199.757,-7286.69
24400,3360,746.553,198.499,-7284.27
24500,3375,743.496,197.687,-7282.4
24600,3390,753.791,200.424,-7284.1
24700,3405,744.949,198.073,-7280.59
24800,3420,743.485,197.684,-7279.14
24900,3435,750.335,199.505,-7279.84
25000,3450,749.582,199.305,-7278.47
25100,3465,755.726,200.938,-7279.07
25200,3480,751.636,199.851,-7276.8
25300,3495,756.925,201.257,-7277.2
25400,3510,755.581,200.9,-7275.76
25500,3525,750.927,199.662,-7273.29
25600,3540,748.813,199.1,-7271.64
25700,3555,753.898,200.452,-7271.94
25800,3570,754.335,200.568,-7270.91
25900,3585,751.709,199.87,-7269.16
26000,3600,761.746,202.539,-7270.85
26100,3615,766.827,203.89,-7271.14
26200,3630,776.58,206.483,-7272.68
26300,3645,763.48,203,-7267.97
26400,3660,760.201,202.128,-7266.02
26500,3675,763.805,203.086,-7265.9
26600,3690,768.732,204.396,-7266.2
26700,3705,777.588,206.751,-7267.52
26800,3720,771.733,205.194,-7264.85
26900,3735,770.301,204.814,-7263.36
27000,3750,772.801,205.478,-7262.97
27100,3765,768.625,204.368,-7260.67
27200,3780,773.945,205.782,-7261.08
27300,3795,770.041,204.745,-7258.86
27400,3810,772.9,205.505,-7258.61
27500,3825,786.059,209.004,-7261.09
27600,3840,784.123,208.489,-7259.47
27700,3855,777.839,206.818,-7256.64
27800,3870,783.26,208.259,-7256.97
27900,3885,770.179,204.781,-7252.36
28000,3900,785.575,208.875,-7255.41
28100,3915,779.325,207.213,-7252.71
28200,3930,784.06,208.472,-7252.84
28300,3945,771.622,205.165,-7248.48
28400,3960,772.324,205.352,-7247.58
28500,3975,775.704,206.25,-7247.5
28600,3990,781.107,207.687,-7247.87
28700,4005,774.856,206.025,-7245.12
28800,4020,773.999,205.797,-7243.71
28900,4035,778.644,207.032,-7243.87
29000,4050,775.253,206.13,-7241.84
29100,4065,774.088,205.821,-7240.44
29200,4080,770.152,204.774,-7238.25
29300,4095,777.036,206.604,-7239
29400,4110,772.005,205.267,-7236.53
29500,4125,780.354,207.487,-7237.84
29600,4140,791.99,210.58,-7239.95
29700,4155,791.466,210.441,-7238.72
29800,4170,771.714,205.189,-7232.36
29900,4185,770.068,204.752,-7230.82
30000,4200,773.576,205.684,-7230.63
30100,4215,776.583,206.484,-7230.43
30200,4230,784.405,208.564,-7231.37
30300,4245,775.824,206.282,-7228
30400,4260,781.626,207.825,-7228.42
30500,4275,779.492,207.257,-7226.77
30600,4290,786.659,209.163,-7227.66
30700,4305,785.534,208.864,-7226.31
30800,4320,793.32,210.934,-7227.38
30900,4335,796.184,211.696,-7227.11
31000,4350,793.773,211.055,-7225.34
31100,4365,801.223,213.035,-7226.17
31200,4380,791.982,210.578,-7222.61
31300,4395,788.605,209.68,-7220.65
31400,4410,794.634,211.283,-7221.15
31500,4425,792.177,210.63,-7219.47
31600,4440,793.302,210.929,-7218.61
31700,4455,793.277,210.923,-7217.47
31800,4470,791.6,210.477,-7215.86
31900,4485,788.11,209.549,-7213.9
32000,4500,799.913,212.687,-7215.94
32100,4515,800.916,212.954,-7215.18
32200,4530,801.044,212.988,-7214.26
32300,4545,803.146,213.547,-7213.67
32400,4560,791.608,210.479,-7209.32
32500,4575,792.605,210.744,-7208.57
32600,4590,797.198,211.965,-7208.73
32700,4605,803.126,213.541,-7209.34
32800,4620,806.713,214.495,-7209.21
32900,4635,802.98,213.503,-7207.13
33000,4650,792.463,210.706,-7203.15
33100,4665,799.826,212.664,-7204.03
33200,4680,802.547,213.387,-7203.81
33300,4695,795.077,211.401,-7200.61
33400,4710,802.172,213.288,-7201.54
33500,4725,810.674,215.548,-7202.84
33600,4740,806.856,214.533,-7200.54
33700,4755,806.788,214.515,-7199.48
33800,4770,807.201,214.625,-7198.57
33900,4785,804.774,213.98,-7196.78
34000,4800,803.752,213.708,-7195.44
34100,4815,805.972,214.298,-7195.09
34200,4830,806.034,214.315,-7193.98
34300,4845,815.694,216.883,-7195.61
34400,4860,815.981,216.96,-7194.59
34500,4875,792.478,210.71,-7187.08
34600,4890,802.423,213.354,-7188.74
34700,4905,812.296,215.98,-7190.36
34800,4920,808.532,214.979,-7188.23
34900,4935,797.862,212.142,-7184.23
35000,4950,809.42,215.215,-7186.22
35100,4965,816.043,216.976,-7186.97
35200,4980,800.407,212.818,-7181.73
35300,4995,788.542,209.664,-7177.36
35400,5010,805.107,214.068,-7180.76
35500,5025,794.089,211.138,-7176.63
35600,5040,793.145,210.887,-7175.32
35700,5055,795.665,211.558,-7174.93
35800,5070,789.564,209.936,-7172.33
35900,5085,785.754,208.922,-7170.14
36000,5100,787.778,209.461,-7169.57
36100,5115,792.679,210.764,-7169.87
36200,5130,792.059,210.599,-7168.53
36300,5145,790.062,210.068,-7166.95
36400,5160,781.968,207.916,-7163.69
36500,5175,794.457,211.236,-7165.96
36600,5190,801.683,213.158,-7166.8
36700,5205,802.334,213.331,-7165.98
36800,5220,810.102,215.396,-7167.09
36900,5235,796.232,211.708,-7162.09
37000,5250,802.493,213.373,-7162.72
37100,5265,788.084,209.542,-7157.66
37200,5280,800.777,212.917,-7160.05
37300,5295,803.784,213.716,-7159.81
37400,5310,806.518,214.443,-7159.47
37500,5325,804.307,213.855,-7157.76
37600,5340,794.743,211.312,-7154.1
37700,5355,802.976,213.502,-7155.21
37800,5370,802.193,213.293,-7153.99
37900,5385,815.053,216.713,-7156.4
38000,5400,811.556,215.783,-7154.27
38100,5415,813.764,216.37,-7153.83
38200,5430,809.998,215.369,-7151.73
38300,5445,818.852,217.723,-7153.05
38400,5460,824.293,219.17,-7153.51
38500,5475,818.709,217.685,-7150.81
38600,5490,827.422,220.002,-7152.11
38700,5505,818.9,217.735,-7148.6
38800,5520,819.424,217.875,-7147.72
38900,5535,827.535,220.031,-7148.89
39000,5550,824.942,219.342,-7147.07
39100,5565,839.143,223.118,-7149.81
39200,5580,828.49,220.285,-7145.94
39300,5595,830.476,220.813,-7145.35
39400,5610,841.013,223.615,-7147.17
39500,5625,834.72,221.942,-7144.45
39600,5640,830.143,220.725,-7141.92
39700,5655,839.682,223.261,-7143.58
39800,5670,842.337,223.967,-7143.14
39900,5685,841.6,223.771,-7141.96
40000,5700,837.653,222.722,-7139.82
40100,5715,836.468,222.407,-7138.33
40200,5730,834.974,222.009,-7136.78
40300,5745,840.899,223.585,-7137.36
40400,5760,849.138,225.775,-7138.45
40500,5775,841.534,223.754,-7135.43
40600,5790,841.977,223.871,-7134.39
40700,5805,842.545,224.022,-7133.47
40800,5820,843.039,224.154,-7132.51
40900,5835,850.346,226.097,-7133.35
41000,5850,852.4,226.643,-7132.87
41100,5865,864.506,229.861,-7135.03
41200,5880,859.704,228.585,-7132.66
41300,5895,866.071,230.278,-7133.26
41400,5910,858.556,228.28,-7130.14
41500,5925,861.607,229.091,-7130.07
41600,5940,867.162,230.568,-7130.38
41700,5955,862.002,229.196,-7127.94
41800,5970,866.653,230.433,-7128.04
41900,5985,862.337,229.285,-7125.83
42000,6000,871.432,231.703,-7127.17
42100,6015,874.701,232.572,-7126.93
42200,6030,884.294,235.123,-7128.48
42300,6045,884.102,235.072,-7127.42
42400,6060,874.433,232.501,-7123.65
42500,6075,879.592,233.873,-7123.99
42600,6090,866.074,230.279,-7119.16
42700,6105,889.061,236.391,-7124.34
42800,6120,882.746,234.711,-7121.61
42900,6135,867.815,230.741,-7116.44
43000,6150,888.752,236.308,-7120.95
43100,6165,886.449,235.696,-7119.36
43200,6180,893.407,237.546,-7120.06
43300,6195,877.883,233.418,-7114.78
43400,6210,877.664,233.36,-7113.61
43500,6225,890.145,236.679,-7115.91
43600,6240,899.844,239.257,-7117.5
43700,6255,893.468,237.562,-7114.78
43800,6270,887.353,235.936,-7111.9
43900,6285,897.407,238.61,-7113.57
44000,6300,895.475,238.096,-7111.98
44100,6315,901.718,239.756,-7112.61
44200,6330,901.408,239.673,-7111.33
44300,6345,903.456,240.218,-7110.72
44400,6360,914.421,243.133,-7112.75
44500,6375,918.928,244.332,-7112.97
44600,6390,909.236,241.755,-7109.13
44700,6405,904.481,240.49,-7106.72
44800,6420,905.486,240.758,-7105.87
44900,6435,914.628,243.189,-7107.37
45000,6450,913.818,242.973,-7106.02
45100,6465,917.094,243.844,-7105.87
45200,6480,911.121,242.256,-7103.15
45300,6495,917.068,243.837,-7103.71
45400,6510,917.901,244.059,-7102.94
45500,6525,930.558,247.424,-7105.35
45600,6540,931.926,247.788,-7104.64
45700,6555,909.147,241.731,-7097.29
45800,6570,935.387,248.708,-7103.48
45900,6585,934.564,248.489,-7102.12
46000,6600,920.721,244.809,-7097.31
46100,6615,923.207,245.469,-7096.82
46200,6630,921.773,245.088,-7095.36
46300,6645,932.077,247.828,-7097.06
46400,6660,937.467,249.261,-7097.45
46500,6675,929.285,247.085,-7094.17
46600,6690,935.222,248.664,-7094.66
46700,6705,935.331,248.693,-7093.62
46800,6720,934.112,248.369,-7092.17
46900,6735,948.451,252.181,-7095.08
47000,6750,939.132,249.704,-7091.39
47100,6765,935.299,248.685,-7089.14
47200,6780,943.033,250.741,-7090.19
47300,6795,940.503,250.068,-7088.37
47400,6810,954.217,253.715,-7091.03
47500,6825,953.272,253.463,-7089.79
47600,6840,947.8,252.008,-7087.13
47700,6855,948.808,252.277,-7086.22
47800,6870,954.839,253.88,-7086.76
47900,6885,945.229,251.325,-7083.05
48000,6900,947.366,251.893,-7082.5
48100,6915,956.626,254.355,-7084
48200,6930,967.742,257.311,-7085.96
48300,6945,966.377,256.948,-7084.54
48400,6960,959.844,255.211,-7081.61
48500,6975,945.311,251.347,-7076.4
48600,6990,945.3,251.344,-7075.41
48700,7005,958.062,254.737,-7077.77
48800,7020,966.44,256.965,-7079.06
48900,7035,974.479,259.102,-7080.13
49000,7050,971.367,258.275,-7078.24
49100,7065,968.226,257.439,-7076.38
49200,7080,970.163,257.955,-7075.8
49300,7095,975.147,259.28,-7076.02
49400,7110,977.969,260.03,-7075.69
49500,7125,975.965,259.497,-7074.03
49600,7140,967.915,257.357,-7070.69
49700,7155,978.703,260.225,-7072.52
49800,7170,984.819,261.852,-7073.11
49900,7185,985.065,261.917,-7072.18
50000,7200,975.854,259.468,-7068.49
50100,7215,975.976,259.5,-7067.37
50200,7230,991.914,263.738,-7070.56
50300,7245,988.951,262.95,-7068.7
50400,7260,986.626,262.332,-7066.92
50500,7275,976.128,259.541,-7062.99
50600,7290,999.132,265.657,-7068.19
50700,7305,992.534,263.903,-7065.27
50800,7320,999.566,265.772,-7066.16
50900,7335,988.876,262.93,-7062.05
51000,7350,992.868,263.992,-7061.93
51100,7365,991.217,263.553,-7060.45
51200,7380,1000.53,266.028,-7061.76
51300,7395,1007.94,267.999,-7062.83
51400,7410,1022.08,271.758,-7065.75
51500,7425,993.816,264.244,-7056.74
51600,7440,1004.74,267.147,-7058.58
51700,7455,1002.09,266.442,-7056.79
51800,7470,1007.52,267.887,-7057.14
51900,7485,1012.46,269.201,-7057.37
