#PARAMS:size=923,delta_q=4
Step,Time,Average Temperature,Kinetic,Potential
9800,1170,562.363,67.0938,-3291.41
9900,1185,558.374,66.6179,-3290.44
10000,1200,566.613,67.6008,-3290.94
10100,1215,569.671,67.9657,-3290.82
10200,1230,569.044,67.8909,-3290.26
10300,1245,571.977,68.2409,-3290.12
10400,1260,572.667,68.3232,-3289.68
10500,1275,574.451,68.536,-3289.46
10600,1290,573.506,68.4232,-3288.83
10700,1305,578.204,68.9838,-3288.9
10800,1320,575.726,68.6881,-3288.17
10900,1335,577.928,68.9508,-3287.85
11000,1350,575.576,68.6702,-3287.13
11100,1365,581.698,69.4007,-3287.32
11200,1380,581.801,69.4129,-3286.87
11300,1395,593.902,70.8567,-3287.89
11400,1410,588.797,70.2476,-3286.79
11500,1425,588.813,70.2495,-3286.21
11600,1440,594.32,70.9065,-3286.44
11700,1455,597.068,71.2344,-3286.27
11800,1470,593.008,70.75,-3285.3
11900,1485,592.54,70.6942,-3284.78
12000,1500,593.333,70.7888,-3284.42
12100,1515,595.425,71.0383,-3284.16
12200,1530,600.304,71.6205,-3284.21
12300,1545,604.593,72.1322,-3284.23
12400,1560,606.365,72.3436,-3284
12500,1575,601.377,71.7485,-3282.89
12600,1590,600.331,71.6237,-3282.24
12700,1605,609.707,72.7424,-3282.97
12800,1620,606.693,72.3827,-3282.05
12900,1635,605.329,72.22,-3281.35
13000,1650,615.113,73.3873,-3282.12
13100,1665,617.965,73.7275,-3281.99
13200,1680,610.752,72.867,-3280.49
13300,1695,614.456,73.3089,-3280.51
13400,1710,619.435,73.903,-3280.64
13500,1725,627.033,74.8094,-3281.04
13600,1740,620.592,74.041,-3279.74
13700,1755,628.747,75.0139,-3280.21
13800,1770,635.924,75.8701,-3280.61
13900,1785,631.902,75.3903,-3279.66
14000,1800,630.689,75.2457,-3279.02
14100,1815,634.597,75.7118,-3279.03
14200,1830,638.867,76.2213,-3279.07
14300,1845,631.935,75.3943,-3277.75
14400,1860,641.078,76.485,-3278.36
14500,1875,651.156,77.6875,-3279.12
14600,1890,637.524,76.061,-3276.89
14700,1905,637.786,76.0924,-3276.47
14800,1920,642.15,76.613,-3276.51
14900,1935,645.443,77.0058,-3276.42
15000,1950,651.678,77.7497,-3276.73
15100,1965,655.288,78.1804,-3276.66
15200,1980,652.881,77.8932,-3275.9
15300,1995,655.308,78.1828,-3275.7
15400,2010,647.588,77.2618,-3274.31
15500,2025,657.917,78.494,-3275.06
15600,2040,654.987,78.1446,-3274.23
15700,2055,648.143,77.3279,-3272.87
15800,2070,652.847,77.8892,-3272.96
15900,2085,655.729,78.233,-3272.86
16000,2100,660.976,78.8591,-3273
16100,2115,661.231,78.8895,-3272.56
16200,2130,665.154,79.3575,-3272.56
16300,2145,662.927,79.0918,-3271.74
16400,2160,666.86,79.5611,-3271.74
16500,2175,665.965,79.4542,-3271.15
16600,2190,672.019,80.1766,-3271.36
16700,2205,665.832,79.4384,-3270.12
16800,2220,667.572,79.646,-3269.85
16900,2235,670.701,80.0193,-3269.78
17000,2250,677.942,80.8832,-3270.19
17100,2265,674.382,80.4585,-3269.25
17200,2280,671.219,80.0811,-3268.36
17300,2295,668.745,79.786,-3267.56
17400,2310,688.906,82.1913,-3269.52
17500,2325,684.922,81.716,-3268.61
17600,2340,680.28,81.1621,-3267.5
17700,2355,676.311,80.6886,-3266.6
17800,2370,684.936,81.7177,-3267.07
17900,2385,676.537,80.7155,-3265.56
18000,2400,686.42,81.8947,-3266.32
18100,2415,690.582,82.3913,-3266.4
18200,2430,690.289,82.3563,-3265.83
18300,2445,692.95,82.6738,-3265.64
18400,2460,693.364,82.7231,-3265.13
18500,2475,704.351,84.034,-3266.01
18600,2490,693.585,82.7496,-3264.22
18700,2505,701.621,83.7083,-3264.69
18800,2520,711.928,84.938,-3265.47
18900,2535,700.153,83.5331,-3263.46
19000,2550,698.008,83.2772,-3262.77
19100,2565,699.717,83.4811,-3262.45
19200,2580,714.08,85.1947,-3263.74
19300,2595,706.211,84.2558,-3262.29
19400,2610,700.501,83.5746,-3261.14
19500,2625,697.374,83.2015,-3260.3
19600,2640,705.596,84.1825,-3260.79
19700,2655,718.804,85.7583,-3261.85
19800,2670,707.21,84.3751,-3259.98
19900,2685,699.538,83.4598,-3258.6
20000,2700,713.637,85.1418,-3259.81
20100,2715,699.657,83.4739,-3257.63
20200,2730,701.181,83.6558,-3257.35
20300,2745,713.767,85.1574,-3258.37
20400,2760,722.961,86.2543,-3258.97
20500,2775,727.046,86.7417,-3258.98
20600,2790,730.684,87.1757,-3258.9
20700,2805,720.917,86.0104,-3257.22
20800,2820,720.288,85.9354,-3256.7
20900,2835,730.393,87.141,-3257.44
21000,2850,739.432,88.2194,-3258.02
21100,2865,727.563,86.8034,-3256.09
21200,2880,714.328,85.2243,-3253.96
21300,2895,723.933,86.3703,-3254.64
21400,2910,716.811,85.5205,-3253.31
21500,2925,740.481,88.3445,-3255.67
21600,2940,730.151,87.1122,-3253.93
21700,2955,732.168,87.3528,-3253.75
21800,2970,741.471,88.4626,-3254.41
21900,2985,755.079,90.0862,-3255.55
22000,3000,740.607,88.3595,-3253.28
22100,3015,740.442,88.3398,-3252.82
22200,3030,742.862,88.6286,-3252.64
22300,3045,738.191,88.0713,-3251.56
22400,3060,736.241,87.8386,-3250.87
22500,3075,747.28,89.1557,-3251.71
22600,3090,748.245,89.2708,-3251.36
22700,3105,740.48,88.3444,-3249.84
22800,3120,732.242,87.3616,-3248.34
22900,3135,733.462,87.5072,-3248.04
23000,3150,735.535,87.7545,-3247.8
23100,3165,728.029,86.859,-3246.41
23200,3180,730.337,87.1343,-3246.19
23300,3195,728.074,86.8643,-3245.47
23400,3210,729.975,87.0911,-3245.23
23500,3225,721.079,86.0297,-3243.71
23600,3240,724.379,86.4235,-3243.54
23700,3255,732.172,87.3532,-3244.03
23800,3270,726.482,86.6744,-3242.9
23900,3285,731.758,87.3038,-3243.02
24000,3300,731.54,87.2778,-3242.54
24100,3315,725.899,86.6048,-3241.35
24200,3330,723.798,86.3541,-3240.63
24300,3345,720.873,86.0052,-3239.76
24400,3360,720.781,85.9942,-3239.23
24500,3375,733.205,87.4765,-3240.23
24600,3390,728.244,86.8846,-3239.18
24700,3405,727.906,86.8443,-3238.67
24800,3420,734.845,87.6722,-3239.08
24900,3435,733.202,87.4761,-3238.35
25000,3450,719.607,85.8541,-3236.24
25100,3465,713.628,85.1408,-3234.99
25200,3480,723.627,86.3337,-3235.64
25300,3495,730.112,87.1074,-3236.03
25400,3510,733.01,87.4532,-3235.9
25500,3525,735.755,87.7807,-3235.71
25600,3540,740.667,88.3668,-3235.84
25700,3555,742.303,88.5619,-3235.52
25800,3570,739.213,88.1932,-3234.67
25900,3585,729.284,87.0086,-3232.98
26000,3600,724.726,86.4649,-3231.94
26100,3615,720.303,85.9372,-3230.93
26200,3630,732.217,87.3586,-3231.86
26300,3645,722.348,86.1812,-3230.12
26400,3660,734.372,87.6157,-3231.15
26500,3675,748.451,89.2954,-3232.29
26600,3690,751.622,89.6738,-3232.28
26700,3705,744.447,88.8177,-3230.95
26800,3720,752.226,89.7458,-3231.35
26900,3735,746.273,89.0355,-3230.15
27000,3750,753.79,89.9324,-3230.61
27100,3765,748.678,89.3225,-3229.45
27200,3780,750.733,89.5677,-3229.21
27300,3795,742.993,88.6443,-3227.82
27400,3810,745.671,88.9638,-3227.61
27500,3825,745.647,88.9609,-3227.14
27600,3840,753.697,89.9213,-3227.62
27700,3855,744.436,88.8165,-3226.02
27800,3870,765.004,91.2703,-3228.03
27900,3885,772.678,92.1859,-3228.53
28000,3900,749.21,89.386,-3225.14
28100,3915,745.426,88.9345,-3224.2
28200,3930,744.201,88.7884,-3223.59
28300,3945,743.048,88.6508,-3223
28400,3960,745.195,88.9069,-3222.75
28500,3975,756.964,90.3111,-3223.69
28600,3990,746.574,89.0715,-3221.97
28700,4005,740.919,88.3968,-3220.78
28800,4020,746.692,89.0856,-3221.01
28900,4035,756.688,90.2782,-3221.76
29000,4050,768.191,91.6506,-3222.63
29100,4065,760.908,90.7816,-3221.2
29200,4080,751.016,89.6015,-3219.52
29300,4095,754.884,90.0629,-3219.53
29400,4110,748.726,89.3282,-3218.25
29500,4125,750.174,89.5009,-3217.95
29600,4140,742.992,88.6442,-3216.61
29700,4155,741.275,88.4392,-3215.98
29800,4170,744.271,88.7968,-3215.82
29900,4185,737.681,88.0105,-3214.52
30000,4200,749.186,89.3832,-3215.42
30100,4215,739.362,88.211,-3213.75
30200,4230,741.841,88.5068,-3213.58
30300,4245,741.748,88.4957,-3213.14
30400,4260,721.612,86.0934,-3210.25
30500,4275,724.806,86.4744,-3210.12
30600,4290,725.211,86.5227,-3209.71
30700,4305,725.689,86.5797,-3209.27
30800,4320,736.631,87.8852,-3210.14
30900,4335,732.045,87.3381,-3209.05
31000,4350,725.449,86.5511,-3207.79
31100,4365,721.765,86.1116,-3206.88
31200,4380,728.267,86.8873,-3207.2
31300,4395,741.383,88.4521,-3208.21
31400,4410,735.223,87.7173,-3206.97
31500,4425,743.602,88.7168,-3207.56
31600,4440,737.709,88.0139,-3206.32
31700,4455,743.2,88.6689,-3206.56
31800,4470,747.657,89.2007,-3206.61
31900,4485,745.901,88.9912,-3205.89
32000,4500,738.442,88.1013,-3204.53
32100,4515,747.272,89.1548,-3205.12
32200,4530,758.845,90.5355,-3206.05
32300,4545,745.157,88.9024,-3203.84
32400,4560,749.256,89.3915,-3203.84
32500,4575,754.128,89.9728,-3203.98
32600,4590,751.829,89.6984,-3203.2
32700,4605,757.695,90.3983,-3203.4
32800,4620,749.23,89.3883,-3201.86
32900,4635,753.225,89.8649,-3201.9
33000,4650,749.112,89.3743,-3200.93
33100,4665,763.311,91.0683,-3202.2
33200,4680,777.551,92.7672,-3203.46
33300,4695,779.114,92.9537,-3203.13
33400,4710,764.486,91.2085,-3200.83
33500,4725,769.217,91.773,-3200.95
33600,4740,776.92,92.692,-3201.35
33700,4755,749.202,89.385,-3197.45
33800,4770,758.978,90.5514,-3198.26
33900,4785,774.935,92.4552,-3199.75
34000,4800,771.866,92.0889,-3198.81
34100,4815,761.354,90.8348,-3197.07
34200,4830,766.131,91.4047,-3197.17
34300,4845,770.124,91.8812,-3197.21
34400,4860,771.822,92.0838,-3196.93
34500,4875,769.905,91.8551,-3196.2
34600,4890,769.448,91.8005,-3195.62
34700,4905,779.257,92.9708,-3196.28
34800,4920,784.863,93.6396,-3196.55
34900,4935,770.102,91.8785,-3194.25
35000,4950,773.942,92.3367,-3194.2
35100,4965,787.365,93.9381,-3195.37
35200,4980,796.316,95.0061,-3195.96
35300,4995,792.471,94.5473,-3195.01
35400,5010,792.921,94.601,-3194.56
35500,5025,792.13,94.5066,-3194.05
35600,5040,783.96,93.5319,-3192.59
35700,5055,799.095,95.3376,-3193.97
35800,5070,797.079,95.0971,-3193.17
35900,5085,800.401,95.4934,-3193.13
36000,5100,791.754,94.4618,-3191.52
36100,5115,802.963,95.7991,-3192.43
36200,5130,806.836,96.2611,-3192.42
36300,5145,786.586,93.8452,-3189.43
36400,5160,791.934,94.4833,-3189.58
36500,5175,811.233,96.7857,-3191.46
36600,5190,810.564,96.706,-3190.97
36700,5205,800.842,95.546,-3189.26
36800,5220,807.772,96.3728,-3189.64
36900,5235,820.185,97.8537,-3190.61
37000,5250,823.447,98.2429,-3190.58
37100,5265,808.913,96.509,-3188.36
37200,5280,820.481,97.8891,-3189.25
37300,5295,801.469,95.6209,-3186.38
37400,5310,812.254,96.9076,-3187.25
37500,5325,822.963,98.1853,-3188.07
37600,5340,822.952,98.1839,-3187.56
37700,5355,818.601,97.6649,-3186.56
37800,5370,807.019,96.283,-3184.6
37900,5385,818.371,97.6374,-3185.54
38000,5400,824.881,98.4141,-3185.91
38100,5415,837.918,99.9695,-3186.91
38200,5430,832.123,99.2781,-3185.78
38300,5445,841.309,100.374,-3186.36
38400,5460,832.145,99.2807,-3184.82
38500,5475,832.709,99.3479,-3184.33
38600,5490,828.848,98.8874,-3183.37
38700,5505,846.255,100.964,-3185.04
38800,5520,824.339,98.3494,-3181.91
38900,5535,832.644,99.3402,-3182.41
39000,5550,824.108,98.3219,-3180.92
39100,5565,836.171,99.761,-3181.88
39200,5580,854.053,101.894,-3183.58
39300,5595,838.389,100.026,-3181.1
39400,5610,835.902,99.729,-3180.31
39500,5625,841.424,100.388,-3180.43
39600,5640,848.763,101.263,-3180.89
39700,5655,849.601,101.363,-3180.48
39800,5670,843.592,100.646,-3179.26
39900,5685,858.914,102.474,-3180.64
40000,5700,839.262,100.13,-3177.79
40100,5715,851.981,101.647,-3178.85
40200,5730,866.422,103.37,-3180.16
40300,5745,860.036,102.608,-3178.9
40400,5760,857.813,102.343,-3178.11
40500,5775,857.866,102.349,-3177.65
40600,5790,862.203,102.867,-3177.66
40700,5805,863.277,102.995,-3177.35
40800,5820,868.538,103.623,-3177.5
40900,5835,867.277,103.472,-3176.86
41000,5850,874.333,104.314,-3177.16
41100,5865,852.827,101.748,-3174.1
41200,5880,875.037,104.398,-3176.33
41300,5895,882.709,105.313,-3176.76
41400,5910,888.049,105.95,-3176.98
41500,5925,883.303,105.384,-3175.85
41600,5940,876.404,104.561,-3174.61
41700,5955,872.155,104.054,-3173.51
41800,5970,859.515,102.546,-3171.55
41900,5985,871.999,104.036,-3172.58
42000,6000,884.427,105.518,-3173.57
42100,6015,882.962,105.344,-3172.93
42200,6030,896.363,106.942,-3174.07
42300,6045,898.692,107.22,-3173.95
42400,6060,889.613,106.137,-3172.34
42500,6075,893.818,106.639,-3172.42
42600,6090,907.399,108.259,-3173.53
42700,6105,901.193,107.519,-3172.27
42800,6120,908.111,108.344,-3172.68
42900,6135,884.745,105.556,-3169.39
43000,6150,882.114,105.242,-3168.51
43100,6165,883.564,105.415,-3168.19
43200,6180,904.605,107.926,-3170.23
43300,6195,880.486,105.048,-3166.89
43400,6210,895.451,106.834,-3168.16
43500,6225,908.613,108.404,-3169.3
43600,6240,890.885,106.289,-3166.66
43700,6255,904.098,107.865,-3167.77
43800,6270,897.965,107.133,-3166.55
43900,6285,894.801,106.756,-3165.71
44000,6300,922.048,110.007,-3168.5
44100,6315,903.408,107.783,-3165.73
44200,6330,908.187,108.353,-3165.83
44300,6345,919.921,109.753,-3166.82
44400,6360,920.826,109.861,-3166.43
44500,6375,916.028,109.288,-3165.38
44600,6390,901.191,107.518,-3163.07
44700,6405,927.903,110.705,-3165.79
44800,6420,920.349,109.804,-3164.36
44900,6435,928.884,110.822,-3164.92
45000,6450,912.822,108.906,-3162.42
45100,6465,932.866,111.297,-3164.37
45200,6480,942.62,112.461,-3165.11
45300,6495,932.023,111.197,-3163.34
45400,6510,916.073,109.294,-3160.9
45500,6525,930.782,111.049,-3162.18
45600,6540,929.192,110.859,-3161.54
45700,6555,930.608,111.028,-3161.2
45800,6570,931.152,111.093,-3160.77
45900,6585,957.193,114.2,-3163.47
46000,6600,929.994,110.955,-3159.68
46100,6615,924.119,110.254,-3158.49
46200,6630,945.502,112.805,-3160.62
46300,6645,947.724,113.07,-3160.41
46400,6660,941.748,112.357,-3159.2
46500,6675,951.604,113.533,-3159.91
46600,6690,955.782,114.031,-3159.91
46700,6705,949.265,113.254,-3158.62
46800,6720,951.815,113.558,-3158.51
46900,6735,973.237,116.114,-3160.61
47000,6750,954.444,113.872,-3157.84
47100,6765,952.735,113.668,-3157.16
47200,6780,975.347,116.366,-3159.42
47300,6795,944.295,112.661,-3155.16
47400,6810,967.436,115.422,-3157.41
47500,6825,962.621,114.847,-3156.44
47600,6840,976.499,116.503,-3157.63
47700,6855,965.106,115.144,-3155.7
47800,6870,978.246,116.712,-3156.8
47900,6885,951.712,113.546,-3153.07
48000,6900,961.62,114.728,-3153.81
48100,6915,971.696,115.93,-3154.5
48200,6930,988.169,117.895,-3156.05
48300,6945,972.796,116.061,-3153.71
48400,6960,971.843,115.948,-3153.06
48500,6975,958.419,114.346,-3150.94
48600,6990,972.545,116.031,-3152.14
48700,7005,965.57,115.199,-3150.76
48800,7020,965.009,115.132,-3150.23
48900,7035,980.74,117.009,-3151.6
49000,7050,1001.54,119.49,-3153.74
49100,7065,990.02,118.116,-3151.83
49200,7080,999.549,119.253,-3152.45
49300,7095,985.491,117.576,-3150.27
49400,7110,991.885,118.339,-3150.52
49500,7125,978.411,116.731,-3148.39
49600,7140,999.737,119.276,-3150.51
49700,7155,973.469,116.142,-3146.82
49800,7170,982.657,117.238,-3147.48
49900,7185,995.451,118.764,-3148.45
50000,7200,984.091,117.409,-3146.53
50100,7215,1014.29,121.012,-3149.77
50200,7230,1001.96,119.541,-3147.83
50300,7245,1005.55,119.97,-3147.77
50400,7260,1007.05,120.148,-3147.49
50500,7275,995.72,118.796,-3145.68
50600,7290,1003.63,119.74,-3146.1
50700,7305,1000.92,119.417,-3145.25
50800,7320,1009.99,120.499,-3145.88
50900,7335,1033.8,123.34,-3148.23
51000,7350,1013.64,120.935,-3145.32
51100,7365,1013.68,120.939,-3144.85
51200,7380,1013.68,120.939,-3144.3
51300,7395,1027.08,122.538,-3145.46
51400,7410,1015.72,121.183,-3143.64
51500,7425,1023.08,122.061,-3144.06
51600,7440,1026.51,122.469,-3143.95
51700,7455,1015.33,121.136,-3142.07
51800,7470,1029.56,122.834,-3143.29
51900,7485,1020.04,121.698,-3141.68
