#PARAMS:size=5083,delta_q=4
Step,Time,Average Temperature,Kinetic,Potential
15200,1980,642.671,422.253,-18305
15300,1995,644.894,423.714,-18303.8
15400,2010,644.746,423.617,-18301
15500,2025,647.633,425.513,-18300.3
15600,2040,649.146,426.508,-18298.6
15700,2055,649.541,426.767,-18296.1
15800,2070,650.06,427.108,-18293.8
15900,2085,654.369,429.939,-18294.2
16000,2100,658.959,432.955,-18294.5
16100,2115,655.767,430.858,-18289.5
16200,2130,656.314,431.217,-18286.9
16300,2145,664.928,436.877,-18290.3
16400,2160,663.689,436.063,-18286.8
16500,2175,662.859,435.518,-18283.4
16600,2190,664.355,436.5,-18281.7
16700,2205,668.839,439.446,-18282.2
16800,2220,665.877,437.5,-18277.4
16900,2235,670.644,440.632,-18277.9
17000,2250,672.143,441.617,-18276.5
17100,2265,672.707,441.988,-18273.9
17200,2280,674.631,443.252,-18272.5
17300,2295,672.916,442.125,-18268.5
17400,2310,682.058,448.132,-18272.1
17500,2325,682.388,448.348,-18269.7
17600,2340,678.924,446.072,-18264.5
17700,2355,686.851,451.281,-18267.4
17800,2370,685.722,450.539,-18263.9
17900,2385,685.764,450.567,-18261.1
18000,2400,690.605,453.747,-18261.6
18100,2415,689.064,452.735,-18257.9
18200,2430,691.487,454.327,-18256.8
18300,2445,696.349,457.521,-18257.5
18400,2460,692.945,455.285,-18252.3
18500,2475,697.489,458.27,-18252.6
18600,2490,698.28,458.79,-18250.7
18700,2505,697.652,458.377,-18247.5
18800,2520,703.028,461.91,-18248.4
18900,2535,701.591,460.965,-18244.7
19000,2550,702.782,461.748,-18242.8
19100,2565,708.689,465.629,-18244.1
19200,2580,706.096,463.926,-18239.6
19300,2595,708.112,465.25,-18238.4
19400,2610,712.397,468.065,-18238.4
19500,2625,715.085,469.831,-18237.6
19600,2640,714.478,469.433,-18234.5
19700,2655,711.886,467.729,-18229.8
19800,2670,715.18,469.893,-18229.3
19900,2685,719.112,472.477,-18229.3
20000,2700,721.04,473.744,-18227.8
20100,2715,720.276,473.242,-18224.5
20200,2730,725.59,476.733,-18225.5
20300,2745,727.035,477.683,-18223.9
20400,2760,723.764,475.534,-18218.9
20500,2775,728.896,478.905,-18219.5
20600,2790,726.828,477.547,-18215.6
20700,2805,734.531,482.608,-18218.1
20800,2820,729.115,479.049,-18211.7
20900,2835,733.47,481.911,-18211.9
21000,2850,738.731,485.367,-18212.8
21100,2865,731.119,480.366,-18205
21200,2880,736.451,483.869,-18205.7
21300,2895,739.508,485.878,-18205.2
21400,2910,738.679,485.333,-18201.9
21500,2925,732.868,481.515,-18195.3
21600,2940,735.907,483.512,-18194.7
21700,2955,746.804,490.672,-18199.4
21800,2970,740.363,486.44,-18192.4
21900,2985,742.516,487.854,-18191.1
22000,3000,739.365,485.784,-18186.2
22100,3015,752.006,494.089,-18192.3
22200,3030,743.559,488.54,-18183.8
22300,3045,741.238,487.015,-18179.3
22400,3060,759.81,499.217,-18189.3
22500,3075,754.01,495.406,-18182.9
22600,3090,752.829,494.63,-18179.2
22700,3105,754.891,495.985,-18178
22800,3120,758.268,498.203,-18177.6
22900,3135,757.989,498.02,-18174.7
23000,3150,753.08,494.795,-18168.6
23100,3165,758.733,498.509,-18170
23200,3180,760.309,499.545,-18168.3
23300,3195,760.44,499.631,-18165.4
23400,3210,762.986,501.304,-18164.5
23500,3225,771.793,507.09,-18167.8
23600,3240,763.21,501.451,-18159.2
23700,3255,768.587,504.984,-18160.2
23800,3270,776.482,510.171,-18162.9
23900,3285,771.762,507.07,-18156.9
24000,3300,771.958,507.199,-18154.5
24100,3315,773.454,508.181,-18152.8
24200,3330,766.784,503.799,-18145.5
24300,3345,782.358,514.032,-18153.6
24400,3360,778.073,511.216,-18148
24500,3375,771.034,506.592,-18140.1
24600,3390,787.421,517.358,-18148.8
24700,3405,786.467,516.731,-18145.5
24800,3420,782.059,513.835,-18139.9
24900,3435,782.458,514.098,-18137.4
25000,3450,788.297,517.934,-18138.8
25100,3465,787.662,517.516,-18135.7
25200,3480,791.503,520.04,-18135.6
25300,3495,793.413,521.295,-18134.3
25400,3510,790.102,519.12,-18129.3
25500,3525,793.359,521.259,-18128.7
25600,3540,795.43,522.62,-18127.5
25700,3555,791.82,520.248,-18122.4
25800,3570,793.263,521.197,-18120.8
25900,3585,792.837,520.916,-18118
26000,3600,793.606,521.422,-18115.7
26100,3615,794.158,521.784,-18113.2
26200,3630,800.919,526.227,-18115.2
26300,3645,795.747,522.828,-18109.1
26400,3660,801.751,526.773,-18110.5
26500,3675,796.329,523.211,-18104.1
26600,3690,797.692,524.106,-18102.3
26700,3705,794.752,522.175,-18097.4
26800,3720,806.453,529.862,-18103
26900,3735,795.372,522.582,-18092.5
27000,3750,794.739,522.166,-18089.4
27100,3765,801.37,526.523,-18091.3
27200,3780,798.773,524.817,-18087
27300,3795,797.635,524.069,-18083.3
27400,3810,799.53,525.314,-18082.2
27500,3825,804.816,528.787,-18083
27600,3840,800.716,526.093,-18077.3
27700,3855,812.679,533.953,-18082.9
27800,3870,804.224,528.398,-18074.2
27900,3885,806.423,529.843,-18073
28000,3900,809.881,532.115,-18072.7
28100,3915,806.112,529.638,-18067.7
28200,3930,802.645,527.36,-18062.5
28300,3945,813.389,534.42,-18067.3
28400,3960,814.111,534.894,-18065
28500,3975,804.164,528.359,-18055.5
28600,3990,810.134,532.281,-18057.2
28700,4005,812.115,533.583,-18055.8
28800,4020,803.274,527.774,-18047
28900,4035,813.904,534.758,-18051.7
29000,4050,811.837,533.4,-18047.6
29100,4065,807.324,530.435,-18041.8
29200,4080,810.306,532.394,-18041
29300,4095,814.75,535.314,-18041.7
29400,4110,810.476,532.506,-18036
29500,4125,808.888,531.463,-18032.1
29600,4140,807.986,530.87,-18028.8
29700,4155,825.754,542.544,-18038.2
29800,4170,807.197,530.351,-18023
29900,4185,812.486,533.827,-18023.8
30000,4200,812.473,533.818,-18021.4
30100,4215,814.009,534.827,-18019.6
30200,4230,806.001,529.565,-18011.4
30300,4245,817.273,536.972,-18016.4
30400,4260,810.341,532.418,-18009
30500,4275,810.929,532.804,-18006.9
30600,4290,814.782,535.335,-18006.8
30700,4305,812.306,533.708,-18002.4
30800,4320,813.48,534.48,-18000.6
30900,4335,819.549,538.467,-18002
31000,4350,812.275,533.688,-17994.2
31100,4365,820.623,539.173,-17997.3
31200,4380,816.287,536.324,-17991.6
31300,4395,822.627,540.49,-17993.1
31400,4410,819.753,538.601,-17988.6
31500,4425,816.891,536.72,-17983.9
31600,4440,822.142,540.171,-17984.7
31700,4455,828.508,544.353,-17986.3
31800,4470,816.533,536.486,-17975.4
31900,4485,830.684,545.783,-17982.5
32000,4500,819.335,538.326,-17972.1
32100,4515,820.521,539.106,-17970.2
32200,4530,821.731,539.901,-17968.4
32300,4545,821.121,539.5,-17965.3
32400,4560,817.332,537.01,-17960
32500,4575,821.884,540.001,-17960.4
32600,4590,827.595,543.754,-17961.5
32700,4605,823.163,540.842,-17955.7
32800,4620,830.056,545.37,-17957.8
32900,4635,823.396,540.995,-17950.5
33000,4650,830.008,545.339,-17952.4
33100,4665,831.151,546.09,-17950.5
33200,4680,834.427,548.242,-17949.9
33300,4695,831.644,546.414,-17945.5
33400,4710,829.668,545.116,-17941.6
33500,4725,828.179,544.137,-17937.9
33600,4740,827.914,543.963,-17935
33700,4755,823.092,540.795,-17929.3
33800,4770,825.037,542.073,-17927.8
33900,4785,829.084,544.732,-17928
34000,4800,825.427,542.329,-17922.8
34100,4815,829.994,545.33,-17923.3
34200,4830,823.292,540.926,-17916
34300,4845,831.086,546.047,-17918.5
34400,4860,829.561,545.046,-17914.9
34500,4875,842.279,553.401,-17920.8
34600,4890,832.484,546.966,-17911.4
34700,4905,833.903,547.898,-17909.7
34800,4920,840.832,552.451,-17911.8
34900,4935,829.777,545.187,-17901.5
35000,4950,832.582,547.03,-17900.7
35100,4965,832.992,547.3,-17898.4
35200,4980,835.218,548.762,-17897.4
35300,4995,834.191,548.087,-17893.8
35400,5010,836.147,549.372,-17892.5
35500,5025,836.792,549.796,-17890.2
35600,5040,831.691,546.445,-17884
35700,5055,831.97,546.628,-17881.6
35800,5070,832.988,547.297,-17879.8
35900,5085,831.792,546.511,-17876.2
36000,5100,833.199,547.436,-17874.4
36100,5115,837.74,550.419,-17874.7
36200,5130,831.573,546.367,-17867.9
36300,5145,833.329,547.521,-17866.6
36400,5160,833.705,547.768,-17864
36500,5175,831.573,546.368,-17860
36600,5190,835.838,549.169,-17860.4
36700,5205,825.819,542.587,-17850.8
36800,5220,834.764,548.464,-17854.2
36900,5235,836.259,549.446,-17852.7
37000,5250,831.125,546.073,-17846.3
37100,5265,835.354,548.851,-17846.7
37200,5280,833.769,547.81,-17842.9
37300,5295,834.346,548.189,-17840.4
37400,5310,835.024,548.635,-17838.3
37500,5325,828.49,544.342,-17831.3
37600,5340,835.293,548.811,-17833
37700,5355,834.825,548.504,-17830
37800,5370,839.107,551.318,-17830.2
37900,5385,836.34,549.499,-17825.7
38000,5400,837.238,550.09,-17823.7
38100,5415,838.87,551.161,-17822.1
38200,5430,828.952,544.645,-17812.8
38300,5445,850.759,558.973,-17824.8
38400,5460,830.508,545.668,-17808.3
38500,5475,834.334,548.181,-17808.5
38600,5490,831.045,546.02,-17803.6
38700,5505,832.462,546.951,-17801.6
38800,5520,841.855,553.123,-17805.2
38900,5535,835.918,549.222,-17798.5
39000,5550,837.973,550.572,-17797.2
39100,5565,839.915,551.848,-17796
39200,5580,844.09,554.591,-17796
39300,5595,835.095,548.681,-17787.2
39400,5610,836.851,549.835,-17785.8
39500,5625,837.466,550.239,-17783.5
39600,5640,835.066,548.662,-17779.2
39700,5655,833.665,547.742,-17775.6
39800,5670,827.965,543.997,-17769.3
39900,5685,824.793,541.912,-17764.5
40000,5700,836.623,549.685,-17769.8
40100,5715,828.062,544.06,-17761.2
40200,5730,830.654,545.764,-17760.4
40300,5745,826.828,543.25,-17755.1
40400,5760,836.882,549.856,-17759.4
40500,5775,835.281,548.804,-17755.7
40600,5790,831.907,546.587,-17750.6
40700,5805,837.318,550.142,-17751.6
40800,5820,831.705,546.454,-17745.1
40900,5835,842.83,553.763,-17749.9
41000,5850,844.323,554.744,-17748.1
41100,5865,841.326,552.775,-17743.6
41200,5880,844.74,555.018,-17743.1
41300,5895,838.569,550.964,-17736.2
41400,5910,844.033,554.554,-17737
41500,5925,851.652,559.56,-17739.4
41600,5940,853.806,560.975,-17738.2
41700,5955,848.902,557.753,-17732.2
41800,5970,849.915,558.418,-17730.3
41900,5985,848.178,557.277,-17726.4
42000,6000,855.168,561.87,-17728.4
42100,6015,854.622,561.511,-17725.3
42200,6030,854.956,561.731,-17722.8
42300,6045,856.292,562.608,-17721.1
42400,6060,857.26,563.244,-17719
42500,6075,861.556,566.067,-17719.3
42600,6090,858.299,563.927,-17714.3
42700,6105,861.498,566.029,-17713.8
42800,6120,868.803,570.828,-17716.2
42900,6135,857.286,563.261,-17705.3
43000,6150,869.19,571.083,-17711
43100,6165,873.617,573.991,-17711.2
43200,6180,872.797,573.453,-17708
43300,6195,873.636,574.004,-17706
43400,6210,869.057,570.995,-17700
43500,6225,878.001,576.872,-17703.5
43600,6240,870.451,571.911,-17695.6
43700,6255,882.545,579.857,-17701.2
43800,6270,871.847,572.828,-17691.2
43900,6285,881.048,578.874,-17694.5
44000,6300,882.584,579.883,-17693
44100,6315,878.123,576.952,-17687.2
44200,6330,895.521,588.383,-17696.3
44300,6345,879.459,577.83,-17682.8
44400,6360,889.789,584.617,-17687.1
44500,6375,886.659,582.561,-17682.4
44600,6390,890.873,585.329,-17682.4
44700,6405,892.688,586.522,-17681.1
44800,6420,889.689,584.551,-17676.2
44900,6435,896.373,588.942,-17678.1
45000,6450,893.71,587.193,-17673.7
45100,6465,893.838,587.277,-17671
45200,6480,896.609,589.098,-17670.3
45300,6495,899.111,590.741,-17669.1
45400,6510,899.486,590.988,-17667
45500,6525,897.792,589.875,-17663
45600,6540,899.146,590.764,-17661.1
45700,6555,912.863,599.777,-17667.8
45800,6570,909.65,597.666,-17662.9
45900,6585,902.879,593.217,-17655.7
46000,6600,906.556,595.633,-17655.5
46100,6615,913.64,600.288,-17657.5
46200,6630,904.175,594.069,-17648.5
46300,6645,913.997,600.522,-17652.5
46400,6660,912.657,599.642,-17648.7
46500,6675,916.8,602.364,-17648.7
46600,6690,916.347,602.066,-17645.7
46700,6705,916.639,602.258,-17643.1
46800,6720,928.394,609.982,-17648.4
46900,6735,913.284,600.054,-17635.5
47000,6750,926.768,608.913,-17641.7
47100,6765,927.244,609.226,-17639.4
47200,6780,929.524,610.724,-17638.2
47300,6795,931.044,611.722,-17636.4
47400,6810,927.815,609.601,-17631.5
47500,6825,929.582,610.762,-17630.2
47600,6840,933.878,613.585,-17630.4
47700,6855,933.847,613.564,-17627.6
47800,6870,937.817,616.172,-17627.6
47900,6885,924.537,607.447,-17615.8
48000,6900,943.562,619.947,-17626.1
48100,6915,929.076,610.43,-17613.4
48200,6930,944.138,620.326,-17621
48300,6945,933.518,613.348,-17611.1
48400,6960,949.034,623.542,-17618.8
48500,6975,944.478,620.549,-17613
48600,6990,943.701,620.039,-17609.9
48700,7005,942.813,619.455,-17606.7
48800,7020,948.304,623.063,-17607.6
48900,7035,943.811,620.111,-17601.9
49000,7050,944.5,620.563,-17599.6
49100,7065,951.671,625.275,-17601.9
49200,7080,951.717,625.305,-17599.2
49300,7095,955.206,627.598,-17599
49400,7110,966.383,634.941,-17603.7
49500,7125,956.425,628.398,-17594.3
49600,7140,963.127,632.802,-17596.1
49700,7155,963.723,633.194,-17593.8
49800,7170,966.058,634.728,-17592.6
49900,7185,961.801,631.931,-17587.2
50000,7200,971.038,638,-17590.8
50100,7215,973.524,639.633,-17589.5
50200,7230,966.978,635.332,-17582.4
50300,7245,965.731,634.513,-17579
50400,7260,981.66,644.979,-17587.1
50500,7275,968.413,636.275,-17575.4
50600,7290,971.109,638.046,-17574.3
50700,7305,983.048,645.891,-17579.7
50800,7320,980.915,644.489,-17575.6
50900,7335,982.527,645.548,-17574
51000,7350,985.084,647.228,-17573.1
51100,7365,976.925,641.867,-17564.9
51200,7380,979.309,643.434,-17563.8
51300,7395,984.819,647.054,-17564.9
51400,7410,985.288,647.362,-17562.5
51500,7425,991.017,651.127,-17563.7
51600,7440,990.55,650.82,-17560.8
51700,7455,990.949,651.082,-17558.3
51800,7470,993.161,652.535,-17557.1
51900,7485,1001.81,658.216,-17560.1
