#PARAMS:size=8217,delta_q=4
Step,Time,Average Temperature,Kinetic,Potential
9100,1065,534.954,568.191,-29825.4
9200,1080,538.806,572.281,-29825.6
9300,1095,539.227,572.729,-29821.5
9400,1110,541.569,575.217,-29819.7
9500,1125,544.638,578.476,-29818.8
9600,1140,544.039,577.84,-29813.5
9700,1155,549.425,583.561,-29815.3
9800,1170,546.885,580.862,-29807.9
9900,1185,550.603,584.811,-29807.7
10000,1200,554.251,588.686,-29807.1
10100,1215,553.437,587.822,-29801.7
10200,1230,555.953,590.494,-29800.2
10300,1245,558.652,593.36,-29798.7
10400,1260,560.646,595.479,-29796.6
10500,1275,559.931,594.719,-29791.5
10600,1290,564.515,599.588,-29792.1
10700,1305,566.047,601.215,-29789.6
10800,1320,567.476,602.733,-29786.7
10900,1335,568.742,604.078,-29784
11000,1350,567.749,603.023,-29778.3
11100,1365,570.438,605.879,-29777
11200,1380,573.356,608.978,-29775.8
11300,1395,573.747,609.393,-29771.7
11400,1410,576.794,612.63,-29770.8
11500,1425,577.327,613.196,-29766.7
11600,1440,579.576,615.585,-29765.1
11700,1455,581.284,617.399,-29762.4
11800,1470,584.469,620.782,-29761.4
11900,1485,585.584,621.966,-29758.1
12000,1500,589.121,625.723,-29757.8
12100,1515,587.666,624.178,-29751.8
12200,1530,591.549,628.301,-29751.5
12300,1545,594.289,631.212,-29750.2
12400,1560,594.969,631.934,-29747
12500,1575,595.541,632.542,-29743
12600,1590,598.273,635.443,-29741.8
12700,1605,599.366,636.604,-29738.5
12800,1620,600.723,638.046,-29735.7
12900,1635,603.723,641.232,-29734.4
13000,1650,606.694,644.387,-29733.2
13100,1665,605.952,643.599,-29727.9
13200,1680,610.182,648.092,-29728.6
13300,1695,610.439,648.365,-29724.1
13400,1710,610.128,648.035,-29719.3
13500,1725,617.321,655.675,-29723.2
13600,1740,613.698,651.827,-29714.4
13700,1755,617.001,655.335,-29714
13800,1770,618.833,657.28,-29711.6
13900,1785,620.332,658.873,-29708.6
14000,1800,624.826,663.646,-29709.5
14100,1815,619.594,658.089,-29699
14200,1830,627.169,666.134,-29703.3
14300,1845,625.87,664.754,-29697.4
14400,1860,627.522,666.51,-29694.6
14500,1875,631.816,671.07,-29695.2
14600,1890,629.458,668.566,-29688.1
14700,1905,634.506,673.928,-29689.2
14800,1920,634.228,673.632,-29684.5
14900,1935,635.898,675.406,-29682.1
15000,1950,636.879,676.448,-29678.8
15100,1965,637.353,676.951,-29674.6
15200,1980,644.332,684.364,-29678.2
15300,1995,638.917,678.612,-29667.5
15400,2010,642.151,682.047,-29666.7
15500,2025,647.768,688.013,-29669
15600,2040,643.969,683.978,-29659.8
15700,2055,649.347,689.691,-29661.7
15800,2070,652.672,693.222,-29661
15900,2085,650.49,690.905,-29653.7
16000,2100,656.839,697.648,-29656.5
16100,2115,654.487,695.15,-29649.4
16200,2130,657.917,698.793,-29649
16300,2145,658.696,699.62,-29645.4
16400,2160,662.504,703.665,-29645.4
16500,2175,660.21,701.229,-29638.1
16600,2190,663.797,705.038,-29637.9
16700,2205,666.782,708.209,-29637
16800,2220,665.573,706.925,-29631.1
16900,2235,671.541,713.263,-29633.5
17000,2250,668.52,710.055,-29625.7
17100,2265,672.302,714.072,-29625.4
17200,2280,676.425,718.451,-29625.8
17300,2295,672.07,713.825,-29616.5
17400,2310,679.881,722.122,-29621.1
17500,2325,676.803,718.853,-29612.9
17600,2340,682.167,724.55,-29614.6
17700,2355,682.75,725.169,-29610.8
17800,2370,685.477,728.065,-29609.3
17900,2385,685.901,728.515,-29605.3
18000,2400,687.034,729.719,-29602.2
18100,2415,688.887,731.687,-29599.9
18200,2430,688.324,731.089,-29594.9
18300,2445,696.323,739.585,-29599.6
18400,2460,693.934,737.048,-29592.1
18500,2475,699.177,742.617,-29593.8
18600,2490,698.04,741.409,-29587.8
18700,2505,698.447,741.841,-29584.1
18800,2520,704.291,748.048,-29586
18900,2535,703.43,747.133,-29580.8
19000,2550,701.077,744.635,-29573.7
19100,2565,706.971,750.894,-29575.9
19200,2580,707.729,751.7,-29572.5
19300,2595,705.653,749.495,-29565.4
19400,2610,711.966,756.2,-29568.4
19500,2625,709.832,753.934,-29561.5
19600,2640,712.395,756.656,-29560
19700,2655,714.875,759.29,-29558.3
19800,2670,716.706,761.234,-29555.9
19900,2685,716.472,760.986,-29551.3
20000,2700,719.319,764.01,-29550.1
20100,2715,720.061,764.798,-29546.5
20200,2730,720.827,765.612,-29542.9
20300,2745,722.941,767.857,-29541
20400,2760,724.353,769.356,-29538.1
20500,2775,725.166,770.22,-29534.4
20600,2790,728.688,773.961,-29534.4
20700,2805,725.576,770.655,-29526.4
20800,2820,729.967,775.32,-29527
20900,2835,732.102,777.588,-29525
21000,2850,731.804,777.27,-29520.2
21100,2865,737.464,783.282,-29522.1
21200,2880,738.776,784.675,-29519.3
21300,2895,735.904,781.625,-29511.6
21400,2910,742.63,788.77,-29515
21500,2925,734.534,780.17,-29501.4
21600,2940,742.165,788.275,-29505.7
21700,2955,743.36,789.544,-29502.5
21800,2970,742.815,788.966,-29497.2
21900,2985,750.196,796.805,-29501.4
22000,3000,747.919,794.386,-29494.2
22100,3015,749.282,795.834,-29491.7
22200,3030,748.925,795.455,-29487
22300,3045,753.783,800.615,-29487.6
22400,3060,757.829,804.912,-29487.9
22500,3075,753.831,800.666,-29478.9
22600,3090,757.641,804.713,-29479
22700,3105,752.018,798.74,-29468.2
22800,3120,757.437,804.496,-29470.1
22900,3135,752.971,799.753,-29460.8
23000,3150,758.892,806.041,-29463
23100,3165,761.775,809.103,-29461.9
23200,3180,758.055,805.153,-29453.1
23300,3195,767.011,814.665,-29459.1
23400,3210,762.022,809.365,-29448.9
23500,3225,765.986,813.577,-29449
23600,3240,771.268,819.186,-29450.4
23700,3255,765.938,813.526,-29439.9
23800,3270,772.46,820.453,-29442.9
23900,3285,769.079,816.862,-29434.8
24000,3300,773.007,821.033,-29434.7
24100,3315,768.453,816.196,-29425.3
24200,3330,781.188,829.722,-29434.9
24300,3345,771.024,818.928,-29419.3
24400,3360,779.617,828.054,-29424.4
24500,3375,780.954,829.475,-29421.5
24600,3390,780.643,829.144,-29417
24700,3405,781.145,829.677,-29413.1
24800,3420,784.732,833.486,-29412.6
24900,3435,787.501,836.428,-29411.2
25000,3450,786.492,835.356,-29405.9
25100,3465,789.1,838.126,-29404.1
25200,3480,791.014,840.159,-29402
25300,3495,794.348,843.7,-29401.3
25400,3510,790.985,840.128,-29393.2
25500,3525,794.37,843.723,-29392.6
25600,3540,797.217,846.748,-29391.2
25700,3555,795.17,844.574,-29384.7
25800,3570,796.613,846.106,-29381.8
25900,3585,797.76,847.324,-29379.1
26000,3600,798.28,847.877,-29375.1
26100,3615,803.387,853.3,-29376.4
26200,3630,804.025,853.978,-29372.8
26300,3645,805.939,856.011,-29370.4
26400,3660,805.344,855.379,-29365.5
26500,3675,805.999,856.075,-29361.9
26600,3690,805.118,855.139,-29356.5
26700,3705,800.364,850.09,-29346.9
26800,3720,805.754,855.815,-29348.5
26900,3735,798.043,847.625,-29335.8
27000,3750,804.814,854.816,-29338.9
27100,3765,805.132,855.155,-29334.7
27200,3780,806.176,856.264,-29331.7
27300,3795,808.161,858.372,-29329.4
27400,3810,811.946,862.392,-29329
27500,3825,817.576,868.371,-29330.9
27600,3840,812.942,863.45,-29321.4
27700,3855,817.396,868.181,-29321.8
27800,3870,815.775,866.458,-29315.8
27900,3885,810.67,861.036,-29305.7
28000,3900,821.276,872.302,-29313.2
28100,3915,813.077,863.593,-29299.7
28200,3930,818.547,869.403,-29301.1
28300,3945,814.562,865.171,-29292.9
28400,3960,816.863,867.614,-29290.8
28500,3975,818.021,868.845,-29287.7
28600,3990,817.38,868.163,-29282.8
28700,4005,818.401,869.248,-29279.5
28800,4020,817.289,868.066,-29273.9
28900,4035,818.013,868.836,-29270.3
29000,4050,821.739,872.793,-29269.9
29100,4065,822.776,873.894,-29266.6
29200,4080,820.343,871.311,-29259.5
29300,4095,829.125,880.638,-29264.9
29400,4110,819.93,870.872,-29250.2
29500,4125,828.424,879.894,-29255.5
29600,4140,820.214,871.174,-29242.1
29700,4155,824.994,876.25,-29243
29800,4170,826.292,877.629,-29240.1
29900,4185,825.321,876.597,-29234.5
30000,4200,831.817,883.497,-29237.3
30100,4215,825.584,876.877,-29226.3
30200,4230,829.263,880.785,-29225.9
30300,4245,832.419,884.137,-29224.9
30400,4260,829.442,880.975,-29217.1
30500,4275,834.429,886.272,-29218.4
30600,4290,828.792,880.285,-29207.9
30700,4305,828.657,880.141,-29203.6
30800,4320,829.896,881.457,-29200.4
30900,4335,834.167,885.993,-29200.7
31000,4350,838.326,890.411,-29200.9
31100,4365,834.855,886.725,-29192.8
31200,4380,838.017,890.082,-29192.1
31300,4395,835.509,887.419,-29185
31400,4410,839.62,891.786,-29185
31500,4425,843.842,896.269,-29185.4
31600,4440,836.599,888.577,-29173.1
31700,4455,845.911,898.467,-29179
31800,4470,838.491,890.586,-29166.3
31900,4485,841.548,893.833,-29165.6
32000,4500,838.987,891.113,-29158.3
32100,4515,840.928,893.175,-29156.3
32200,4530,837.605,889.644,-29148.3
32300,4545,843.82,896.246,-29150.8
32400,4560,843.074,895.453,-29145.7
32500,4575,841.888,894.194,-29139.9
32600,4590,846.733,899.34,-29140.9
32700,4605,839.953,892.139,-29129.3
32800,4620,848.446,901.16,-29134.4
32900,4635,839.527,891.686,-29120.2
33000,4650,843.318,895.712,-29120
33100,4665,837.477,889.509,-29109.4
33200,4680,839.427,891.58,-29107.3
33300,4695,842.625,894.977,-29106.4
33400,4710,836.752,888.739,-29095.6
33500,4725,843.665,896.082,-29098.7
33600,4740,837.955,890.017,-29088.4
33700,4755,842.692,895.048,-29089.1
33800,4770,839.206,891.346,-29080.9
33900,4785,841.232,893.497,-29078.9
34000,4800,836.768,888.756,-29069.5
34100,4815,840.834,893.074,-29069.8
34200,4830,842.083,894.402,-29066.7
34300,4845,835.847,887.777,-29055.6
34400,4860,843.333,895.728,-29059.7
34500,4875,834.99,886.868,-29046.1
34600,4890,841.761,894.059,-29049.4
34700,4905,839.577,891.74,-29042.2
34800,4920,842.999,895.374,-29041.7
34900,4935,841.837,894.139,-29036.2
35000,4950,840.462,892.679,-29030.1
35100,4965,846.342,898.925,-29032.5
35200,4980,835.547,887.459,-29016.4
35300,4995,840.875,893.118,-29018.1
35400,5010,836.432,888.399,-29009
35500,5025,843.151,895.536,-29011.8
35600,5040,841.283,893.551,-29005.4
35700,5055,852.378,905.336,-29013.1
35800,5070,847.371,900.018,-29003.4
35900,5085,844.208,896.658,-28995.7
36000,5100,851.16,904.043,-28999.1
36100,5115,841.037,893.29,-28983.6
36200,5130,844.418,896.882,-28983.1
36300,5145,844.659,897.137,-28978.9
36400,5160,846.713,899.319,-28976.7
36500,5175,849.112,901.867,-28974.9
36600,5190,847.794,900.467,-28969.1
36700,5205,848.06,900.749,-28965.2
36800,5220,853.209,906.218,-28966.2
36900,5235,847.376,900.022,-28955.7
37000,5250,845.671,898.212,-28949.5
37100,5265,845.796,898.345,-28945.3
37200,5280,847.075,899.703,-28942.1
37300,5295,844.771,897.256,-28935.6
37400,5310,845.755,898.301,-28932.3
37500,5325,843.354,895.752,-28925.3
37600,5340,852.756,905.738,-28931.4
37700,5355,840.53,892.751,-28913.7
37800,5370,846.37,898.954,-28915.9
37900,5385,847.251,899.89,-28912.3
38000,5400,846.907,899.524,-28908
38100,5415,844.935,897.431,-28901.2
38200,5430,851.774,904.694,-28904.4
38300,5445,844.421,896.884,-28891.9
38400,5460,847.853,900.529,-28891.6
38500,5475,851.388,904.284,-28891.1
38600,5490,854.806,907.915,-28890.1
38700,5505,850.805,903.665,-28881.5
38800,5520,853.601,906.635,-28880.1
38900,5535,856.63,909.852,-28879
39000,5550,858.269,911.593,-28876.5
39100,5565,852.918,905.909,-28866.2
39200,5580,858.008,911.316,-28867.4
39300,5595,854.147,907.215,-28858.9
39400,5610,852.52,905.486,-28852.7
39500,5625,855.235,908.371,-28851.4
39600,5640,854.975,908.094,-28846.8
39700,5655,853.145,906.15,-28840.4
39800,5670,856.776,910.007,-28840.1
39900,5685,856.418,909.627,-28835.3
40000,5700,851.211,904.096,-28825.3
40100,5715,857.407,910.677,-28827.7
40200,5730,855.532,908.686,-28821.1
40300,5745,858.082,911.395,-28819.6
40400,5760,857.587,910.868,-28814.5
40500,5775,856.933,910.174,-28809.7
40600,5790,859.645,913.054,-28808.2
40700,5805,857.884,911.184,-28801.8
40800,5820,861.099,914.598,-28801.3
40900,5835,851.947,904.878,-28786.9
41000,5850,862.08,915.64,-28793.7
41100,5865,855.129,908.258,-28781.6
41200,5880,858.236,911.558,-28780.7
41300,5895,857.887,911.187,-28775.8
41400,5910,870.989,925.103,-28785.9
41500,5925,856.128,909.318,-28765.3
41600,5940,863.31,916.946,-28768.9
41700,5955,855.346,908.488,-28755.9
41800,5970,862.698,916.297,-28759.7
41900,5985,855.237,908.373,-28747.1
42000,6000,861.057,914.554,-28749.3
42100,6015,856.201,909.396,-28739.6
42200,6030,863.535,917.186,-28743.3
42300,6045,855.297,908.436,-28730
42400,6060,861.551,915.079,-28732.6
42500,6075,857.3,910.564,-28723.3
42600,6090,857.1,910.351,-28719.2
42700,6105,857.566,910.847,-28715.3
42800,6120,859.457,912.854,-28713.1
42900,6135,858.942,912.307,-28708.1
43000,6150,868.268,922.213,-28713.8
43100,6165,862.315,915.89,-28703.2
43200,6180,870.248,924.316,-28707.4
43300,6195,866.348,920.173,-28698.9
43400,6210,868.354,922.304,-28697
43500,6225,866.183,919.998,-28690.1
43600,6240,870.183,924.247,-28690.3
43700,6255,870.117,924.177,-28685.7
43800,6270,879.53,934.174,-28691.8
43900,6285,871.28,925.412,-28678.5
44000,6300,879.753,934.411,-28683.4
44100,6315,874.564,928.9,-28673.3
44200,6330,883.005,937.865,-28678.4
44300,6345,875.555,929.953,-28665.9
44400,6360,880.749,935.47,-28667.3
44500,6375,881.863,936.652,-28663.9
44600,6390,888.973,944.204,-28667.4
44700,6405,885.205,940.202,-28659.1
44800,6420,880.963,935.697,-28650
44900,6435,888.096,943.273,-28653.6
45000,6450,886.577,941.659,-28647.3
45100,6465,891.017,946.376,-28648.3
45200,6480,889.601,944.871,-28642
45300,6495,891.693,947.093,-28640.1
45400,6510,894.236,949.794,-28638.5
45500,6525,896.934,952.66,-28637
45600,6540,897.52,953.282,-28633.2
45700,6555,897.507,953.268,-28628.7
45800,6570,905.404,961.657,-28633.3
45900,6585,902.371,958.435,-28625.3
46000,6600,907.632,964.023,-28626.9
46100,6615,900.476,956.422,-28614.6
46200,6630,915.297,972.163,-28626.6
46300,6645,899.027,954.883,-28604.3
46400,6660,918.788,975.872,-28621.7
46500,6675,902.271,958.329,-28599.3
46600,6690,917.035,974.009,-28611.1
46700,6705,909.602,966.115,-28598.4
46800,6720,917.202,974.187,-28602.6
46900,6735,916.139,973.059,-28596.9
47000,6750,914.592,971.415,-28590.8
47100,6765,919.17,976.277,-28591.5
47200,6780,922.642,979.965,-28590.8
47300,6795,924.838,982.298,-28588.8
47400,6810,919.445,976.569,-28578.4
47500,6825,928.515,986.204,-28584
47600,6840,924.761,982.216,-28575.7
47700,6855,930.533,988.346,-28577.8
47800,6870,920.803,978.012,-28562.6
47900,6885,936.755,994.955,-28575.7
48000,6900,936.705,994.902,-28571.4
48100,6915,930.734,988.56,-28560.4
48200,6930,935.626,993.756,-28561.5
48300,6945,932.754,990.706,-28554
48400,6960,941.11,999.58,-28558.6
48500,6975,937.88,996.149,-28550.4
48600,6990,940.716,999.162,-28549.2
48700,7005,938.653,996.971,-28542.6
48800,7020,942.568,1001.13,-28542.6
48900,7035,944.215,1002.88,-28540
49000,7050,946.864,1005.69,-28538.5
49100,7065,948.445,1007.37,-28536
49200,7080,954.132,1013.41,-28537.7
49300,7095,951.697,1010.83,-28530.9
49400,7110,949.778,1008.79,-28524.4
49500,7125,956.426,1015.85,-28527.4
49600,7140,956.826,1016.27,-28522.9
49700,7155,960.376,1020.04,-28522.8
49800,7170,954.12,1013.4,-28511.5
49900,7185,965.668,1025.66,-28519.9
50000,7200,958.916,1018.49,-28508.1
50100,7215,959.923,1019.56,-28504.9
50200,7230,964.35,1024.26,-28505.3
50300,7245,974.384,1034.92,-28511.8
50400,7260,969.404,1029.63,-28502.2
50500,7275,966.589,1026.64,-28494.7
50600,7290,971.541,1031.9,-28495.6
50700,7305,974.634,1035.19,-28494.7
50800,7320,973.375,1033.85,-28489.1
50900,7335,970.031,1030.3,-28481.1
51000,7350,979.361,1040.21,-28486.8
51100,7365,975.542,1036.15,-28478.1
51200,7380,977.592,1038.33,-28476.1
51300,7395,981.195,1042.16,-28475.6
51400,7410,983.859,1044.99,-28474.1
51500,7425,985.397,1046.62,-28471.6
51600,7440,985.239,1046.45,-28466.9
51700,7455,983.677,1044.79,-28460.9
51800,7470,993.659,1055.39,-28467.6
51900,7485,983.983,1045.12,-28452.6
