#PARAMS:size=561,delta_q=4,eq_steps=8000
Step,Cycle,Time,Average Temperature,Kinetic,Potential
20500,125,1875,675.493,48.9833,-1973.25
20600,126,1890,672.771,48.7859,-1972.75
20700,127,1905,670.549,48.6248,-1972.28
20800,128,1920,667.087,48.3737,-1971.76
20900,129,1935,681.339,49.4072,-1972.44
21000,130,1950,675.489,48.983,-1971.74
21100,131,1965,687.697,49.8682,-1972.32
21200,132,1980,677.082,49.0985,-1971.24
21300,133,1995,683.782,49.5844,-1971.44
21400,134,2010,686.613,49.7896,-1971.37
21500,135,2025,701.152,50.8439,-1972.18
21600,136,2040,689.597,50.006,-1970.97
21700,137,2055,699.251,50.7061,-1971.46
21800,138,2070,699.023,50.6896,-1971.1
21900,139,2085,690.984,50.1066,-1970.18
22000,140,2100,702.179,50.9184,-1970.72
22100,141,2115,701.267,50.8523,-1970.34
22200,142,2130,699.597,50.7312,-1969.95
22300,143,2145,708.901,51.4059,-1970.3
22400,144,2160,701.937,50.9008,-1969.54
22500,145,2175,704.488,51.0859,-1969.37
22600,146,2190,698.117,50.6238,-1968.64
22700,147,2205,684.449,49.6327,-1967.35
22800,148,2220,679.796,49.2953,-1966.71
22900,149,2235,679.859,49.2999,-1966.43
23000,150,2250,688.712,49.9419,-1966.84
23100,151,2265,671.075,48.6629,-1965.19
23200,152,2280,676.998,49.0924,-1965.32
23300,153,2295,682.106,49.4628,-1965.37
23400,154,2310,688.482,49.9252,-1965.53
23500,155,2325,677.367,49.1192,-1964.44
23600,156,2340,681.367,49.4093,-1964.39
23700,157,2355,675.422,48.9781,-1963.66
23800,158,2370,696.29,50.4914,-1964.95
23900,159,2385,675.314,48.9703,-1963.09
24000,160,2400,687.291,49.8388,-1963.68
24100,161,2415,692.908,50.2461,-1963.8
24200,162,2430,695.718,50.4499,-1963.73
24300,163,2445,694.775,50.3815,-1963.37
24400,164,2460,679.735,49.2909,-1961.94
24500,165,2475,687.85,49.8793,-1962.26
24600,166,2490,690.959,50.1048,-1962.19
24700,167,2505,705.817,51.1822,-1963.02
24800,168,2520,693.625,50.2981,-1961.78
24900,169,2535,697.262,50.5619,-1961.8
25000,170,2550,701.873,50.8962,-1961.88
25100,171,2565,701.298,50.8546,-1961.5
25200,172,2580,700.117,50.7689,-1961.11
25300,173,2595,687.964,49.8876,-1959.9
25400,174,2610,695.683,50.4474,-1960.17
25500,175,2625,682.432,49.4864,-1958.93
25600,176,2640,698.894,50.6802,-1959.86
25700,177,2655,694.491,50.3609,-1959.24
25800,178,2670,690.837,50.096,-1958.7
25900,179,2685,692.124,50.1893,-1958.49
26000,180,2700,681.776,49.4389,-1957.42
26100,181,2715,712.012,51.6314,-1959.33
26200,182,2730,689.854,50.0246,-1957.38
26300,183,2745,699.782,50.7446,-1957.8
26400,184,2760,693.973,50.3234,-1957.03
26500,185,2775,690.287,50.0561,-1956.46
26600,186,2790,707.991,51.3398,-1957.47
26700,187,2805,715.215,51.8637,-1957.71
26800,188,2820,710.676,51.5345,-1957.09
26900,189,2835,704.659,51.0982,-1956.34
27000,190,2850,707.867,51.3309,-1956.27
27100,191,2865,727.633,52.7642,-1957.44
27200,192,2880,731.619,53.0532,-1957.44
27300,193,2895,735.094,53.3052,-1957.41
27400,194,2910,721.82,52.3427,-1956.12
27500,195,2925,724.333,52.5249,-1955.98
27600,196,2940,733.865,53.2161,-1956.42
27700,197,2955,740.648,53.708,-1956.61
27800,198,2970,749.313,54.3363,-1956.97
27900,199,2985,735.594,53.3415,-1955.66
28000,200,3000,739.329,53.6123,-1955.65
28100,201,3015,730.646,52.9827,-1954.69
28200,202,3030,733.73,53.2064,-1954.64
28300,203,3045,729.966,52.9334,-1954.08
28400,204,3060,738.272,53.5357,-1954.42
28500,205,3075,736.999,53.4433,-1954.03
28600,206,3090,731.487,53.0437,-1953.31
28700,207,3105,741.752,53.788,-1953.76
28800,208,3120,739.029,53.5906,-1953.24
28900,209,3135,732.117,53.0894,-1952.49
29000,210,3150,729.789,52.9206,-1951.98
29100,211,3165,746.229,54.1127,-1952.87
29200,212,3180,714.603,51.8193,-1950.28
29300,213,3195,696.336,50.4947,-1948.66
29400,214,3210,711.642,51.6046,-1949.43
29500,215,3225,705.12,51.1317,-1948.63
29600,216,3240,698.136,50.6253,-1947.85
29700,217,3255,714.859,51.8379,-1948.75
29800,218,3270,715.107,51.8559,-1948.5
29900,219,3285,729.699,52.914,-1949.25
30000,220,3300,729.843,52.9244,-1949.03
30100,221,3315,714.898,51.8408,-1947.61
30200,222,3330,711.638,51.6043,-1947.08
30300,223,3345,741.685,53.7832,-1949.04
30400,224,3360,732.09,53.0874,-1948.01
30500,225,3375,714.688,51.8255,-1946.41
30600,226,3390,748.26,54.2599,-1948.61
30700,227,3405,734.123,53.2348,-1947.25
30800,228,3420,733.292,53.1745,-1946.87
30900,229,3435,731.743,53.0622,-1946.48
31000,230,3450,724.056,52.5048,-1945.68
31100,231,3465,737.194,53.4575,-1946.32
31200,232,3480,708.839,51.4014,-1943.94
31300,233,3495,716.084,51.9267,-1944.18
31400,234,3510,719.927,52.2054,-1944.14
31500,235,3525,710.279,51.5058,-1943.16
31600,236,3540,713.968,51.7733,-1943.15
31700,237,3555,702.334,50.9297,-1942.03
31800,238,3570,705.284,51.1436,-1941.92
31900,239,3585,708.772,51.3965,-1941.88
32000,240,3600,702.564,50.9463,-1941.15
32100,241,3615,702.382,50.9331,-1940.83
32200,242,3630,711.159,51.5696,-1941.18
32300,243,3645,711.391,51.5864,-1940.93
32400,244,3660,724.458,52.534,-1941.63
32500,245,3675,708.648,51.3875,-1940.17
32600,246,3690,699.103,50.6954,-1939.19
32700,247,3705,717.565,52.0341,-1940.24
32800,248,3720,708.412,51.3704,-1939.25
32900,249,3735,726.788,52.7029,-1940.3
33000,250,3750,731.811,53.0672,-1940.41
33100,251,3765,728.447,52.8232,-1939.84
33200,252,3780,734.208,53.241,-1939.98
33300,253,3795,712.808,51.6892,-1938.1
33400,254,3810,741.119,53.7422,-1939.92
33500,255,3825,738.052,53.5198,-1939.37
33600,256,3840,736.265,53.3902,-1938.95
33700,257,3855,753.377,54.631,-1939.92
33800,258,3870,735.416,53.3286,-1938.36
33900,259,3885,748.493,54.2769,-1938.94
34000,260,3900,745.448,54.0561,-1938.43
34100,261,3915,752.122,54.54,-1938.63
34200,262,3930,756.468,54.8552,-1938.7
34300,263,3945,748.782,54.2978,-1937.88
34400,264,3960,735.591,53.3413,-1936.59
34500,265,3975,757.473,54.928,-1937.91
34600,266,3990,761.936,55.2517,-1937.92
34700,267,4005,751.372,54.4856,-1936.89
34800,268,4020,723.453,52.4611,-1934.48
34900,269,4035,746.643,54.1427,-1935.91
35000,270,4050,737.102,53.4508,-1934.94
35100,271,4065,761.852,55.2456,-1936.42
35200,272,4080,751.386,54.4867,-1935.38
35300,273,4095,757.818,54.953,-1935.56
35400,274,4110,757.723,54.9462,-1935.27
35500,275,4125,771.487,55.9443,-1935.98
35600,276,4140,775.073,56.2043,-1935.97
35700,277,4155,764.422,55.4319,-1934.92
35800,278,4170,774.472,56.1608,-1935.33
35900,279,4185,763.684,55.3785,-1934.25
36000,280,4200,787.176,57.082,-1935.67
36100,281,4215,773.399,56.0829,-1934.32
36200,282,4230,770.536,55.8753,-1933.8
36300,283,4245,765.055,55.4778,-1933.1
36400,284,4260,786.125,57.0058,-1934.37
36500,285,4275,773.632,56.0998,-1933.15
36600,286,4290,786.992,57.0686,-1933.87
36700,287,4305,775.177,56.2118,-1932.75
36800,288,4320,775.658,56.2467,-1932.45
36900,289,4335,779.478,56.5237,-1932.42
37000,290,4350,781.874,56.6975,-1932.28
37100,291,4365,787.704,57.1202,-1932.44
37200,292,4380,798.335,57.8911,-1932.93
37300,293,4395,796.775,57.778,-1932.52
37400,294,4410,799.83,57.9995,-1932.45
37500,295,4425,788.533,57.1804,-1931.34
37600,296,4440,784.104,56.8592,-1930.72
37700,297,4455,779.045,56.4924,-1930.06
37800,298,4470,792.041,57.4348,-1930.73
37900,299,4485,798.672,57.9156,-1930.91
38000,300,4500,794.78,57.6334,-1930.36
38100,301,4515,795.162,57.6611,-1930.1
38200,302,4530,794.551,57.6167,-1929.74
38300,303,4545,807.087,58.5258,-1930.38
38400,304,4560,806.055,58.451,-1929.96
38500,305,4575,802.149,58.1677,-1929.38
38600,306,4590,791.333,57.3834,-1928.28
38700,307,4605,830.707,60.2386,-1930.92
38800,308,4620,822.785,59.6641,-1930.05
38900,309,4635,830.463,60.2209,-1930.34
39000,310,4650,794.055,57.5808,-1927.29
39100,311,4665,794.925,57.6439,-1927.11
39200,312,4680,832.037,60.335,-1929.55
39300,313,4695,817.795,59.3023,-1928.23
39400,314,4710,816.58,59.2142,-1927.84
39500,315,4725,818.666,59.3655,-1927.7
39600,316,4740,823.992,59.7517,-1927.79
39700,317,4755,820.269,59.4817,-1927.22
39800,318,4770,829.812,60.1737,-1927.63
39900,319,4785,819.887,59.454,-1926.58
40000,320,4800,836.845,60.6837,-1927.52
40100,321,4815,816.553,59.2122,-1925.74
40200,322,4830,841.803,61.0432,-1927.3
40300,323,4845,825.344,59.8497,-1925.72
40400,324,4860,813.652,59.0019,-1924.61
40500,325,4875,812.048,58.8856,-1924.2
40600,326,4890,820.589,59.5049,-1924.53
40700,327,4905,820.973,59.5327,-1924.28
40800,328,4920,840.297,60.934,-1925.45
40900,329,4935,838.896,60.8325,-1925
41000,330,4950,838.864,60.8301,-1924.72
41100,331,4965,836.921,60.6892,-1924.21
41200,332,4980,836.949,60.6913,-1923.91
41300,333,4995,835.044,60.5531,-1923.46
41400,334,5010,849.878,61.6288,-1924.32
41500,335,5025,843.897,61.1951,-1923.62
41600,336,5040,835.733,60.603,-1922.67
41700,337,5055,838.588,60.8101,-1922.56
41800,338,5070,854.842,61.9888,-1923.51
41900,339,5085,853.78,61.9117,-1923.13
42000,340,5100,843.38,61.1576,-1922.06
42100,341,5115,865.857,62.7875,-1923.41
42200,342,5130,854.756,61.9825,-1922.35
42300,343,5145,854.617,61.9724,-1922.03
42400,344,5160,849.629,61.6107,-1921.3
42500,345,5175,851.355,61.7359,-1921.16
42600,346,5190,869.052,63.0192,-1922.22
42700,347,5205,847.215,61.4357,-1920.32
42800,348,5220,859.245,62.308,-1920.88
42900,349,5235,875.505,63.4871,-1921.8
43000,350,5250,862.295,62.5292,-1920.53
43100,351,5265,860.229,62.3794,-1920.04
43200,352,5280,861.36,62.4614,-1919.8
43300,353,5295,856.226,62.0891,-1919.15
43400,354,5310,883.243,64.0482,-1920.88
43500,355,5325,873.854,63.3674,-1919.88
43600,356,5340,891.02,64.6122,-1920.8
43700,357,5355,872.725,63.2855,-1919.14
43800,358,5370,873.541,63.3447,-1918.91
43900,359,5385,890.667,64.5866,-1919.87
44000,360,5400,873.398,63.3343,-1918.3
44100,361,5415,889.012,64.4666,-1919.17
44200,362,5430,881.198,63.9,-1918.28
44300,363,5445,892.429,64.7144,-1918.82
44400,364,5460,890.823,64.5979,-1918.39
44500,365,5475,877.92,63.6622,-1917.17
44600,366,5490,879.036,63.7432,-1916.96
44700,367,5505,876.431,63.5543,-1916.49
44800,368,5520,865.013,62.7263,-1915.29
44900,369,5535,878.192,63.682,-1916
45000,370,5550,879.488,63.7759,-1915.79
45100,371,5565,897.668,65.0943,-1916.85
45200,372,5580,900.262,65.2823,-1916.77
45300,373,5595,893.387,64.7839,-1915.95
45400,374,5610,887.082,64.3266,-1915.16
45500,375,5625,913.987,66.2776,-1916.84
45600,376,5640,912.598,66.1769,-1916.43
45700,377,5655,883.888,64.095,-1914.04
45800,378,5670,901.406,65.3653,-1914.98
45900,379,5685,885.535,64.2144,-1913.49
46000,380,5700,891.215,64.6264,-1913.6
46100,381,5715,904.278,65.5736,-1914.28
46200,382,5730,918.78,66.6252,-1915.07
46300,383,5745,928.267,67.3132,-1915.49
46400,384,5760,897.758,65.1008,-1912.96
46500,385,5775,912.963,66.2034,-1913.75
46600,386,5790,910.693,66.0388,-1913.28
46700,387,5805,907.789,65.8282,-1912.78
46800,388,5820,921.69,66.8362,-1913.52
46900,389,5835,934.981,67.8,-1914.21
47000,390,5850,920.706,66.7648,-1912.83
47100,391,5865,944.2,68.4685,-1914.31
47200,392,5880,947.358,68.6975,-1914.21
47300,393,5895,913.938,66.2741,-1911.41
47400,394,5910,938.301,68.0408,-1912.96
47500,395,5925,921.513,66.8234,-1911.36
47600,396,5940,925.445,67.1085,-1911.39
47700,397,5955,939.103,68.0989,-1912.09
47800,398,5970,934.35,67.7542,-1911.43
47900,399,5985,923.78,66.9878,-1910.35
48000,400,6000,921.891,66.8508,-1909.95
48100,401,6015,945.063,68.5311,-1911.31
48200,402,6030,942.701,68.3599,-1910.88
48300,403,6045,955.893,69.3165,-1911.56
48400,404,6060,972.044,70.4876,-1912.44
48500,405,6075,940.217,68.1797,-1909.82
48600,406,6090,945.957,68.5959,-1909.88
48700,407,6105,937.319,67.9696,-1908.91
48800,408,6120,925.975,67.1469,-1907.79
48900,409,6135,952.247,69.0521,-1909.49
49000,410,6150,957.841,69.4577,-1909.57
49100,411,6165,946.565,68.64,-1908.44
49200,412,6180,962.017,69.7605,-1909.29
49300,413,6195,968.081,70.2003,-1909.43
49400,414,6210,955.884,69.3158,-1908.27
49500,415,6225,946.702,68.65,-1907.31
49600,416,6240,980.747,71.1188,-1909.49
49700,417,6255,974.914,70.6957,-1908.78
49800,418,6270,955.123,69.2606,-1907.03
49900,419,6285,946.44,68.631,-1906.11
50000,420,6300,996.152,72.2358,-1909.52
50100,421,6315,971.784,70.4688,-1907.35
50200,422,6330,959.788,69.5989,-1906.19
50300,423,6345,975.444,70.7342,-1907.09
50400,424,6360,975.221,70.718,-1906.75
50500,425,6375,974.49,70.665,-1906.38
50600,426,6390,1000.49,72.5505,-1908.01
50700,427,6405,962.028,69.7613,-1904.91
50800,428,6420,978.416,70.9497,-1905.8
50900,429,6435,989.541,71.7565,-1906.32
51000,430,6450,972.457,70.5176,-1904.78
51100,431,6465,950.068,68.894,-1902.75
51200,432,6480,986.368,71.5263,-1905.14
51300,433,6495,983.016,71.2833,-1904.63
51400,434,6510,985.176,71.4399,-1904.46
51500,435,6525,1023.58,74.2249,-1907.05
51600,436,6540,970.463,70.373,-1902.83
51700,437,6555,997.139,72.3074,-1904.47
51800,438,6570,999.192,72.4563,-1904.31
51900,439,6585,1016.6,73.719,-1905.32
52000,440,6600,1000.62,72.5598,-1903.83
52100,441,6615,1001.38,72.6146,-1903.59
52200,442,6630,979.437,71.0237,-1901.65
52300,443,6645,993.801,72.0653,-1902.4
52400,444,6660,989.195,71.7313,-1901.78
52500,445,6675,1010.2,73.2544,-1903.03
52600,446,6690,1017.36,73.7734,-1903.26
52700,447,6705,1018.54,73.8594,-1903.08
52800,448,6720,986.626,71.545,-1900.4
52900,449,6735,1022.89,74.1745,-1902.81
53000,450,6750,1001.9,72.6524,-1900.96
53100,451,6765,1025.87,74.3909,-1902.5
53200,452,6780,1023.74,74.2365,-1902.01
53300,453,6795,995.82,72.2118,-1899.65
53400,454,6810,1021.48,74.0725,-1901.26
53500,455,6825,1011.56,73.3529,-1900.18
53600,456,6840,1011.3,73.334,-1899.83
53700,457,6855,1018.64,73.8667,-1900.1
53800,458,6870,1006.25,72.9684,-1898.89
53900,459,6885,1014.25,73.5484,-1899.19
54000,460,6900,1030.86,74.7529,-1900.1
54100,461,6915,1022.9,74.1757,-1899.29
54200,462,6930,1038.77,75.3264,-1900.15
54300,463,6945,1045.33,75.8021,-1900.36
54400,464,6960,1045.56,75.8188,-1900.09
54500,465,6975,1028.12,74.5541,-1898.45
54600,466,6990,1009.68,73.2165,-1896.77
54700,467,7005,1037.66,75.246,-1898.57
54800,468,7020,1039.72,75.3949,-1898.47
54900,469,7035,1031.32,74.7858,-1897.46
55000,470,7050,1027.47,74.507,-1896.92
55100,471,7065,1048.56,76.0361,-1898.19
55200,472,7080,1040.43,75.4467,-1897.33
55300,473,7095,1071.9,77.7288,-1899.36
55400,474,7110,1030.52,74.7277,-1895.99
55500,475,7125,1068.56,77.4863,-1898.52
55600,476,7140,1027.89,74.5377,-1895.18
55700,477,7155,1078.62,78.2158,-1898.69
55800,478,7170,1064.43,77.1871,-1897.29
55900,479,7185,1045.56,75.8185,-1895.61
56000,480,7200,1058.52,76.7586,-1896.31
56100,481,7215,1047.84,75.9839,-1895.19
56200,482,7230,1059.41,76.8228,-1895.73
56300,483,7245,1051.45,76.2459,-1894.87
56400,484,7260,1034.87,75.0437,-1893.31
56500,485,7275,1059.08,76.7989,-1894.85
56600,486,7290,1057.99,76.7199,-1894.47
56700,487,7305,1069.35,77.5438,-1895.02
56800,488,7320,1080.16,78.3274,-1895.46
56900,489,7335,1079.53,78.2816,-1895.13
57000,490,7350,1076.73,78.0792,-1894.71
57100,491,7365,1031.71,74.8142,-1891.07
57200,492,7380,1033.95,74.9768,-1890.94
57300,493,7395,1062.75,77.0654,-1892.76
57400,494,7410,1070.08,77.5966,-1893
57500,495,7425,1074.48,77.9159,-1893.03
57600,496,7440,1059.76,76.8481,-1891.66
57700,497,7455,1084.31,78.6288,-1893.18
57800,498,7470,1100.65,79.8132,-1894.05
57900,499,7485,1093.25,79.2765,-1893.26
