#PARAMS:size=2869,delta_q=4,eq_steps=8000
Step,Cycle,Time,Average Temperature,Kinetic,Potential
15600,76,1140,610.776,226.504,-10308.6
15700,77,1155,612.68,227.21,-10307.9
15800,78,1170,617.369,228.949,-10308.2
15900,79,1185,619.211,229.632,-10307.4
16000,80,1200,621.654,230.538,-10306.7
16100,81,1215,621.874,230.62,-10305.3
16200,82,1230,622.421,230.823,-10304
16300,83,1245,625.555,231.985,-10303.7
16400,84,1260,627.485,232.701,-10303
16500,85,1275,631.198,234.078,-10302.9
16600,86,1290,633.141,234.798,-10302.1
16700,87,1305,631.589,234.223,-10299.9
16800,88,1320,629.818,233.566,-10297.6
16900,89,1335,628.319,233.01,-10295.4
17000,90,1350,635.483,235.667,-10296.7
17100,91,1365,637.328,236.351,-10296
17200,92,1380,641.338,237.838,-10296
17300,93,1395,643.174,238.519,-10295.2
17400,94,1410,643.301,238.566,-10293.6
17500,95,1425,640.015,237.347,-10290.8
17600,96,1440,641.195,237.785,-10289.8
17700,97,1455,650.956,241.405,-10292
17800,98,1470,651.67,241.67,-10290.8
17900,99,1485,652.104,241.831,-10289.4
18000,100,1500,649.607,240.905,-10286.9
18100,101,1515,655.086,242.937,-10287.4
18200,102,1530,659.383,244.53,-10287.7
18300,103,1545,657.295,243.756,-10285.3
18400,104,1560,659.495,244.572,-10284.7
18500,105,1575,662.044,245.517,-10284
18600,106,1590,661.195,245.202,-10282.1
18700,107,1605,656.755,243.556,-10278.9
18800,108,1620,666.802,247.281,-10281.2
18900,109,1635,664.36,246.376,-10278.8
19000,110,1650,668.073,247.753,-10278.6
19100,111,1665,673.586,249.797,-10279.3
19200,112,1680,673.23,249.665,-10277.6
19300,113,1695,670.549,248.671,-10275
19400,114,1710,676.04,250.707,-10275.5
19500,115,1725,680.354,252.307,-10275.7
19600,116,1740,680.307,252.29,-10274.2
19700,117,1755,676.114,250.735,-10271.1
19800,118,1770,676.702,250.953,-10269.6
19900,119,1785,676.747,250.97,-10268
20000,120,1800,679.039,251.82,-10267.5
20100,121,1815,685.956,254.385,-10268.7
20200,122,1830,688.437,255.305,-10268.1
20300,123,1845,686.312,254.517,-10265.7
20400,124,1860,692.458,256.796,-10266.4
20500,125,1875,686.253,254.495,-10262.5
20600,126,1890,687.163,254.832,-10261.2
20700,127,1905,690.428,256.043,-10261.1
20800,128,1920,694.815,257.67,-10261.3
20900,129,1935,697.681,258.733,-10260.9
21000,130,1950,694.664,257.614,-10258.2
21100,131,1965,699.068,259.247,-10258.4
21200,132,1980,698.432,259.011,-10256.8
21300,133,1995,703.221,260.787,-10256.9
21400,134,2010,702.008,260.338,-10255
21500,135,2025,710.67,263.55,-10256.8
21600,136,2040,703.119,260.75,-10252.3
21700,137,2055,703.25,260.798,-10250.8
21800,138,2070,707.346,262.317,-10250.8
21900,139,2085,710.235,263.389,-10250.4
22000,140,2100,714.099,264.822,-10250.4
22100,141,2115,712.655,264.286,-10248.4
22200,142,2130,717.324,266.017,-10248.6
22300,143,2145,715.742,265.431,-10246.5
22400,144,2160,722.433,267.912,-10247.6
22500,145,2175,721.741,267.656,-10245.7
22600,146,2190,717.256,265.992,-10242.5
22700,147,2205,717.694,266.155,-10241.2
22800,148,2220,721.273,267.482,-10240.9
22900,149,2235,716.089,265.56,-10237.4
23000,150,2250,721.884,267.708,-10238.2
23100,151,2265,725.209,268.942,-10237.8
23200,152,2280,724.968,268.852,-10236.3
23300,153,2295,728.179,270.043,-10236
23400,154,2310,729.289,270.455,-10234.9
23500,155,2325,726.631,269.469,-10232.4
23600,156,2340,732.02,271.468,-10232.9
23700,157,2355,739.289,274.163,-10234.3
23800,158,2370,737.88,273.641,-10232.2
23900,159,2385,737.776,273.602,-10230.6
24000,160,2400,730.334,270.842,-10226.2
24100,161,2415,737.721,273.582,-10227.4
24200,162,2430,736.083,272.974,-10225.4
24300,163,2445,740.679,274.678,-10225.7
24400,164,2460,742.767,275.453,-10224.9
24500,165,2475,741.088,274.83,-10222.7
24600,166,2490,743.497,275.723,-10222.1
24700,167,2505,741.205,274.874,-10219.6
24800,168,2520,749.717,278.03,-10221.3
24900,169,2535,745.506,276.469,-10218.2
25000,170,2550,758.741,281.377,-10221.8
25100,171,2565,754.135,279.669,-10218.6
25200,172,2580,753.056,279.269,-10216.6
25300,173,2595,748.402,277.543,-10213.3
25400,174,2610,756.704,280.621,-10214.9
25500,175,2625,756.773,280.647,-10213.4
25600,176,2640,759.711,281.736,-10213
25700,177,2655,760.701,282.103,-10212
25800,178,2670,763.723,283.224,-10211.6
25900,179,2685,760.538,282.043,-10208.7
26000,180,2700,763.06,282.979,-10208.1
26100,181,2715,767.737,284.713,-10208.5
26200,182,2730,778.973,288.88,-10211.5
26300,183,2745,782.273,290.103,-10211.1
26400,184,2760,775.7,287.666,-10206.9
26500,185,2775,765.967,284.056,-10201.7
26600,186,2790,781.771,289.917,-10206.3
26700,187,2805,777.19,288.219,-10203.2
26800,188,2820,786.203,291.561,-10205
26900,189,2835,776.35,287.907,-10199.8
27000,190,2850,780.497,289.445,-10199.8
27100,191,2865,779.633,289.124,-10198
27200,192,2880,784.747,291.021,-10198.4
27300,193,2895,783.299,290.484,-10196.3
27400,194,2910,788.055,292.248,-10196.7
27500,195,2925,786.206,291.562,-10194.5
27600,196,2940,777.598,288.37,-10189.7
27700,197,2955,781.223,289.714,-10189.3
27800,198,2970,785.793,291.409,-10189.5
27900,199,2985,791.773,293.626,-10190.5
28000,200,3000,797.166,295.627,-10191
28100,201,3015,788.309,292.342,-10186.2
28200,202,3030,789.287,292.705,-10185
28300,203,3045,797.213,295.644,-10186.5
28400,204,3060,795.591,295.042,-10184.4
28500,205,3075,794.974,294.814,-10182.6
28600,206,3090,785.312,291.23,-10177.3
28700,207,3105,799.942,296.656,-10181.4
28800,208,3120,802.543,297.621,-10180.8
28900,209,3135,798.81,296.236,-10177.9
29000,210,3150,796.237,295.282,-10175.3
29100,211,3165,806.777,299.191,-10177.9
29200,212,3180,802.511,297.609,-10174.8
29300,213,3195,808.757,299.925,-10175.6
29400,214,3210,802.882,297.746,-10171.8
29500,215,3225,798.856,296.253,-10168.6
29600,216,3240,802.19,297.49,-10168.5
29700,217,3255,803.628,298.023,-10167.5
29800,218,3270,807.498,299.458,-10167.4
29900,219,3285,813.083,301.53,-10168
30000,220,3300,800.238,296.766,-10161.6
30100,221,3315,806.987,299.269,-10162.6
30200,222,3330,811.307,300.871,-10162.8
30300,223,3345,806.386,299.046,-10159.5
30400,224,3360,813.636,301.734,-10160.7
30500,225,3375,808.83,299.952,-10157.4
30600,226,3390,807.802,299.571,-10155.4
30700,227,3405,809.171,300.079,-10154.4
30800,228,3420,810.916,300.726,-10153.6
30900,229,3435,816.088,302.644,-10154.1
31000,230,3450,804.472,298.336,-10148.2
31100,231,3465,807.218,299.354,-10147.7
31200,232,3480,810.662,300.632,-10147.6
31300,233,3495,799.161,296.367,-10141.8
31400,234,3510,804.853,298.477,-10142.5
31500,235,3525,794.961,294.809,-10137.2
31600,236,3540,796.866,295.515,-10136.3
31700,237,3555,802.09,297.453,-10136.7
31800,238,3570,807.318,299.391,-10137.2
31900,239,3585,800.639,296.915,-10133.3
32000,240,3600,804.895,298.493,-10133.4
32100,241,3615,801.123,297.094,-10130.3
32200,242,3630,808.848,299.959,-10131.7
32300,243,3645,807.609,299.499,-10129.8
32400,244,3660,801.915,297.388,-10126
32500,245,3675,801.93,297.393,-10124.4
32600,246,3690,807.761,299.556,-10125.3
32700,247,3705,810.37,300.523,-10124.7
32800,248,3720,814.487,302.05,-10124.7
32900,249,3735,806.014,298.908,-10120
33000,250,3750,805.556,298.738,-10118.4
33100,251,3765,812.364,301.263,-10119.5
33200,252,3780,805.525,298.727,-10115.3
33300,253,3795,810.986,300.752,-10115.8
33400,254,3810,808.685,299.898,-10113.6
33500,255,3825,803.547,297.993,-10110
33600,256,3840,808.766,299.928,-10110.6
33700,257,3855,802.401,297.568,-10106.7
33800,258,3870,799.68,296.559,-10104
33900,259,3885,793.874,294.406,-10100.5
34000,260,3900,796.214,295.274,-10099.7
34100,261,3915,798.146,295.99,-10099
34200,262,3930,808.82,299.949,-10101.5
34300,263,3945,798.153,295.992,-10096.1
34400,264,3960,800.876,297.002,-10095.7
34500,265,3975,803.02,297.797,-10094.9
34600,266,3990,798.794,296.23,-10091.7
34700,267,4005,800.276,296.78,-10090.8
34800,268,4020,807.434,299.435,-10091.9
34900,269,4035,810.16,300.445,-10091.5
35000,270,4050,809.194,300.087,-10089.7
35100,271,4065,804.901,298.495,-10086.5
35200,272,4080,805.959,298.888,-10085.3
35300,273,4095,807.583,299.49,-10084.5
35400,274,4110,807.425,299.431,-10082.9
35500,275,4125,811.506,300.944,-10082.9
35600,276,4140,818.978,303.716,-10084.2
35700,277,4155,810.041,300.401,-10079.1
35800,278,4170,815.356,302.372,-10079.8
35900,279,4185,823.187,305.276,-10081.2
36000,280,4200,813.501,301.684,-10076.1
36100,281,4215,810.453,300.554,-10073.3
36200,282,4230,800.485,296.858,-10067.8
36300,283,4245,810.795,300.681,-10070.3
36400,284,4260,825.542,306.15,-10074.5
36500,285,4275,815.758,302.521,-10069.3
36600,286,4290,814.467,302.043,-10067.3
36700,287,4305,809.862,300.335,-10064
36800,288,4320,808.758,299.925,-10062.1
36900,289,4335,817.247,303.073,-10063.9
37000,290,4350,805.061,298.554,-10057.8
37100,291,4365,796.21,295.272,-10052.9
37200,292,4380,807.31,299.389,-10055.6
37300,293,4395,815.356,302.372,-10057.2
37400,294,4410,801.098,297.085,-10050.4
37500,295,4425,813.244,301.589,-10053.1
37600,296,4440,811.741,301.032,-10051.1
37700,297,4455,800.477,296.855,-10045.3
37800,298,4470,798.558,296.143,-10043.2
37900,299,4485,811.2,300.831,-10046.5
38000,300,4500,815.711,302.504,-10046.8
38100,301,4515,809.51,300.204,-10042.9
38200,302,4530,800.654,296.92,-10038
38300,303,4545,810.351,300.516,-10040.2
38400,304,4560,796.316,295.311,-10033.4
38500,305,4575,802.951,297.772,-10034.4
38600,306,4590,800.617,296.906,-10032
38700,307,4605,797.88,295.891,-10029.5
38800,308,4620,797.425,295.723,-10027.7
38900,309,4635,798.432,296.096,-10026.6
39000,310,4650,805.764,298.815,-10028
39100,311,4665,805.522,298.725,-10026.3
39200,312,4680,795.75,295.101,-10021
39300,313,4695,792.466,293.884,-10018.2
39400,314,4710,799.431,296.467,-10019.3
39500,315,4725,803.037,297.804,-10019.3
39600,316,4740,801.958,297.404,-10017.3
39700,317,4755,804.814,298.463,-10016.9
39800,318,4770,789.999,292.969,-10009.7
39900,319,4785,802.806,297.718,-10013
40000,320,4800,801.25,297.141,-10011
40100,321,4815,803.139,297.842,-10010.1
40200,322,4830,795.501,295.009,-10005.8
40300,323,4845,801.113,297.09,-10006.3
40400,324,4860,805.29,298.639,-10006.4
40500,325,4875,807.635,299.509,-10005.8
40600,326,4890,815.496,302.424,-10007.2
40700,327,4905,802.83,297.727,-10000.9
40800,328,4920,812.664,301.374,-10003.1
40900,329,4935,810.221,300.468,-10000.6
41000,330,4950,809.443,300.179,-9998.78
41100,331,4965,820.21,304.172,-10001.5
41200,332,4980,818.995,303.722,-9999.44
41300,333,4995,810.959,300.742,-9994.79
41400,334,5010,817.78,303.271,-9995.97
41500,335,5025,820.161,304.154,-9995.31
41600,336,5040,829.016,307.438,-9997.08
41700,337,5055,826.418,306.475,-9994.59
41800,338,5070,824.067,305.603,-9992.13
41900,339,5085,836.299,310.139,-9995.31
42000,340,5100,819.116,303.767,-9987.22
42100,341,5115,831.112,308.215,-9990.22
42200,342,5130,842.805,312.552,-9993.3
42300,343,5145,836.589,310.247,-9989.29
42400,344,5160,835.346,309.786,-9987.41
42500,345,5175,837.204,310.475,-9986.46
42600,346,5190,840.382,311.653,-9986.2
42700,347,5205,842.981,312.617,-9985.7
42800,348,5220,838.689,311.025,-9982.59
42900,349,5235,840.096,311.547,-9981.67
43000,350,5250,835.136,309.708,-9978.23
43100,351,5265,841.762,312.165,-9979.12
43200,352,5280,843.005,312.626,-9978.11
43300,353,5295,847.635,314.343,-9978.41
43400,354,5310,839.608,311.366,-9973.84
43500,355,5325,854.69,316.959,-9978.06
43600,356,5340,842.331,312.376,-9971.77
43700,357,5355,850.677,315.471,-9973.41
43800,358,5370,850.23,315.305,-9971.65
43900,359,5385,850.353,315.351,-9970.15
44000,360,5400,849.278,314.952,-9968.24
44100,361,5415,859.091,318.591,-9970.57
44200,362,5430,855.543,317.276,-9967.63
44300,363,5445,852.798,316.257,-9965
44400,364,5460,857.195,317.888,-9965.11
44500,365,5475,879.847,326.289,-9972.12
44600,366,5490,861.429,319.458,-9963.64
44700,367,5505,862.617,319.899,-9962.61
44800,368,5520,866.415,321.307,-9962.59
44900,369,5535,868.089,321.928,-9961.7
45000,370,5550,870.531,322.834,-9961.04
45100,371,5565,877.746,325.509,-9962.28
45200,372,5580,874.269,324.22,-9959.5
45300,373,5595,879.109,326.015,-9959.83
45400,374,5610,875.546,324.693,-9956.97
45500,375,5625,883.763,327.741,-9958.58
45600,376,5640,866.733,321.425,-9950.55
45700,377,5655,874.488,324.301,-9951.82
45800,378,5670,884.649,328.069,-9954.22
45900,379,5685,890.225,330.137,-9954.83
46000,380,5700,889.654,329.926,-9953.16
46100,381,5715,885.91,328.537,-9950.24
46200,382,5730,887.38,329.082,-9949.26
46300,383,5745,897.472,332.825,-9951.61
46400,384,5760,888.99,329.679,-9946.91
46500,385,5775,893.322,331.286,-9946.88
46600,386,5790,898.466,333.193,-9947.51
46700,387,5805,888.756,329.593,-9942.16
46800,388,5820,879.759,326.256,-9937.07
46900,389,5835,888.912,329.65,-9939.23
47000,390,5850,911.232,337.928,-9946.34
47100,391,5865,897.25,332.742,-9939.29
47200,392,5880,903.201,334.949,-9940.1
47300,393,5895,896.14,332.331,-9935.77
47400,394,5910,894.762,331.82,-9933.72
47500,395,5925,908.689,336.984,-9937.55
47600,396,5940,900.26,333.859,-9932.84
47700,397,5955,908.205,336.805,-9934.39
47800,398,5970,904.455,335.414,-9931.46
47900,399,5985,905.915,335.956,-9930.45
48000,400,6000,923.46,342.462,-9935.59
48100,401,6015,920.864,341.5,-9933.15
48200,402,6030,919.245,340.899,-9931.01
48300,403,6045,911.472,338.017,-9926.47
48400,404,6060,920.701,341.439,-9928.53
48500,405,6075,919.625,341.04,-9926.65
48600,406,6090,908.101,336.767,-9920.67
48700,407,6105,918.58,340.652,-9923.16
48800,408,6120,922.428,342.08,-9923.07
48900,409,6135,941.409,349.119,-9928.74
49000,410,6150,925.791,343.327,-9921.37
49100,411,6165,936.263,347.21,-9923.88
49200,412,6180,927.179,343.841,-9918.89
49300,413,6195,926.891,343.735,-9917.2
49400,414,6210,924.065,342.687,-9914.59
49500,415,6225,928.375,344.285,-9914.66
49600,416,6240,941.603,349.191,-9918.11
49700,417,6255,932.749,345.907,-9913.28
49800,418,6270,933.632,346.235,-9912.14
49900,419,6285,939.91,348.563,-9913.11
50000,420,6300,936.467,347.286,-9910.24
50100,421,6315,944.345,350.207,-9911.77
50200,422,6330,949.422,352.09,-9912.09
50300,423,6345,927.553,343.98,-9902.28
50400,424,6360,954.16,353.847,-9910.88
50500,425,6375,949.425,352.091,-9907.65
50600,426,6390,953.121,353.462,-9907.34
50700,427,6405,948.566,351.773,-9904.23
50800,428,6420,952.753,353.326,-9904.44
50900,429,6435,951.015,352.681,-9902.23
51000,430,6450,963.501,357.311,-9905.42
51100,431,6465,951.84,352.987,-9899.44
51200,432,6480,955.848,354.473,-9899.36
51300,433,6495,960.128,356.06,-9899.53
51400,434,6510,976.549,362.15,-9904.22
51500,435,6525,961.599,356.606,-9897.11
51600,436,6540,968.279,359.083,-9898.1
51700,437,6555,967.83,358.917,-9896.34
51800,438,6570,974.187,361.274,-9897.25
51900,439,6585,973.639,361.071,-9895.43
52000,440,6600,964.377,357.636,-9890.35
52100,441,6615,976.401,362.095,-9893.49
52200,442,6630,981.217,363.881,-9893.75
52300,443,6645,964.592,357.716,-9885.91
52400,444,6660,981.295,363.91,-9890.7
52500,445,6675,973.089,360.867,-9886.18
52600,446,6690,977.381,362.459,-9886.3
52700,447,6705,978.642,362.927,-9885.26
52800,448,6720,973.464,361.006,-9881.74
52900,449,6735,996.15,369.419,-9888.86
53000,450,6750,981.055,363.821,-9881.45
53100,451,6765,985.358,365.417,-9881.66
53200,452,6780,991.631,367.743,-9882.55
53300,453,6795,994.701,368.882,-9882.23
53400,454,6810,982.673,364.421,-9876.05
53500,455,6825,995.145,369.047,-9879.26
53600,456,6840,988.4,366.545,-9875.33
53700,457,6855,990.567,367.349,-9874.72
53800,458,6870,994.164,368.683,-9874.44
53900,459,6885,996.509,369.552,-9873.74
54000,460,6900,990.225,367.222,-9869.85
54100,461,6915,1003.41,372.112,-9873.46
54200,462,6930,998.738,370.379,-9870.04
54300,463,6945,1019.57,378.105,-9876.4
54400,464,6960,990.511,367.328,-9863.7
54500,465,6975,996.58,369.579,-9864.6
54600,466,6990,995.46,369.163,-9862.59
54700,467,7005,1001.96,371.573,-9863.61
54800,468,7020,1007.08,373.472,-9863.99
54900,469,7035,1008.36,373.948,-9862.79
55000,470,7050,1018.88,377.85,-9865.34
55100,471,7065,1016.71,377.044,-9863.01
55200,472,7080,994.69,368.878,-9853.11
55300,473,7095,1014.33,376.161,-9859.01
55400,474,7110,1016.64,377.017,-9858.41
55500,475,7125,1025.17,380.181,-9860.08
55600,476,7140,1035.28,383.929,-9862.38
55700,477,7155,1024.41,379.899,-9856.76
55800,478,7170,1022.4,379.155,-9854.49
55900,479,7185,1027.3,380.973,-9854.88
56000,480,7200,1020.83,378.572,-9850.8
56100,481,7215,1031.11,382.384,-9853.17
56200,482,7230,1017.28,377.253,-9846.3
56300,483,7245,1040.34,385.808,-9853.64
56400,484,7260,1034.74,383.73,-9850.07
56500,485,7275,1039.28,385.413,-9850.23
56600,486,7290,1037.6,384.791,-9848.28
56700,487,7305,1033.11,383.124,-9844.97
56800,488,7320,1036.74,384.473,-9844.9
56900,489,7335,1050.11,389.429,-9848.19
57000,490,7350,1038.04,384.956,-9842.13
57100,491,7365,1046.58,388.122,-9843.97
57200,492,7380,1044.75,387.443,-9841.63
57300,493,7395,1052.14,390.184,-9842.89
57400,494,7410,1046.09,387.94,-9839.13
57500,495,7425,1038.98,385.304,-9834.88
57600,496,7440,1057.09,392.018,-9840.19
57700,497,7455,1056.33,391.736,-9838.44
57800,498,7470,1054.3,390.986,-9836.19
57900,499,7485,1042.19,386.494,-9829.93
