#PARAMS:size=10179,delta_q=4,eq_steps=8000
Step,Cycle,Time,Average Temperature,Kinetic,Potential
31800,238,3570,827.944,1089.36,-36270.4
31900,239,3585,832.111,1094.84,-36270.8
32000,240,3600,829.728,1091.7,-36261.7
32100,241,3615,835.428,1099.2,-36264.4
32200,242,3630,830.006,1092.07,-36251.2
32300,243,3645,834.645,1098.17,-36252.4
32400,244,3660,830.548,1092.78,-36241.3
32500,245,3675,833.899,1097.19,-36240.4
32600,246,3690,836.713,1100.9,-36239
32700,247,3705,832.862,1095.83,-36228.5
32800,248,3720,838.838,1103.69,-36231.2
32900,249,3735,836.507,1100.62,-36222.5
33000,250,3750,837.373,1101.76,-36218.3
33100,251,3765,840.451,1105.81,-36217
33200,252,3780,837.931,1102.5,-36208.5
33300,253,3795,841.043,1106.59,-36207.2
33400,254,3810,840.284,1105.59,-36200.9
33500,255,3825,843.393,1109.68,-36199.8
33600,256,3840,841.934,1107.76,-36192.1
33700,257,3855,849.526,1117.75,-36197
33800,258,3870,844.443,1111.07,-36184.9
33900,259,3885,843.824,1110.25,-36178.4
34000,260,3900,848.871,1116.89,-36180.2
34100,261,3915,845.095,1111.92,-36169.2
34200,262,3930,851.147,1119.89,-36172.4
34300,263,3945,842.535,1108.55,-36155.5
34400,264,3960,841.816,1107.61,-36149.1
34500,265,3975,843.788,1110.2,-36146.5
34600,266,3990,840.465,1105.83,-36136.5
34700,267,4005,848.524,1116.44,-36142.1
34800,268,4020,841.609,1107.34,-36127.3
34900,269,4035,848.552,1116.47,-36131.4
35000,270,4050,844.352,1110.95,-36120.1
35100,271,4065,853.355,1122.79,-36127.2
35200,272,4080,844.368,1110.97,-36109.6
35300,273,4095,855.106,1125.09,-36118.9
35400,274,4110,849.28,1117.43,-36105.2
35500,275,4125,854.398,1124.16,-36107
35600,276,4140,851.33,1120.13,-36097.1
35700,277,4155,855.057,1125.03,-36097.2
35800,278,4170,850.792,1119.42,-36086.1
35900,279,4185,854.101,1123.77,-36085.4
36000,280,4200,848.633,1116.58,-36072.5
36100,281,4215,851.862,1120.83,-36071.2
36200,282,4230,855.094,1125.08,-36070.3
36300,283,4245,851.013,1119.71,-36059.5
36400,284,4260,852.717,1121.95,-36056.7
36500,285,4275,848.632,1116.58,-36045.4
36600,286,4290,857.319,1128.01,-36052.2
36700,287,4305,851.833,1120.79,-36039.1
36800,288,4320,851.442,1120.27,-36033.3
36900,289,4335,851.716,1120.63,-36028.3
37000,290,4350,855.77,1125.97,-36028.5
37100,291,4365,850.948,1119.62,-36016.4
37200,292,4380,853.874,1123.47,-36015.4
37300,293,4395,853.319,1122.74,-36009.1
37400,294,4410,848.252,1116.08,-35997.1
37500,295,4425,846.33,1113.55,-35989.1
37600,296,4440,853.716,1123.27,-35993.9
37700,297,4455,855.781,1125.98,-35991.2
37800,298,4470,854.196,1123.9,-35983.9
37900,299,4485,850.092,1118.5,-35972.8
38000,300,4500,851.335,1120.13,-35969.1
38100,301,4515,851.038,1119.74,-35963.2
38200,302,4530,852.999,1122.32,-35960.9
38300,303,4545,846.973,1114.39,-35947.2
38400,304,4560,860.106,1131.67,-35959.5
38500,305,4575,854.709,1124.57,-35946.9
38600,306,4590,855.735,1125.92,-35942.8
38700,307,4605,856.115,1126.42,-35937.6
38800,308,4620,858.621,1129.72,-35936.2
38900,309,4635,855.024,1124.99,-35925.8
39000,310,4650,860.789,1132.57,-35928.2
39100,311,4665,858.636,1129.74,-35919.7
39200,312,4680,858.878,1130.06,-35915
39300,313,4695,851.54,1120.4,-35899.9
39400,314,4710,853.071,1122.42,-35896.7
39500,315,4725,859.139,1130.4,-35899.4
39600,316,4740,858.387,1129.41,-35893
39700,317,4755,858.216,1129.19,-35887.2
39800,318,4770,858.269,1129.26,-35882
39900,319,4785,861.052,1132.92,-35880.6
40000,320,4800,854.685,1124.54,-35866.2
40100,321,4815,854.885,1124.8,-35861.4
40200,322,4830,860.392,1132.05,-35863.3
40300,323,4845,867.763,1141.75,-35867.8
40400,324,4860,860.81,1132.6,-35853
40500,325,4875,864.304,1137.2,-35852.6
40600,326,4890,864.44,1137.38,-35847.2
40700,327,4905,865.098,1138.24,-35842.9
40800,328,4920,859.82,1131.3,-35830.3
40900,329,4935,862.854,1135.29,-35828.9
41000,330,4950,865.457,1138.71,-35827.1
41100,331,4965,862.335,1134.61,-35817.6
41200,332,4980,864.325,1137.23,-35814.8
41300,333,4995,861.232,1133.15,-35805.2
41400,334,5010,870.998,1146,-35813.1
41500,335,5025,858.731,1129.86,-35791.2
41600,336,5040,865.926,1139.33,-35796.1
41700,337,5055,859.655,1131.08,-35781.7
41800,338,5070,859.497,1130.87,-35776.7
41900,339,5085,857.202,1127.85,-35767.7
42000,340,5100,859.947,1131.46,-35766.4
42100,341,5115,856.233,1126.58,-35756.1
42200,342,5130,859.056,1130.29,-35754.5
42300,343,5145,861.837,1133.95,-35753
42400,344,5160,859.328,1130.65,-35744.2
42500,345,5175,858.397,1129.42,-35737.6
42600,346,5190,861.267,1133.2,-35736
42700,347,5205,861.562,1133.59,-35730.9
42800,348,5220,862.4,1134.69,-35726.9
42900,349,5235,858.327,1129.33,-35715.9
43000,350,5250,862.022,1134.2,-35715.6
43100,351,5265,860.776,1132.55,-35708.8
43200,352,5280,859.074,1130.32,-35701.2
43300,353,5295,857.524,1128.28,-35693.7
43400,354,5310,862.459,1134.77,-35695
43500,355,5325,865.243,1138.43,-35693.1
43600,356,5340,862.846,1135.28,-35684.7
43700,357,5355,863.006,1135.49,-35679.6
43800,358,5370,862.061,1134.25,-35672.7
43900,359,5385,861.371,1133.34,-35666.2
44000,360,5400,863.233,1135.79,-35663.5
44100,361,5415,862.13,1134.34,-35656.7
44200,362,5430,862.121,1134.33,-35651.2
44300,363,5445,855.087,1125.07,-35636.3
44400,364,5460,862.459,1134.77,-35641.1
44500,365,5475,859.673,1131.1,-35631.7
44600,366,5490,868.627,1142.89,-35638.7
44700,367,5505,863.931,1136.71,-35626.9
44800,368,5520,865.651,1138.97,-35623.9
44900,369,5535,862.599,1134.95,-35614.5
45000,370,5550,863.018,1135.5,-35609.7
45100,371,5565,857.213,1127.87,-35596.3
45200,372,5580,869.809,1144.44,-35608.3
45300,373,5595,864.096,1136.92,-35595.3
45400,374,5610,871.378,1146.51,-35599.6
45500,375,5625,863.161,1135.69,-35583.2
45600,376,5640,869.139,1143.56,-35586
45700,377,5655,865.377,1138.61,-35575.5
45800,378,5670,867.613,1141.55,-35573
45900,379,5685,874.59,1150.73,-35577.3
46000,380,5700,873.927,1149.86,-35570.8
46100,381,5715,869.096,1143.5,-35558.9
46200,382,5730,874.599,1150.74,-35560.9
46300,383,5745,868.613,1142.87,-35547.3
46400,384,5760,878.428,1155.78,-35555.1
46500,385,5775,879.559,1157.27,-35551.4
46600,386,5790,881.33,1159.6,-35548.4
46700,387,5805,881.189,1159.41,-35542.6
46800,388,5820,883.615,1162.61,-35540.9
46900,389,5835,884.456,1163.71,-35536.4
47000,390,5850,890.202,1171.27,-35538.7
47100,391,5865,887.814,1168.13,-35530.2
47200,392,5880,884.8,1164.16,-35520.7
47300,393,5895,896.864,1180.04,-35531.9
47400,394,5910,885.579,1165.19,-35510.7
47500,395,5925,897.954,1181.47,-35522.4
47600,396,5940,892.788,1174.67,-35509.7
47700,397,5955,898.352,1181.99,-35512
47800,398,5970,891.452,1172.92,-35497
47900,399,5985,906.439,1192.64,-35512
48000,400,6000,899.272,1183.21,-35496.7
48100,401,6015,904.323,1189.85,-35498.5
48200,402,6030,904.803,1190.48,-35493.6
48300,403,6045,902.176,1187.03,-35484.6
48400,404,6060,903.648,1188.96,-35481
48500,405,6075,910.141,1197.51,-35484.4
48600,406,6090,910.13,1197.49,-35478.9
48700,407,6105,907.512,1194.05,-35469.9
48800,408,6120,916.055,1205.29,-35476.4
48900,409,6135,911.466,1199.25,-35464.4
49000,410,6150,918.816,1208.92,-35469
49100,411,6165,918.154,1208.05,-35462.9
49200,412,6180,916.128,1205.38,-35454.6
49300,413,6195,916.922,1206.43,-35450.3
49400,414,6210,921.221,1212.09,-35450.7
49500,415,6225,922.177,1213.34,-35446.6
49600,416,6240,924.06,1215.82,-35444
49700,417,6255,921.39,1212.31,-35434.8
