#PARAMS:size=8217,delta_q=4,eq_steps=8000
Step,Cycle,Time,Average Temperature,Kinetic,Potential
18700,107,1605,666.396,707.799,-29641.8
18800,108,1620,664.167,705.431,-29634.7
18900,109,1635,670.888,712.57,-29638
19000,110,1650,669.041,710.608,-29631.4
19100,111,1665,671.447,713.164,-29629.7
19200,112,1680,676.093,718.098,-29630.4
19300,113,1695,674.293,716.186,-29624.1
19400,114,1710,676.219,718.232,-29621.8
19500,115,1725,680.291,722.557,-29622.1
19600,116,1740,676.744,718.79,-29613.8
19700,117,1755,681.767,724.125,-29615
19800,118,1770,682.527,724.932,-29611.2
19900,119,1785,683.239,725.688,-29607.8
20000,120,1800,688.22,730.979,-29608.7
20100,121,1815,685.522,728.113,-29601.1
20200,122,1830,691.92,734.909,-29604.3
20300,123,1845,688.748,731.539,-29596.1
20400,124,1860,694.003,737.121,-29597.5
20500,125,1875,695.964,739.204,-29595.5
20600,126,1890,693.071,736.131,-29587.8
20700,127,1905,698.297,741.682,-29589.3
20800,128,1920,698.596,741.999,-29585.3
20900,129,1935,697.95,741.313,-29580
21000,130,1950,705.225,749.04,-29584
21100,131,1965,701.595,745.185,-29575.4
21200,132,1980,703.05,746.73,-29572.7
21300,133,1995,709.028,753.08,-29574.9
21400,134,2010,709.298,753.367,-29570.7
21500,135,2025,709.372,753.445,-29566.7
21600,136,2040,710.164,754.286,-29562.9
21700,137,2055,712.708,756.989,-29561.3
21800,138,2070,713.659,757.998,-29558.1
21900,139,2085,715.656,760.119,-29555.8
22000,140,2100,718.107,762.722,-29554
22100,141,2115,721.054,765.852,-29553.2
22200,142,2130,718.775,763.432,-29546.3
22300,143,2145,721.602,766.435,-29544.9
22400,144,2160,724.443,769.452,-29543.6
22500,145,2175,722.354,767.233,-29536.8
22600,146,2190,726.037,771.145,-29536.6
22700,147,2205,727.94,773.167,-29534.1
22800,148,2220,727.752,772.966,-29529.5
22900,149,2235,732.821,778.35,-29530.6
23000,150,2250,729.98,775.333,-29523.2
23100,151,2265,729.944,775.295,-29518.8
23200,152,2280,737.634,783.463,-29523.1
23300,153,2295,733.977,779.579,-29514.4
23400,154,2310,738.114,783.973,-29514.8
23500,155,2325,738.686,784.58,-29510.8
23600,156,2340,739.277,785.208,-29507.2
23700,157,2355,739.301,785.233,-29502.8
23800,158,2370,744.997,791.283,-29504.8
23900,159,2385,741.474,787.541,-29496.6
24000,160,2400,743.736,789.944,-29494.9
24100,161,2415,744.717,790.986,-29491.7
24200,162,2430,746.315,792.683,-29489.1
24300,163,2445,745.256,791.558,-29483.7
24400,164,2460,750.904,797.557,-29485.4
24500,165,2475,751.204,797.876,-29481.5
24600,166,2490,753.554,800.371,-29479.7
24700,167,2505,755.894,802.857,-29477.7
24800,168,2520,756.365,803.358,-29474
24900,169,2535,756.618,803.626,-29469.9
25000,170,2550,756.607,803.615,-29465.4
25100,171,2565,759.572,806.764,-29464.2
25200,172,2580,760.927,808.203,-29461.4
25300,173,2595,762.281,809.641,-29458.3
25400,174,2610,766.689,814.323,-29458.8
25500,175,2625,767.668,815.363,-29455.5
25600,176,2640,768.396,816.136,-29451.9
25700,177,2655,770.444,818.312,-29449.9
25800,178,2670,770.209,818.062,-29444.9
25900,179,2685,776.737,824.996,-29448
26000,180,2700,771.406,819.333,-29437.5
26100,181,2715,776.582,824.83,-29439.3
26200,182,2730,775.264,823.431,-29433.3
26300,183,2745,772.543,820.541,-29425.9
26400,184,2760,783.119,831.774,-29433.4
26500,185,2775,773.524,821.582,-29418.1
26600,186,2790,781.623,830.185,-29422.9
26700,187,2805,781.903,830.483,-29418.9
26800,188,2820,782.197,830.795,-29414.7
26900,189,2835,785.255,834.042,-29413.9
27000,190,2850,790.074,839.161,-29414.6
27100,191,2865,785.188,833.971,-29404.8
27200,192,2880,796.926,846.439,-29413.7
27300,193,2895,785.637,834.448,-29396.8
27400,194,2910,792.102,841.315,-29399.9
27500,195,2925,793.751,843.067,-29397.1
27600,196,2940,792.143,841.359,-29391
27700,197,2955,791.682,840.868,-29386.3
27800,198,2970,787.133,836.037,-29376.9
27900,199,2985,794.196,843.539,-29380.5
28000,200,3000,796.007,845.462,-29378.2
28100,201,3015,790.853,839.988,-29368
28200,202,3030,798.226,847.819,-29371.9
28300,203,3045,795.856,845.302,-29364.7
28400,204,3060,794.496,843.858,-29359.2
28500,205,3075,800.621,850.364,-29361.5
28600,206,3090,797.947,847.523,-29354.1
28700,207,3105,804.966,854.978,-29357.3
28800,208,3120,805.011,855.026,-29353.1
28900,209,3135,805.401,855.44,-29349.1
29000,210,3150,811.477,861.894,-29351.5
29100,211,3165,801.011,850.778,-29335.7
29200,212,3180,805.467,855.51,-29336.5
29300,213,3195,806.513,856.621,-29332.9
29400,214,3210,811.386,861.797,-29333.9
29500,215,3225,813.086,863.603,-29331.3
29600,216,3240,812.414,862.889,-29326.1
29700,217,3255,816.948,867.705,-29326.8
29800,218,3270,813.436,863.974,-29318.6
29900,219,3285,821.602,872.648,-29323.2
30000,220,3300,819.798,870.731,-29316.8
30100,221,3315,817.105,867.872,-29309.5
30200,222,3330,823.541,874.707,-29312.2
30300,223,3345,814.442,865.043,-29297.8
30400,224,3360,821.97,873.038,-29301.9
30500,225,3375,818.638,869.5,-29293.6
30600,226,3390,825.096,876.359,-29296.5
30700,227,3405,820.761,871.754,-29287.3
30800,228,3420,823.998,875.192,-29286.3
30900,229,3435,827.767,879.196,-29286.1
31000,230,3450,822.193,873.275,-29275.7
31100,231,3465,835.112,886.997,-29285.5
31200,232,3480,829.564,881.104,-29274.9
31300,233,3495,836.735,888.721,-29278.7
31400,234,3510,828.809,880.302,-29265.5
31500,235,3525,830.96,882.587,-29263.4
31600,236,3540,829.086,880.596,-29257.3
31700,237,3555,820.255,871.217,-29243.1
31800,238,3570,825.355,876.634,-29244.4
31900,239,3585,831.775,883.452,-29246.9
32000,240,3600,827.742,879.169,-29238.3
32100,241,3615,832.858,884.603,-29239.4
32200,242,3630,834.687,886.546,-29237.3
32300,243,3645,831.948,883.636,-29229.9
32400,244,3660,833.686,885.482,-29227.5
32500,245,3675,831.28,882.927,-29220.6
32600,246,3690,828.224,879.681,-29212.9
32700,247,3705,835.82,887.749,-29216.8
32800,248,3720,830.358,881.947,-29206.3
32900,249,3735,839.752,891.925,-29212.5
33000,250,3750,835.871,887.803,-29203.7
33100,251,3765,834.389,886.229,-29197.8
33200,252,3780,837.542,889.578,-29196.9
33300,253,3795,842.988,895.362,-29198.4
33400,254,3810,836.769,888.757,-29187.4
33500,255,3825,832.132,883.832,-29177.8
33600,256,3840,838.573,890.673,-29180.7
33700,257,3855,832.138,883.838,-29169.6
33800,258,3870,832.274,883.983,-29165.3
33900,259,3885,835.806,887.734,-29164.9
34000,260,3900,834.931,886.805,-29159.5
34100,261,3915,835.424,887.328,-29155.8
34200,262,3930,832.846,884.591,-29148.7
34300,263,3945,839.058,891.188,-29151
34400,264,3960,835.322,887.22,-29142.7
34500,265,3975,840.122,892.318,-29143.7
34600,266,3990,836.046,887.989,-29134.8
34700,267,4005,837.206,889.222,-29131.8
34800,268,4020,839.778,891.953,-29130.1
34900,269,4035,844.679,897.158,-29131.2
35000,270,4050,844.251,896.704,-29126.5
35100,271,4065,839.898,892.081,-29117.2
35200,272,4080,843.45,895.853,-29117
35300,273,4095,836.609,888.587,-29105.2
35400,274,4110,840.664,892.893,-29105.3
35500,275,4125,839.572,891.734,-29099.8
35600,276,4140,840.293,892.5,-29096.3
35700,277,4155,835.009,886.888,-29086
35800,278,4170,842.03,894.345,-29089.6
35900,279,4185,840.888,893.132,-29083.7
36000,280,4200,846.532,899.126,-29085.5
36100,281,4215,836.36,888.323,-29070.2
36200,282,4230,840.441,892.657,-29070.2
36300,283,4245,846.869,899.485,-29073.1
36400,284,4260,836.378,888.342,-29057.3
36500,285,4275,840.347,892.557,-29057.3
36600,286,4290,843.818,896.244,-29056.6
36700,287,4305,847.876,900.554,-29056.7
36800,288,4320,845.864,898.417,-29050.3
36900,289,4335,844.492,896.96,-29044.3
37000,290,4350,847.015,899.64,-29042.7
37100,291,4365,841.947,894.256,-29032.9
37200,292,4380,849.645,902.433,-29036.9
37300,293,4395,846.858,899.473,-29029.4
37400,294,4410,845.152,897.66,-29023.3
37500,295,4425,847.316,899.959,-29021.3
37600,296,4440,846.215,898.79,-29016
37700,297,4455,852.825,905.81,-29018.8
37800,298,4470,847.506,900.161,-29008.5
37900,299,4485,851.88,904.806,-29009
38000,300,4500,850.299,903.128,-29003
38100,301,4515,853.12,906.124,-29001.7
38200,302,4530,852.007,904.942,-28996.2
38300,303,4545,854.026,907.086,-28994.2
38400,304,4560,852.907,905.897,-28988.6
38500,305,4575,851.862,904.788,-28983.1
38600,306,4590,853.846,906.895,-28981
38700,307,4605,847.306,899.949,-28969.5
38800,308,4620,852.708,905.687,-28971.3
38900,309,4635,849.17,901.929,-28963.2
39000,310,4650,854.578,907.672,-28964.5
39100,311,4665,855.122,908.25,-28960.8
39200,312,4680,850.202,903.025,-28951.3
39300,313,4695,847.013,899.637,-28943.3
39400,314,4710,848.491,901.207,-28940.5
39500,315,4725,852.905,905.895,-28941.1
39600,316,4740,850.293,903.121,-28934
39700,317,4755,858.182,911.501,-28938.2
39800,318,4770,858.715,912.067,-28934.5
39900,319,4785,855.009,908.13,-28926.1
40000,320,4800,851.11,903.989,-28917.7
40100,321,4815,853.04,906.039,-28915.3
40200,322,4830,851.868,904.794,-28909.6
40300,323,4845,852.348,905.303,-28905.8
40400,324,4860,856.578,909.797,-28906.1
40500,325,4875,851.989,904.922,-28897
40600,326,4890,851.66,904.573,-28892.3
40700,327,4905,850.713,903.567,-28886.9
40800,328,4920,858.919,912.283,-28891.7
40900,329,4935,848.889,901.63,-28876.3
41000,330,4950,847.305,899.948,-28870.4
41100,331,4965,849.859,902.661,-28868.8
41200,332,4980,856.253,909.451,-28871.5
41300,333,4995,847.593,900.253,-28857.7
41400,334,5010,851.963,904.895,-28858.1
41500,335,5025,850.725,903.58,-28852.4
41600,336,5040,855.705,908.869,-28853.6
41700,337,5055,845.996,898.558,-28838.7
41800,338,5070,850.187,903.008,-28839.2
41900,339,5085,855.251,908.388,-28840
42000,340,5100,854.293,907.37,-28834.7
42100,341,5115,853.526,906.555,-28829.5
42200,342,5130,849.993,902.803,-28821.4
42300,343,5145,848.558,901.279,-28815.5
42400,344,5160,854.047,907.108,-28817.2
42500,345,5175,849.933,902.739,-28808.3
42600,346,5190,855.324,908.465,-28810
42700,347,5205,854.088,907.152,-28804
42800,348,5220,858.502,911.84,-28804.6
42900,349,5235,856.46,909.671,-28798
43000,350,5250,863.87,917.542,-28801.6
43100,351,5265,852.905,905.895,-28785.6
43200,352,5280,863.638,917.295,-28792.7
43300,353,5295,858.642,911.988,-28783
43400,354,5310,860.367,913.821,-28780.6
43500,355,5325,856.258,909.457,-28771.9
43600,356,5340,862.911,916.523,-28774.8
43700,357,5355,862.691,916.29,-28770.2
43800,358,5370,859.01,912.38,-28761.8
43900,359,5385,858.695,912.045,-28757.3
44000,360,5400,859.021,912.392,-28753
44100,361,5415,862.421,916.002,-28752.9
44200,362,5430,853.634,906.67,-28738.7
44300,363,5445,865.198,918.953,-28747.2
44400,364,5460,854.965,908.084,-28731.5
44500,365,5475,859.234,912.618,-28732
44600,366,5490,855.612,908.771,-28723.6
44700,367,5505,860.261,913.708,-28724.5
44800,368,5520,857.064,910.313,-28716.6
44900,369,5535,856.294,909.495,-28711.4
45000,370,5550,856.192,909.387,-28707
45100,371,5565,861.753,915.294,-28708.7
45200,372,5580,859.177,912.557,-28701.4
45300,373,5595,857.597,910.879,-28695.6
45400,374,5610,864.064,917.748,-28698.4
45500,375,5625,863.517,917.167,-28693.2
45600,376,5640,869.694,923.727,-28695.5
45700,377,5655,870.964,925.076,-28692.7
45800,378,5670,871.619,925.772,-28689.1
45900,379,5685,870.875,924.982,-28683.9
46000,380,5700,876.156,930.591,-28685.2
46100,381,5715,879.266,933.894,-28684.2
46200,382,5730,876.548,931.007,-28677.1
46300,383,5745,878.228,932.791,-28674.5
46400,384,5760,873.79,928.078,-28665.3
46500,385,5775,876.736,931.207,-28664
46600,386,5790,882.471,937.299,-28666.1
46700,387,5805,878.328,932.898,-28657.2
46800,388,5820,888.469,943.669,-28664
46900,389,5835,885.752,940.783,-28656.5
47000,390,5850,888.861,944.086,-28655.6
47100,391,5865,883.606,938.504,-28645.5
47200,392,5880,892.548,948.001,-28651
47300,393,5895,892.007,947.427,-28646
47400,394,5910,893.425,948.933,-28643.1
47500,395,5925,894.74,950.33,-28640.4
47600,396,5940,893.57,949.087,-28634.5
47700,397,5955,894.353,949.919,-28631.3
47800,398,5970,895.128,950.742,-28627.6
47900,399,5985,906.121,962.417,-28635.4
48000,400,6000,899.82,955.726,-28624
48100,401,6015,899.475,955.359,-28619.3
48200,402,6030,906.581,962.906,-28622.7
48300,403,6045,904.176,960.352,-28615.6
48400,404,6060,915.175,972.035,-28623.5
48500,405,6075,911.437,968.064,-28614.9
48600,406,6090,909.585,966.097,-28608.7
48700,407,6105,910.71,967.291,-28605.4
48800,408,6120,909.873,966.403,-28600
48900,409,6135,918.432,975.493,-28605
49000,410,6150,916.002,972.912,-28598.1
49100,411,6165,914.195,970.993,-28591.6
49200,412,6180,928.531,986.221,-28603.2
49300,413,6195,918.343,975.399,-28587.5
49400,414,6210,929.853,987.624,-28595.5
49500,415,6225,919.801,976.948,-28580.6
49600,416,6240,925.849,983.372,-28582.7
49700,417,6255,927.696,985.334,-28580.3
49800,418,6270,929.464,987.211,-28578
49900,419,6285,924.389,981.821,-28567.8
50000,420,6300,937.182,995.409,-28577.5
50100,421,6315,934.876,992.959,-28570.6
50200,422,6330,935.53,993.654,-28567.2
50300,423,6345,938.429,996.733,-28565.9
50400,424,6360,936.346,994.52,-28559.3
50500,425,6375,938.764,997.089,-28557.7
50600,426,6390,935.055,993.149,-28549.1
50700,427,6405,945.348,1004.08,-28556.2
50800,428,6420,939.473,997.842,-28545
50900,429,6435,943.362,1001.97,-28545.2
51000,430,6450,947.097,1005.94,-28544.9
51100,431,6465,941.697,1000.2,-28534.6
51200,432,6480,953.767,1013.02,-28543.3
51300,433,6495,950.528,1009.58,-28535.3
51400,434,6510,952.077,1011.23,-28532.8
51500,435,6525,947.724,1006.61,-28523.7
51600,436,6540,950.405,1009.45,-28522.4
51700,437,6555,951.221,1010.32,-28518.8
51800,438,6570,962.567,1022.37,-28526.7
51900,439,6585,960.626,1020.31,-28520.3
52000,440,6600,955.286,1014.64,-28510
52100,441,6615,961.869,1021.63,-28513
52200,442,6630,958.264,1017.8,-28504.6
52300,443,6645,963.039,1022.87,-28505.7
52400,444,6660,969.201,1029.42,-28507.8
52500,445,6675,961.075,1020.79,-28494.6
52600,446,6690,974.223,1034.75,-28504.7
52700,447,6705,963.908,1023.79,-28489
52800,448,6720,977.437,1038.16,-28499.4
52900,449,6735,971.057,1031.39,-28487.7
53000,450,6750,974.374,1034.91,-28487.4
53100,451,6765,969.459,1029.69,-28477.3
53200,452,6780,977.993,1038.76,-28482.5
53300,453,6795,974.023,1034.54,-28473.5
53400,454,6810,983.856,1044.98,-28480
53500,455,6825,981.75,1042.75,-28473.4
53600,456,6840,980.096,1040.99,-28467.3
53700,457,6855,988.815,1050.25,-28472.3
53800,458,6870,981.373,1042.35,-28460
53900,459,6885,986.967,1048.29,-28461.7
54000,460,6900,980.277,1041.18,-28450
54100,461,6915,986.399,1047.68,-28452.4
54200,462,6930,990.228,1051.75,-28452.2
54300,463,6945,994.647,1056.44,-28452.8
54400,464,6960,987.468,1048.82,-28440.6
54500,465,6975,996.8,1058.73,-28446.2
54600,466,6990,991.91,1053.54,-28436.5
54700,467,7005,1005.32,1067.78,-28446.9
54800,468,7020,997.285,1059.25,-28433.6
54900,469,7035,1008.11,1070.75,-28441.2
55000,470,7050,1000.59,1062.76,-28428.5
55100,471,7065,1008.1,1070.74,-28432.5
55200,472,7080,1003.41,1065.75,-28423.1
55300,473,7095,1006.68,1069.23,-28422.2
55400,474,7110,1005.68,1068.16,-28416.7
55500,475,7125,1012.88,1075.81,-28420.2
55600,476,7140,1017.37,1080.58,-28421
55700,477,7155,1014.03,1077.03,-28412.9
55800,478,7170,1017.93,1081.17,-28412.7
55900,479,7185,1017.51,1080.72,-28407.8
56000,480,7200,1010.05,1072.81,-28395.4
56100,481,7215,1019.78,1083.13,-28401.7
56200,482,7230,1013.36,1076.32,-28390.2
56300,483,7245,1026,1089.74,-28399.8
56400,484,7260,1010.07,1072.82,-28377.9
56500,485,7275,1022.46,1085.99,-28387
56600,486,7290,1027.85,1091.71,-28388.6
56700,487,7305,1020.44,1083.83,-28376.1
56800,488,7320,1033.12,1097.3,-28385.6
56900,489,7335,1035.01,1099.32,-28383.4
57000,490,7350,1031.28,1095.35,-28374.8
57100,491,7365,1030.13,1094.14,-28369.5
57200,492,7380,1032.11,1096.24,-28367.4
57300,493,7395,1034.8,1099.09,-28365.7
57400,494,7410,1034.26,1098.52,-28360.6
57500,495,7425,1038.43,1102.95,-28360.8
57600,496,7440,1044.69,1109.59,-28363.4
57700,497,7455,1038.77,1103.31,-28352.6
57800,498,7470,1045.98,1110.96,-28356.1
57900,499,7485,1041.81,1106.54,-28347.2
