#PARAMS:size=6525,delta_q=4,eq_steps=8000
Step,Cycle,Time,Average Temperature,Kinetic,Potential
31500,235,3525,818.871,690.653,-23198.3
31600,236,3540,820.347,691.899,-23196.1
31700,237,3555,814.899,687.304,-23188
31800,238,3570,826.886,697.413,-23195.1
31900,239,3585,816.667,688.794,-23182.5
32000,240,3600,826.322,696.938,-23187.4
32100,241,3615,835.144,704.378,-23191.8
32200,242,3630,822.36,693.596,-23177
32300,243,3645,827.607,698.022,-23178.4
32400,244,3660,826.308,696.926,-23173.7
32500,245,3675,824.526,695.423,-23168.6
32600,246,3690,830.106,700.129,-23170.3
32700,247,3705,828.54,698.808,-23165.4
32800,248,3720,828.349,698.647,-23162
32900,249,3735,828.159,698.487,-23158.1
33000,250,3750,832.474,702.126,-23158.6
33100,251,3765,828.331,698.632,-23151.7
33200,252,3780,824.848,695.695,-23145.1
33300,253,3795,826.074,696.729,-23142.7
33400,254,3810,834.667,703.976,-23146.6
33500,255,3825,832.538,702.18,-23141.6
33600,256,3840,832.475,702.127,-23138.1
33700,257,3855,828.472,698.751,-23130.9
33800,258,3870,827.272,697.739,-23126.7
33900,259,3885,833.398,702.905,-23128.5
34000,260,3900,832.998,702.569,-23124.7
34100,261,3915,832.819,702.417,-23121.3
34200,262,3930,834.051,703.457,-23119.1
34300,263,3945,830.812,700.725,-23112.5
34400,264,3960,832.766,702.373,-23110.7
34500,265,3975,834.797,704.085,-23109.1
34600,266,3990,836.072,705.161,-23106.6
34700,267,4005,843.719,711.611,-23110.2
34800,268,4020,830.974,700.862,-23095.6
34900,269,4035,843.1,711.088,-23102.7
35000,270,4050,834.498,703.833,-23091.7
35100,271,4065,836.196,705.266,-23089.8
35200,272,4080,834.642,703.955,-23084.8
35300,273,4095,837.706,706.539,-23084.3
35400,274,4110,840.805,709.153,-23083.7
35500,275,4125,836.145,705.222,-23075.9
35600,276,4140,838.958,707.596,-23075.2
35700,277,4155,839.534,708.081,-23072
35800,278,4170,844.003,711.85,-23072.5
35900,279,4185,842.151,710.289,-23067.4
36000,280,4200,838.438,707.156,-23060.7
36100,281,4215,843.221,711.191,-23061.7
36200,282,4230,839.022,707.649,-23054.5
36300,283,4245,839.196,707.796,-23051.4
36400,284,4260,843.967,711.82,-23051.9
36500,285,4275,840.212,708.653,-23045.2
36600,286,4290,850.073,716.97,-23050.4
36700,287,4305,834.855,704.135,-23033.6
36800,288,4320,850.853,717.627,-23044.2
36900,289,4335,842.932,710.947,-23033.9
37000,290,4350,847.49,714.791,-23034.3
37100,291,4365,846.96,714.344,-23030.6
37200,292,4380,838.784,707.448,-23019.8
37300,293,4395,851.399,718.088,-23027.5
37400,294,4410,842.907,710.926,-23016.5
37500,295,4425,847.629,714.908,-23017.2
37600,296,4440,849.788,716.73,-23015.5
37700,297,4455,846.987,714.367,-23009.6
37800,298,4470,854.665,720.842,-23013
37900,299,4485,840.311,708.736,-22996.8
38000,300,4500,847.891,715.129,-23000.3
38100,301,4515,845.604,713.2,-22994.8
38200,302,4530,850.312,717.172,-22995.5
38300,303,4545,846.458,713.921,-22988.8
38400,304,4560,844.19,712.008,-22983.3
38500,305,4575,845.09,712.767,-22980.9
38600,306,4590,847.314,714.643,-22979.3
38700,307,4605,850.242,717.113,-22978.2
38800,308,4620,846.885,714.281,-22972
38900,309,4635,847.681,714.952,-22969.3
39000,310,4650,856.06,722.019,-22973.3
39100,311,4665,843.724,711.615,-22958.8
39200,312,4680,847.812,715.062,-22959.2
39300,313,4695,842.416,710.511,-22951.1
39400,314,4710,849.364,716.371,-22953.8
39500,315,4725,844.119,711.948,-22945.5
39600,316,4740,846.701,714.126,-22944.6
39700,317,4755,840.439,708.844,-22935.7
39800,318,4770,850.529,717.355,-22941
39900,319,4785,852.197,718.761,-22939.1
40000,320,4800,845.97,713.51,-22930.2
40100,321,4815,850.494,717.325,-22930.8
40200,322,4830,845.921,713.468,-22923.2
40300,323,4845,848.985,716.052,-22922.6
40400,324,4860,842.691,710.744,-22913.7
40500,325,4875,847.333,714.659,-22914.3
40600,326,4890,845.016,712.705,-22908.8
40700,327,4905,848.284,715.461,-22908.3
40800,328,4920,849.946,716.863,-22906.3
40900,329,4935,845.496,713.11,-22899
41000,330,4950,845.235,712.889,-22895.3
41100,331,4965,843.8,711.679,-22890.9
41200,332,4980,840.109,708.566,-22884.2
41300,333,4995,844.674,712.416,-22884.7
41400,334,5010,843.002,711.006,-22879.6
41500,335,5025,848.017,715.236,-22880.7
41600,336,5040,841.056,709.365,-22871
41700,337,5055,846.273,713.765,-22872.4
41800,338,5070,838.601,707.294,-22862.3
41900,339,5085,846.323,713.807,-22865.6
42000,340,5100,841.484,709.725,-22857.9
42100,341,5115,848.412,715.569,-22860.9
42200,342,5130,841.587,709.813,-22851.2
42300,343,5145,851.926,718.533,-22856.8
42400,344,5160,833.179,702.721,-22837.3
42500,345,5175,843.827,711.702,-22843
42600,346,5190,844.25,712.058,-22839.9
42700,347,5205,842.5,710.583,-22835
42800,348,5220,837.524,706.385,-22827.1
42900,349,5235,844.511,712.279,-22829.9
43000,350,5250,833.242,702.774,-22816.7
43100,351,5265,840.347,708.767,-22819.6
43200,352,5280,838.869,707.521,-22814.7
43300,353,5295,844.656,712.401,-22816.1
43400,354,5310,842.557,710.631,-22811
43500,355,5325,842.486,710.571,-22807.5
43600,356,5340,839.698,708.219,-22801.7
43700,357,5355,836.537,705.554,-22795.5
43800,358,5370,845.877,713.431,-22800
43900,359,5385,847.567,714.856,-22797.9
44000,360,5400,849.071,716.125,-22795.9
44100,361,5415,849.367,716.375,-22792.7
44200,362,5430,850.369,717.219,-22790.1
44300,363,5445,845.197,712.858,-22782.1
44400,364,5460,848.154,715.352,-22781.3
44500,365,5475,852.378,718.914,-22781.4
44600,366,5490,855.089,721.201,-22780.3
44700,367,5505,851.448,718.13,-22773.8
44800,368,5520,859.987,725.331,-22777.6
44900,369,5535,860.314,725.607,-22774.6
45000,370,5550,860.31,725.604,-22771
45100,371,5565,865.387,729.886,-22771.9
45200,372,5580,868.547,732.551,-22771.2
45300,373,5595,865.846,730.273,-22765.6
45400,374,5610,866.036,730.433,-22762.2
45500,375,5625,866.502,730.826,-22759.1
45600,376,5640,870.512,734.209,-22759.1
45700,377,5655,875.478,738.397,-22759.9
45800,378,5670,869.455,733.317,-22751.4
45900,379,5685,880.336,742.495,-22757.4
46000,380,5700,874.325,737.425,-22748.6
46100,381,5715,875.803,738.671,-22746.4
46200,382,5730,882.28,744.134,-22748.6
46300,383,5745,881.511,743.485,-22744.2
46400,384,5760,888.147,749.082,-22746.7
46500,385,5775,879.835,742.071,-22735.8
46600,386,5790,886.115,747.369,-22737.8
46700,387,5805,882.666,744.459,-22731.6
46800,388,5820,887.115,748.211,-22732
46900,389,5835,885.598,746.933,-22727
47000,390,5850,885.396,746.762,-22723.4
47100,391,5865,898.907,758.158,-22731.8
47200,392,5880,886.943,748.067,-22717.9
47300,393,5895,895.753,755.497,-22722.1
47400,394,5910,892.613,752.849,-22715.9
47500,395,5925,892.102,752.418,-22712.1
47600,396,5940,898.783,758.053,-22714.5
47700,397,5955,902.725,761.378,-22714.3
47800,398,5970,906.815,764.827,-22714.2
47900,399,5985,903.585,762.103,-22708
48000,400,6000,907.419,765.337,-22707.9
48100,401,6015,905.435,763.664,-22702.7
48200,402,6030,903.256,761.826,-22697.1
48300,403,6045,913.957,770.851,-22703.2
48400,404,6060,904.913,763.223,-22691.8
48500,405,6075,911.519,768.795,-22694
48600,406,6090,903.963,762.422,-22684.2
48700,407,6105,917.878,774.158,-22692.8
48800,408,6120,906.638,764.678,-22679.4
48900,409,6135,916.041,772.609,-22684.1
49000,410,6150,914.648,771.434,-22679.6
49100,411,6165,922.825,778.33,-22683.2
49200,412,6180,911.371,768.67,-22669.8
49300,413,6195,926.497,781.428,-22679.6
49400,414,6210,922.745,778.263,-22672.8
49500,415,6225,924.497,779.74,-22670.8
49600,416,6240,923.078,778.544,-22666
49700,417,6255,934.682,788.331,-22672.7
49800,418,6270,930.717,784.986,-22665.6
49900,419,6285,929.117,783.638,-22660.7
50000,420,6300,926.045,781.046,-22654.6
50100,421,6315,937.066,790.341,-22660.8
50200,422,6330,931.544,785.684,-22652.6
50300,423,6345,939.844,792.685,-22656.3
50400,424,6360,938.953,791.933,-22652
50500,425,6375,942.278,794.738,-22651.5
50600,426,6390,934.34,788.043,-22641.1
50700,427,6405,944.256,796.406,-22646.3
50800,428,6420,936.674,790.011,-22636
50900,429,6435,947.112,798.815,-22641.9
51000,430,6450,943.779,796.004,-22635.4
51100,431,6465,949.233,800.603,-22636.7
51200,432,6480,947.545,799.18,-22631.6
51300,433,6495,952.032,802.964,-22632.1
51400,434,6510,955.04,805.502,-22631.3
51500,435,6525,954.35,804.919,-22627.3
51600,436,6540,955.348,805.761,-22624.7
51700,437,6555,955.295,805.717,-22621.3
51800,438,6570,959.547,809.302,-22621.2
51900,439,6585,963.845,812.928,-22621.7
52000,440,6600,960.595,810.186,-22615.2
52100,441,6615,962.228,811.564,-22613.2
52200,442,6630,968.429,816.794,-22615.2
52300,443,6645,967.747,816.219,-22610.7
52400,444,6660,968.469,816.828,-22608.1
52500,445,6675,970.481,818.525,-22606.5
52600,446,6690,970.321,818.39,-22602.9
52700,447,6705,976,823.18,-22604.3
52800,448,6720,971.114,819.058,-22596.8
52900,449,6735,976.113,823.275,-22597.7
53000,450,6750,970.558,818.59,-22589.2
53100,451,6765,983.271,829.312,-22596.9
53200,452,6780,970.163,818.257,-22581.9
53300,453,6795,982.757,828.878,-22589.5
53400,454,6810,981.513,827.829,-22584.9
53500,455,6825,978.23,825.06,-22578.6
53600,456,6840,984.006,829.932,-22580.3
53700,457,6855,982.443,828.613,-22575.5
53800,458,6870,991.578,836.318,-22580
53900,459,6885,987.987,833.29,-22573.5
54000,460,6900,995.602,839.713,-22576.5
54100,461,6915,983.9,829.842,-22562.8
54200,462,6930,991.58,836.319,-22566
54300,463,6945,981.513,827.829,-22553.8
54400,464,6960,992.878,837.415,-22560.2
54500,465,6975,996.169,840.19,-22559.6
54600,466,6990,991.947,836.63,-22552.6
54700,467,7005,1004.83,847.493,-22560.3
54800,468,7020,997.952,841.694,-22550.7
54900,469,7035,1004.33,847.07,-22553
55000,470,7050,1002.6,845.614,-22548.2
55100,471,7065,1005.74,848.265,-22547.4
55200,472,7080,1007.33,849.605,-22545.3
55300,473,7095,1014.09,855.304,-22547.5
55400,474,7110,1007.23,849.519,-22538.1
55500,475,7125,1010.65,852.401,-22537.7
55600,476,7140,1011.78,853.357,-22535.2
55700,477,7155,1022.18,862.129,-22540.9
55800,478,7170,1015.42,856.424,-22531.6
55900,479,7185,1023.29,863.062,-22534.7
56000,480,7200,1011.64,853.242,-22521.3
56100,481,7215,1012.5,853.96,-22518.5
56200,482,7230,1019.31,859.712,-22520.8
56300,483,7245,1023.56,863.29,-22521.1
56400,484,7260,1023.24,863.02,-22517.4
56500,485,7275,1026.47,865.746,-22516.7
56600,486,7290,1030.45,869.106,-22516.7
56700,487,7305,1024.87,864.399,-22508.3
56800,488,7320,1030.22,868.908,-22509.6
56900,489,7335,1027.86,866.919,-22504
57000,490,7350,1048.4,884.244,-22518.6
57100,491,7365,1030.44,869.099,-22499.5
57200,492,7380,1041.82,878.697,-22506
57300,493,7395,1035.2,873.11,-22496.6
57400,494,7410,1034.72,872.705,-22493
57500,495,7425,1043.94,880.482,-22497.4
57600,496,7440,1039.63,876.844,-22490.1
57700,497,7455,1043.09,879.767,-22489.8
57800,498,7470,1037.8,875.301,-22481.8
57900,499,7485,1050.17,885.733,-22489
