#PARAMS:size=12431,delta_q=4,eq_steps=8000
Step,Cycle,Time,Average Temperature,Kinetic,Potential
18700,107,1605,662.197,1064.04,-44925.9
18800,108,1620,668.684,1074.46,-44930.4
18900,109,1635,666.839,1071.5,-44920.5
19000,110,1650,671.762,1079.41,-44922.2
19100,111,1665,670,1076.58,-44912.3
19200,112,1680,674.461,1083.74,-44913.5
19300,113,1695,675.68,1085.7,-44908.6
19400,114,1710,677.33,1088.36,-44904.9
19500,115,1725,678.312,1089.93,-44899.7
19600,116,1740,679.534,1091.9,-44895.3
19700,117,1755,682.316,1096.37,-44893.3
19800,118,1770,683.966,1099.02,-44889.1
19900,119,1785,686.338,1102.83,-44886.6
20000,120,1800,685.182,1100.97,-44877.9
20100,121,1815,688.652,1106.55,-44877.4
20200,122,1830,689.032,1107.16,-44871.3
20300,123,1845,691.45,1111.04,-44868.8
20400,124,1860,691.583,1111.26,-44862.2
20500,125,1875,695.18,1117.04,-44861.5
20600,126,1890,693.542,1114.41,-44852.3
20700,127,1905,698.77,1122.81,-44854
20800,128,1920,697.445,1120.68,-44845.4
20900,129,1935,701.447,1127.11,-44845.4
21000,130,1950,704.245,1131.6,-44843.3
21100,131,1965,703.896,1131.04,-44836.2
21200,132,1980,705.777,1134.06,-44832.7
21300,133,1995,709.256,1139.65,-44831.8
21400,134,2010,708.118,1137.83,-44823.3
21500,135,2025,710.465,1141.6,-44820.8
21600,136,2040,711.198,1142.78,-44815.3
21700,137,2055,715.436,1149.58,-44815.8
21800,138,2070,714.206,1147.61,-44807.2
21900,139,2085,717.188,1152.4,-44805.6
22000,140,2100,717.884,1153.52,-44800.1
22100,141,2115,718.279,1154.15,-44794.1
22200,142,2130,720.251,1157.32,-44790.8
22300,143,2145,721.087,1158.66,-44785.5
22400,144,2160,724.611,1164.33,-44784.8
22500,145,2175,725.832,1166.29,-44780.2
22600,146,2190,725.857,1166.33,-44773.7
22700,147,2205,730.056,1173.08,-44774.1
22800,148,2220,730.111,1173.17,-44767.3
22900,149,2235,731.943,1176.11,-44763.7
23000,150,2250,732.628,1177.21,-44758.2
23100,151,2265,735.582,1181.96,-44756.6
23200,152,2280,738.496,1186.64,-44754.8
23300,153,2295,737.265,1184.66,-44746.3
23400,154,2310,738.243,1186.23,-44741.2
23500,155,2325,740.499,1189.86,-44738.6
23600,156,2340,740.957,1190.59,-44732.5
23700,157,2355,743.948,1195.4,-44731
23800,158,2370,742.722,1193.43,-44721.9
23900,159,2385,748.345,1202.46,-44725.3
24000,160,2400,747.97,1201.86,-44717.5
24100,161,2415,750.57,1206.04,-44715.6
24200,162,2430,749.26,1203.93,-44706.6
24300,163,2445,752.391,1208.97,-44705.3
24400,164,2460,754.877,1212.96,-44703.1
24500,165,2475,754.089,1211.69,-44694.8
24600,166,2490,757.948,1217.89,-44695
24700,167,2505,754.264,1211.98,-44681.8
24800,168,2520,762.519,1225.24,-44689.4
24900,169,2535,759.007,1219.6,-44676.4
25000,170,2550,768.523,1234.89,-44686
25100,171,2565,759.519,1220.42,-44664.1
25200,172,2580,768.787,1235.31,-44673.2
25300,173,2595,767.281,1232.89,-44663.9
25400,174,2610,768.933,1235.55,-44659.9
25500,175,2625,772.041,1240.54,-44658.7
25600,176,2640,772.265,1240.9,-44652.1
25700,177,2655,774.744,1244.88,-44649.8
25800,178,2670,775.053,1245.38,-44643.8
25900,179,2685,775.981,1246.87,-44638.7
26000,180,2700,776.974,1248.47,-44633.9
26100,181,2715,780.66,1254.39,-44633.5
26200,182,2730,776.97,1248.46,-44620.6
26300,183,2745,785.158,1261.62,-44627.8
26400,184,2760,782.309,1257.04,-44616.1
26500,185,2775,786.808,1264.27,-44617.3
26600,186,2790,786.183,1263.26,-44609.4
26700,187,2805,787.305,1265.07,-44604.9
26800,188,2820,786.088,1263.11,-44596
26900,189,2835,790.873,1270.8,-44597.5
27000,190,2850,787.927,1266.07,-44585.8
27100,191,2865,792.934,1274.11,-44587.8
27200,192,2880,792.027,1272.65,-44579.3
27300,193,2895,794.27,1276.26,-44576.7
27400,194,2910,797.156,1280.9,-44574.9
27500,195,2925,796.131,1279.25,-44566.7
27600,196,2940,802.332,1289.21,-44570.2
27700,197,2955,801.418,1287.74,-44562
27800,198,2970,800.739,1286.65,-44554.5
27900,199,2985,801.291,1287.54,-44548.8
28000,200,3000,804.776,1293.14,-44547.9
28100,201,3015,805.236,1293.88,-44542.2
28200,202,3030,807.539,1297.58,-44539.5
28300,203,3045,809.421,1300.6,-44536
28400,204,3060,808.552,1299.21,-44527.9
28500,205,3075,809.19,1300.23,-44522.4
28600,206,3090,813.262,1306.77,-44522.5
28700,207,3105,812.453,1305.47,-44514.6
28800,208,3120,813.999,1307.96,-44510.5
28900,209,3135,810.999,1303.14,-44498.9
29000,210,3150,813.957,1307.89,-44497.3
29100,211,3165,817.457,1313.51,-44496.5
29200,212,3180,818.572,1315.31,-44491.8
29300,213,3195,814.164,1308.22,-44478
29400,214,3210,817.999,1314.39,-44477.6
29500,215,3225,816.449,1311.9,-44468.3
29600,216,3240,819.299,1316.47,-44466.5
29700,217,3255,815.759,1310.79,-44454.3
29800,218,3270,819.293,1316.46,-44453.6
29900,219,3285,821.936,1320.71,-44450.9
30000,220,3300,824.261,1324.45,-44448.4
30100,221,3315,822.855,1322.19,-44439.4
30200,222,3330,820.927,1319.09,-44429.7
30300,223,3345,829.017,1332.09,-44436.6
30400,224,3360,824.721,1325.19,-44422.7
30500,225,3375,827.593,1329.8,-44421.5
30600,226,3390,820.277,1318.05,-44402.3
30700,227,3405,827.51,1329.67,-44408.2
30800,228,3420,824.364,1324.61,-44395.9
30900,229,3435,830.945,1335.19,-44400.4
31000,230,3450,828.354,1331.03,-44389.6
31100,231,3465,830.462,1334.41,-44386.8
31200,232,3480,833.236,1338.87,-44384.3
31300,233,3495,834.801,1341.38,-44380.8
31400,234,3510,834.83,1341.43,-44373.9
31500,235,3525,839.041,1348.2,-44374.5
31600,236,3540,835.543,1342.58,-44362.2
31700,237,3555,835.087,1341.84,-44354.8
31800,238,3570,839.184,1348.43,-44354.9
31900,239,3585,833.861,1339.87,-44339.5
32000,240,3600,841.557,1352.24,-44345.8
32100,241,3615,838.224,1346.88,-44333.5
32200,242,3630,837.568,1345.83,-44326.3
32300,243,3645,843.049,1354.64,-44328.6
32400,244,3660,839.211,1348.47,-44315.7
32500,245,3675,842.83,1354.28,-44315.6
32600,246,3690,837.451,1345.64,-44299.8
32700,247,3705,842.991,1354.54,-44302.6
32800,248,3720,841.726,1352.51,-44293.8
32900,249,3735,842.122,1353.15,-44288.2
33000,250,3750,839.157,1348.38,-44276.7
33100,251,3765,842.22,1353.31,-44275.4
33200,252,3780,842.732,1354.13,-44269.4
33300,253,3795,844.096,1356.32,-44264.9
33400,254,3810,843.093,1354.71,-44257
33500,255,3825,839.929,1349.62,-44245.1
33600,256,3840,846.231,1359.75,-44249.1
33700,257,3855,842.668,1354.02,-44236.5
33800,258,3870,846.939,1360.89,-44237.1
33900,259,3885,843.76,1355.78,-44225.2
34000,260,3900,844.262,1356.59,-44219.7
34100,261,3915,845.289,1358.24,-44214.4
34200,262,3930,844.717,1357.32,-44207.3
34300,263,3945,842.338,1353.5,-44196.8
34400,264,3960,848.567,1363.5,-44200.7
34500,265,3975,843.263,1354.98,-44185.2
34600,266,3990,847.688,1362.09,-44186
34700,267,4005,846.979,1360.95,-44178.1
34800,268,4020,847.419,1361.66,-44172.5
34900,269,4035,845.984,1359.35,-44163.3
35000,270,4050,850.322,1366.32,-44164.3
35100,271,4065,849.109,1364.37,-44155.6
35200,272,4080,851.16,1367.67,-44152.4
35300,273,4095,850.749,1367.01,-44145.2
35400,274,4110,849.864,1365.59,-44137
35500,275,4125,848.152,1362.84,-44128
35600,276,4140,846.292,1359.85,-44117.7
35700,277,4155,849.877,1365.61,-44117.8
35800,278,4170,840.55,1350.62,-44095.2
35900,279,4185,847.714,1362.13,-44101.2
36000,280,4200,845.143,1358,-44090.1
36100,281,4215,850.728,1366.98,-44092.6
36200,282,4230,847.701,1362.11,-44081.3
36300,283,4245,843.644,1355.59,-44068.2
36400,284,4260,839.519,1348.97,-44054.6
36500,285,4275,848.546,1363.47,-44063.3
36600,286,4290,846.708,1360.52,-44053
36700,287,4305,850.135,1366.02,-44052.6
36800,288,4320,843.867,1355.95,-44035.4
36900,289,4335,849.591,1365.15,-44038.6
37000,290,4350,847.911,1362.45,-44029.1
37100,291,4365,847.67,1362.06,-44022
37200,292,4380,847.367,1361.58,-44015
37300,293,4395,851.398,1368.05,-44015
37400,294,4410,849.918,1365.67,-44005.7
37500,295,4425,855.156,1374.09,-44008
37600,296,4440,849.682,1365.3,-43992.5
37700,297,4455,855.34,1374.39,-43995.5
37800,298,4470,847.091,1361.13,-43975.4
37900,299,4485,853.946,1372.15,-43980.1
38000,300,4500,853.726,1371.79,-43972.8
38100,301,4515,853.778,1371.88,-43966.6
38200,302,4530,848.21,1362.93,-43950.7
38300,303,4545,849.423,1364.88,-43946.2
38400,304,4560,853.251,1371.03,-43946
38500,305,4575,853.22,1370.98,-43939.4
38600,306,4590,851.731,1368.59,-43930.6
38700,307,4605,850.608,1366.78,-43922.1
38800,308,4620,855.061,1373.94,-43922.7
38900,309,4635,857.84,1378.4,-43920.8
39000,310,4650,855.177,1374.12,-43909.5
39100,311,4665,858.58,1379.59,-43909
39200,312,4680,852.803,1370.31,-43892.6
39300,313,4695,859.022,1380.3,-43896.5
39400,314,4710,856.754,1376.66,-43886.2
39500,315,4725,857.025,1377.09,-43880.2
39600,316,4740,855.211,1374.18,-43870.4
39700,317,4755,865.317,1390.42,-43880.6
39800,318,4770,858.375,1379.26,-43862.2
39900,319,4785,861.691,1384.59,-43861.2
40000,320,4800,858.747,1379.86,-43849.9
40100,321,4815,871.643,1400.58,-43864.4
40200,322,4830,861.247,1383.88,-43840.6
40300,323,4845,864.216,1388.65,-43839.4
40400,324,4860,858.399,1379.3,-43823.1
40500,325,4875,862.27,1385.52,-43823.2
40600,326,4890,862.579,1386.02,-43816.8
40700,327,4905,863.749,1387.9,-43812.3
40800,328,4920,859.854,1381.64,-43799.3
40900,329,4935,861.021,1383.51,-43795.1
41000,330,4950,867.051,1393.2,-43798.2
41100,331,4965,863.13,1386.9,-43785
41200,332,4980,863.608,1387.67,-43779.3
41300,333,4995,864.346,1388.86,-43774.3
41400,334,5010,869.913,1397.8,-43776.8
41500,335,5025,868.575,1395.65,-43768
41600,336,5040,867.287,1393.58,-43759.1
41700,337,5055,872.931,1402.65,-43762
41800,338,5070,868.64,1395.76,-43748.2
41900,339,5085,877,1409.19,-43755.5
42000,340,5100,870.006,1397.95,-43737.5
42100,341,5115,876.551,1408.47,-43741.7
42200,342,5130,873.117,1402.95,-43729.5
42300,343,5145,877.302,1409.68,-43729.7
42400,344,5160,874.46,1405.11,-43718.4
42500,345,5175,876.314,1408.09,-43715
42600,346,5190,874.744,1405.57,-43705.8
42700,347,5205,876.615,1408.57,-43702.4
42800,348,5220,868.54,1395.6,-43682.7
42900,349,5235,871.366,1400.14,-43680.9
43000,350,5250,874.206,1404.7,-43678.4
43100,351,5265,877.42,1409.87,-43677.6
43200,352,5280,870.235,1398.32,-43658.8
43300,353,5295,874.255,1404.78,-43659
43400,354,5310,874.93,1405.87,-43653.4
43500,355,5325,876.741,1408.78,-43650
43600,356,5340,872.504,1401.97,-43636.6
43700,357,5355,875.994,1407.57,-43635.9
43800,358,5370,873.203,1403.09,-43624.4
43900,359,5385,876.279,1408.03,-43622.9
44000,360,5400,869.193,1396.65,-43604.6
44100,361,5415,875.637,1407,-43608.7
44200,362,5430,875.8,1407.26,-43602.3
44300,363,5445,877.449,1409.91,-43598.7
44400,364,5460,874.755,1405.58,-43587.6
44500,365,5475,873.675,1403.85,-43579.5
44600,366,5490,872.768,1402.39,-43571.5
44700,367,5505,872.802,1402.45,-43564.8
44800,368,5520,872.57,1402.07,-43557.9
44900,369,5535,880.089,1414.15,-43563.8
45000,370,5550,876.81,1408.89,-43551.7
45100,371,5565,872.792,1402.43,-43538.7
45200,372,5580,871.177,1399.83,-43529.3
45300,373,5595,876.216,1407.93,-43531
45400,374,5610,870.793,1399.22,-43515.7
45500,375,5625,878.486,1411.58,-43521.8
45600,376,5640,871.589,1400.5,-43504.1
45700,377,5655,874.547,1405.25,-43502.1
45800,378,5670,877.555,1410.08,-43500.5
45900,379,5685,874.417,1405.04,-43488.4
46000,380,5700,880.677,1415.1,-43492.5
46100,381,5715,872.168,1401.43,-43472
46200,382,5730,875.348,1406.54,-43470.8
46300,383,5745,879.674,1413.49,-43470.9
46400,384,5760,877.124,1409.39,-43460
46500,385,5775,884.344,1420.99,-43465.5
46600,386,5790,873.864,1404.15,-43441.4
46700,387,5805,884.525,1421.28,-43453
46800,388,5820,875.319,1406.49,-43430.8
46900,389,5835,881.52,1416.45,-43434.6
47000,390,5850,887.383,1425.87,-43437.9
47100,391,5865,887.122,1425.45,-43430.5
47200,392,5880,885.666,1423.11,-43421.8
47300,393,5895,887.937,1426.77,-43418.8
47400,394,5910,889.877,1429.88,-43415.4
47500,395,5925,891.088,1431.83,-43410.8
47600,396,5940,894.729,1437.68,-43410.4
47700,397,5955,891.074,1431.81,-43397.5
47800,398,5970,895.555,1439.01,-43398.5
47900,399,5985,897.171,1441.6,-43394.6
48000,400,6000,895.38,1438.72,-43385.2
48100,401,6015,905.462,1454.92,-43395.5
48200,402,6030,894.409,1437.16,-43370
48300,403,6045,902.867,1450.75,-43377.8
48400,404,6060,901.444,1448.47,-43368.8
48500,405,6075,907,1457.4,-43371.4
48600,406,6090,911.878,1465.23,-43372.7
48700,407,6105,910.798,1463.5,-43364.3
48800,408,6120,914.661,1469.71,-43364.3
48900,409,6135,900.097,1446.3,-43333.6
49000,410,6150,919.079,1476.8,-43358.5
49100,411,6165,913.788,1468.3,-43342.8
49200,412,6180,921.15,1480.13,-43348.6
49300,413,6195,916.176,1472.14,-43333.5
49400,414,6210,921.356,1480.46,-43335.8
49500,415,6225,918.629,1476.08,-43324.8
49600,416,6240,920.145,1478.52,-43320.8
49700,417,6255,924.975,1486.28,-43322.3
49800,418,6270,921.136,1480.11,-43309.2
49900,419,6285,929.582,1493.68,-43316.5
50000,420,6300,929.582,1493.68,-43310.2
50100,421,6315,933.082,1499.3,-43309.1
50200,422,6330,932.243,1497.96,-43301.1
50300,423,6345,929.017,1492.77,-43289
50400,424,6360,936.573,1504.91,-43295.2
50500,425,6375,935.717,1503.54,-43287.2
50600,426,6390,934.531,1501.63,-43278.5
50700,427,6405,940.419,1511.09,-43281.6
50800,428,6420,937.168,1505.87,-43269.7
50900,429,6435,939.983,1510.39,-43267.8
51000,430,6450,941.623,1513.03,-43263.9
51100,431,6465,941.12,1512.22,-43256.3
51200,432,6480,951.005,1528.1,-43266.1
51300,433,6495,947.721,1522.83,-43254.2
51400,434,6510,948.375,1523.88,-43248.6
51500,435,6525,952.287,1530.16,-43248.4
51600,436,6540,952.19,1530.01,-43241.9
51700,437,6555,950.964,1528.04,-43233.3
51800,438,6570,948.783,1524.53,-43222.9
51900,439,6585,954.104,1533.08,-43225.1
52000,440,6600,956.433,1536.83,-43222.3
52100,441,6615,953.841,1532.66,-43211.5
52200,442,6630,958.234,1539.72,-43212
52300,443,6645,960.249,1542.96,-43208.6
52400,444,6660,961.431,1544.86,-43204.2
52500,445,6675,962.468,1546.52,-43199.1
52600,446,6690,964.722,1550.15,-43196.4
52700,447,6705,968.266,1555.84,-43195.6
52800,448,6720,968.369,1556.01,-43189
52900,449,6735,969.041,1557.09,-43183.5
53000,450,6750,965.267,1551.02,-43170.8
53100,451,6765,973.909,1564.91,-43178.5
53200,452,6780,972.046,1561.91,-43168.9
53300,453,6795,974.842,1566.41,-43166.8
53400,454,6810,978.087,1571.62,-43165.6
53500,455,6825,974.394,1565.69,-43153
53600,456,6840,987.278,1586.39,-43167.7
53700,457,6855,975.026,1566.7,-43140.8
53800,458,6870,984.644,1582.16,-43150.2
53900,459,6885,986.584,1585.27,-43146.8
54000,460,6900,980.785,1575.96,-43130.3
54100,461,6915,990.634,1591.78,-43140.5
54200,462,6930,982.327,1578.43,-43119.7
54300,463,6945,988.763,1588.78,-43124
54400,464,6960,994.664,1598.26,-43127.2
54500,465,6975,991.554,1593.26,-43115.4
54600,466,6990,1001.64,1609.46,-43125.4
54700,467,7005,993.004,1595.59,-43104.5
54800,468,7020,998.533,1604.47,-43107.2
54900,469,7035,997.004,1602.02,-43097.9
55000,470,7050,1001.09,1608.58,-43097.8
55100,471,7065,1003.1,1611.82,-43094.6
55200,472,7080,1003.94,1613.16,-43089.4
55300,473,7095,1008.16,1619.94,-43090
55400,474,7110,1000.66,1607.9,-43070.9
55500,475,7125,1005.62,1615.87,-43072.5
55600,476,7140,1002.91,1611.51,-43061.2
55700,477,7155,1013.15,1627.96,-43071.3
55800,478,7170,1010.24,1623.28,-43060.2
55900,479,7185,1006.9,1617.92,-43048
56000,480,7200,1011.07,1624.62,-43048.4
56100,481,7215,1012.63,1627.12,-43044.1
56200,482,7230,1014.86,1630.7,-43041.3
56300,483,7245,1017.29,1634.62,-43038.8
56400,484,7260,1015.85,1632.3,-43029.3
56500,485,7275,1027.54,1651.08,-43042.7
56600,486,7290,1027.07,1650.33,-43034.8
56700,487,7305,1025.5,1647.8,-43025.9
56800,488,7320,1027.55,1651.1,-43022.8
56900,489,7335,1028.79,1653.09,-43017.8
57000,490,7350,1025.18,1647.29,-43005.6
57100,491,7365,1027.15,1650.46,-43002.4
57200,492,7380,1032.31,1658.75,-43004.1
57300,493,7395,1031.84,1657.99,-42996.9
57400,494,7410,1034.87,1662.86,-42995.2
57500,495,7425,1034.59,1662.41,-42988.3
57600,496,7440,1038.5,1668.69,-42987.9
57700,497,7455,1041.24,1673.1,-42986.1
57800,498,7470,1041.23,1673.08,-42979.3
57900,499,7485,1042.18,1674.61,-42974.4
