#PARAMS:size=923,delta_q=4,eq_steps=8000
Step,Cycle,Time,Average Temperature,Kinetic,Potential
8000,0,0,484.735,57.8322,-3304.33
8100,1,15,483.639,57.7015,-3303.7
8200,2,30,483.368,57.6692,-3303.17
8300,3,45,485.089,57.8745,-3302.9
8400,4,60,486.321,58.0215,-3302.52
8500,5,75,489.078,58.3504,-3302.43
8600,6,90,494.32,58.9758,-3302.54
8700,7,105,495.308,59.0937,-3302.19
8800,8,120,495.629,59.132,-3301.71
8900,9,135,494.78,59.0307,-3301.1
9000,10,150,498.559,59.4816,-3301.04
9100,11,165,501.623,59.8471,-3300.96
9200,12,180,500.159,59.6724,-3300.29
9300,13,195,502.875,59.9965,-3300.13
9400,14,210,506.81,60.4659,-3300.13
9500,15,225,511.437,61.018,-3300.19
9600,16,240,508.331,60.6475,-3299.29
9700,17,255,509.213,60.7527,-3298.92
9800,18,270,513.345,61.2456,-3298.97
9900,19,285,513.091,61.2154,-3298.44
10000,20,300,516.493,61.6213,-3298.3
10100,21,315,520.685,62.1213,-3298.37
10200,22,330,519.466,61.976,-3297.75
10300,23,345,524.366,62.5605,-3297.87
10400,24,360,520.145,62.0569,-3296.88
10500,25,375,522.401,62.326,-3296.59
10600,26,390,525.14,62.6529,-3296.45
10700,27,405,531.445,63.4051,-3296.68
10800,28,420,529.054,63.1199,-3295.93
10900,29,435,535.076,63.8384,-3296.16
11000,30,450,536.798,64.0437,-3295.88
11100,31,465,534.87,63.8137,-3295.17
11200,32,480,538.994,64.3057,-3295.17
11300,33,495,541.664,64.6243,-3295.01
11400,34,510,543.869,64.8873,-3294.77
11500,35,525,545.135,65.0384,-3294.43
11600,36,540,544.791,64.9974,-3293.87
11700,37,555,552.617,65.931,-3294.32
11800,38,570,549.522,65.5618,-3293.48
11900,39,585,549.885,65.6051,-3292.99
12000,40,600,554.097,66.1076,-3293.01
12100,41,615,551.542,65.8028,-3292.24
12200,42,630,551.517,65.7999,-3291.73
12300,43,645,550.842,65.7193,-3291.17
12400,44,660,556.449,66.3882,-3291.37
12500,45,675,558.525,66.636,-3291.11
12600,46,690,563.678,67.2507,-3291.28
12700,47,705,561.569,66.999,-3290.53
12800,48,720,562.187,67.0728,-3290.17
12900,49,735,568.808,67.8627,-3290.51
13000,50,750,570.172,68.0255,-3290.15
13100,51,765,568.22,67.7926,-3289.4
13200,52,780,570.351,68.0468,-3289.25
13300,53,795,571.835,68.2239,-3288.92
13400,54,810,578.447,69.0128,-3289.24
13500,55,825,578.116,68.9733,-3288.75
13600,56,840,581.421,69.3675,-3288.6
13700,57,855,580.927,69.3087,-3288.1
13800,58,870,587.407,70.0818,-3288.38
13900,59,885,579.449,69.1323,-3286.93
14000,60,900,584.703,69.7591,-3287.06
14100,61,915,587.677,70.114,-3286.92
14200,62,930,587.055,70.0398,-3286.38
14300,63,945,583.567,69.6236,-3285.39
14400,64,960,585.822,69.8927,-3285.18
14500,65,975,585.372,69.8389,-3284.64
14600,66,990,592.19,70.6524,-3284.95
14700,67,1005,594.647,70.9455,-3284.78
14800,68,1020,592.667,70.7094,-3284.06
14900,69,1035,598.105,71.3581,-3284.18
15000,70,1050,594.964,70.9833,-3283.31
15100,71,1065,605.673,72.2611,-3284.14
15200,72,1080,593.816,70.8464,-3282.22
15300,73,1095,606.483,72.3576,-3283.29
15400,74,1110,605.609,72.2534,-3282.64
15500,75,1125,604.812,72.1583,-3282.07
15600,76,1140,605.084,72.1907,-3281.7
15700,77,1155,613.889,73.2413,-3282.29
15800,78,1170,613.961,73.2498,-3281.8
15900,79,1185,611.305,72.9329,-3280.92
16000,80,1200,616.64,73.5694,-3281.12
16100,81,1215,622.866,74.3123,-3281.33
16200,82,1230,617.313,73.6498,-3280.19
16300,83,1245,622.435,74.2609,-3280.34
16400,84,1260,625.464,74.6222,-3280.26
16500,85,1275,616.718,73.5787,-3278.66
16600,86,1290,625.202,74.591,-3279.25
16700,87,1305,627.5,74.8652,-3279.06
16800,88,1320,627.429,74.8567,-3278.59
16900,89,1335,632.222,75.4284,-3278.66
17000,90,1350,630.241,75.1922,-3277.88
17100,91,1365,636.825,75.9777,-3278.24
17200,92,1380,635.981,75.877,-3277.62
17300,93,1395,629.555,75.1103,-3276.29
17400,94,1410,636.482,75.9367,-3276.66
17500,95,1425,639.949,76.3504,-3276.65
17600,96,1440,643.757,76.8047,-3276.62
17700,97,1455,638.888,76.2239,-3275.52
17800,98,1470,636.532,75.9427,-3274.77
17900,99,1485,626.729,74.7731,-3273.09
18000,100,1500,644.452,76.8876,-3274.71
18100,101,1515,642.055,76.6017,-3273.99
18200,102,1530,645.768,77.0447,-3273.91
18300,103,1545,637.976,76.115,-3272.48
18400,104,1560,643.406,76.7628,-3272.63
18500,105,1575,648.465,77.3664,-3272.75
18600,106,1590,647.074,77.2005,-3272.13
18700,107,1605,651.458,77.7235,-3272.18
18800,108,1620,656.691,78.3478,-3272.35
18900,109,1635,649.704,77.5143,-3270.99
19000,110,1650,636.835,75.9789,-3268.89
19100,111,1665,639.336,76.2772,-3268.69
19200,112,1680,650.432,77.6011,-3269.62
19300,113,1695,654.815,78.124,-3269.59
19400,114,1710,663.076,79.1096,-3270.07
19500,115,1725,662.08,78.9907,-3269.5
19600,116,1740,669.656,79.8946,-3269.94
19700,117,1755,655.187,78.1684,-3267.68
19800,118,1770,655.304,78.1823,-3267.24
19900,119,1785,668.745,79.7859,-3268.39
20000,120,1800,676.638,80.7277,-3268.86
20100,121,1815,675.794,80.6269,-3268.24
20200,122,1830,675.91,80.6407,-3267.72
20300,123,1845,679.318,81.0474,-3267.66
20400,124,1860,681.652,81.3258,-3267.48
20500,125,1875,681.206,81.2727,-3266.94
20600,126,1890,673.266,80.3253,-3265.46
20700,127,1905,674.919,80.5225,-3265.19
20800,128,1920,674.779,80.5059,-3264.68
20900,129,1935,682.626,81.4421,-3265.09
21000,130,1950,690.176,82.3428,-3265.63
21100,131,1965,682.655,81.4455,-3264.18
21200,132,1980,689.711,82.2873,-3264.58
21300,133,1995,687.339,82.0043,-3263.83
21400,134,2010,687.045,81.9692,-3263.27
21500,135,2025,679.954,81.1233,-3261.93
21600,136,2040,700.099,83.5267,-3263.9
21700,137,2055,688.137,82.0995,-3261.94
21800,138,2070,702.181,83.7751,-3263.15
21900,139,2085,699.62,83.4696,-3262.33
22000,140,2100,701.309,83.6711,-3262.07
22100,141,2115,701.147,83.6517,-3261.55
22200,142,2130,698.032,83.2801,-3260.66
22300,143,2145,699.884,83.5011,-3260.37
22400,144,2160,704.93,84.1031,-3260.56
22500,145,2175,709.894,84.6953,-3260.64
22600,146,2190,703.784,83.9664,-3259.38
22700,147,2205,709.611,84.6615,-3259.61
22800,148,2220,716.693,85.5064,-3260.02
22900,149,2235,724.925,86.4886,-3260.5
23000,150,2250,724.356,86.4207,-3259.9
23100,151,2265,717.524,85.6057,-3258.56
23200,152,2280,707.941,84.4623,-3257.01
23300,153,2295,710.125,84.7229,-3256.74
23400,154,2310,724.315,86.4158,-3257.92
23500,155,2325,726.64,86.6932,-3257.7
23600,156,2340,721.318,86.0583,-3256.53
23700,157,2355,722.903,86.2473,-3256.24
23800,158,2370,715.045,85.3099,-3254.83
23900,159,2385,714,85.1852,-3254.18
24000,160,2400,714.434,85.237,-3253.76
24100,161,2415,725.993,86.616,-3254.66
24200,162,2430,721.408,86.069,-3253.7
24300,163,2445,725.689,86.5797,-3253.65
24400,164,2460,735.774,87.783,-3254.32
24500,165,2475,721.7,86.1038,-3252.11
24600,166,2490,725.105,86.5101,-3252.12
24700,167,2505,732.419,87.3827,-3252.53
24800,168,2520,721.483,86.078,-3250.74
24900,169,2535,716.715,85.5091,-3249.63
25000,170,2550,725.809,86.5941,-3250.23
25100,171,2565,731.185,87.2355,-3250.45
25200,172,2580,733.623,87.5263,-3250.3
25300,173,2595,735.218,87.7167,-3249.98
25400,174,2610,721.992,86.1387,-3247.88
25500,175,2625,734.925,87.6817,-3248.94
25600,176,2640,751.321,89.6379,-3250.51
25700,177,2655,745.487,88.9417,-3249.23
25800,178,2670,740.538,88.3514,-3248.13
25900,179,2685,748.751,89.3312,-3248.7
26000,180,2700,738.218,88.0746,-3246.96
26100,181,2715,749.2,89.3847,-3247.81
26200,182,2730,735.541,87.7551,-3245.7
26300,183,2745,740.561,88.3541,-3245.77
26400,184,2760,735.81,87.7873,-3244.77
26500,185,2775,758.314,90.4721,-3246.95
26600,186,2790,755.083,90.0867,-3246.11
26700,187,2805,743.83,88.7442,-3244.29
26800,188,2820,742.693,88.6085,-3243.67
26900,189,2835,747.643,89.199,-3243.73
27000,190,2850,751.047,89.6051,-3243.68
27100,191,2865,747.945,89.235,-3242.82
27200,192,2880,751.739,89.6878,-3242.78
27300,193,2895,756.704,90.2801,-3242.85
27400,194,2910,752.798,89.8141,-3241.89
27500,195,2925,763.35,91.073,-3242.75
27600,196,2940,748.991,89.3599,-3240.44
27700,197,2955,741.929,88.5174,-3239.15
27800,198,2970,758.519,90.4966,-3240.71
27900,199,2985,753.333,89.8779,-3239.6
28000,200,3000,747.272,89.1548,-3238.34
28100,201,3015,744.892,88.8708,-3237.57
28200,202,3030,758.184,90.4566,-3238.73
28300,203,3045,765.301,91.3058,-3239.13
28400,204,3060,757.569,90.3832,-3237.68
28500,205,3075,762.801,91.0075,-3237.84
28600,206,3090,775.562,92.53,-3238.84
28700,207,3105,767.972,91.6245,-3237.44
28800,208,3120,760.288,90.7077,-3236.05
28900,209,3135,753.369,89.8822,-3234.8
29000,210,3150,759.125,90.5689,-3234.99
29100,211,3165,752.406,89.7673,-3233.7
29200,212,3180,757.201,90.3394,-3233.79
29300,213,3195,755.529,90.1398,-3233.06
29400,214,3210,742.654,88.6038,-3231
29500,215,3225,745.692,88.9662,-3230.91
29600,216,3240,746.479,89.0601,-3230.55
29700,217,3255,754.499,90.0169,-3231.03
29800,218,3270,760.685,90.755,-3231.31
29900,219,3285,755.82,90.1745,-3230.22
30000,220,3300,749.109,89.374,-3228.88
30100,221,3315,738.447,88.1018,-3227.06
30200,222,3330,752.71,89.8035,-3228.28
30300,223,3345,744.16,88.7835,-3226.78
30400,224,3360,744.507,88.8248,-3226.36
30500,225,3375,745.649,88.9611,-3225.98
30600,226,3390,750.886,89.5859,-3226.15
