#PARAMS:size=309,delta_q=4,eq_steps=8000
Step,Cycle,Time,Average Temperature,Kinetic,Potential
53500,455,6825,1022.48,40.8393,-1037.12
53600,456,6840,1061.99,42.4174,-1038.59
53700,457,6855,1064.62,42.5225,-1038.53
53800,458,6870,1089.02,43.4969,-1039.34
53900,459,6885,1025.72,40.9685,-1036.67
54000,460,6900,1032.27,41.2303,-1036.74
54100,461,6915,1057.32,42.2309,-1037.56
54200,462,6930,1094.09,43.6994,-1038.87
54300,463,6945,1061.24,42.3874,-1037.39
54400,464,6960,1069.97,42.7362,-1037.58
54500,465,6975,1085.58,43.3597,-1038.06
54600,466,6990,1058.52,42.2789,-1036.8
54700,467,7005,1056.35,42.1922,-1036.53
54800,468,7020,1045.6,41.7628,-1035.93
54900,469,7035,1063.5,42.4777,-1036.5
55000,470,7050,1050.31,41.9507,-1035.81
55100,471,7065,1065.73,42.5668,-1036.3
55200,472,7080,1006.8,40.2131,-1033.69
55300,473,7095,1026.2,40.9879,-1034.32
55400,474,7110,1049.4,41.9146,-1035.12
55500,475,7125,1116.62,44.5994,-1037.66
55600,476,7140,1039.65,41.5249,-1034.39
55700,477,7155,1052.17,42.0251,-1034.74
55800,478,7170,1062.28,42.4289,-1034.97
55900,479,7185,1073.66,42.8833,-1035.31
56000,480,7200,1074.06,42.8992,-1035.14
56100,481,7215,1099.56,43.9179,-1036.05
56200,482,7230,1119.96,44.7326,-1036.71
56300,483,7245,1035.24,41.3488,-1033.09
56400,484,7260,1091.01,43.5764,-1035.26
56500,485,7275,1074.07,42.8998,-1034.36
56600,486,7290,1101.05,43.9773,-1035.29
56700,487,7305,1045.91,41.7752,-1032.9
56800,488,7320,1077.97,43.0557,-1034.07
56900,489,7335,1079.01,43.0969,-1033.93
57000,490,7350,1098.16,43.862,-1034.55
57100,491,7365,1104.64,44.1208,-1034.62
57200,492,7380,1137.59,45.4369,-1035.85
57300,493,7395,1094.63,43.7208,-1033.92
57400,494,7410,1082.76,43.2471,-1033.27
57500,495,7425,1062.68,42.445,-1032.29
57600,496,7440,1131.91,45.2099,-1034.94
57700,497,7455,1108.56,44.2773,-1033.83
57800,498,7470,1088.34,43.4696,-1032.87
57900,499,7485,1131.69,45.2011,-1034.44
