#PARAMS:size=5083,delta_q=4,eq_steps=8000
Step,Cycle,Time,Average Temperature,Kinetic,Potential
13700,57,855,575.394,378.05,-18361.1
13800,58,870,581.344,381.959,-18362.4
13900,59,885,586.73,385.498,-18363.6
14000,60,900,582.285,382.578,-18357.5
14100,61,915,581.781,382.247,-18354.3
14200,62,930,589.919,387.593,-18357.6
14300,63,945,590.936,388.262,-18355.4
14400,64,960,588.136,386.422,-18350.5
14500,65,975,593.551,389.98,-18351.6
14600,66,990,594.065,390.318,-18349.3
14700,67,1005,597.852,392.806,-18349.1
14800,68,1020,597.893,392.833,-18346.3
14900,69,1035,601.836,395.423,-18346.4
15000,70,1050,601.867,395.444,-18343.9
15100,71,1065,603.702,396.65,-18342.3
15200,72,1080,604.717,397.316,-18340.2
15300,73,1095,608.383,399.725,-18340.1
15400,74,1110,609.758,400.629,-18338.4
15500,75,1125,609.613,400.533,-18335.5
15600,76,1140,612.566,402.473,-18334.7
15700,77,1155,614.193,403.542,-18333.2
15800,78,1170,615.947,404.695,-18331.6
15900,79,1185,615.85,404.631,-18328.9
16000,80,1200,620.059,407.397,-18328.9
16100,81,1215,621.911,408.614,-18327.6
16200,82,1230,622.02,408.685,-18324.8
16300,83,1245,624.437,410.273,-18323.9
16400,84,1260,628.427,412.895,-18324
16500,85,1275,627.653,412.386,-18320.7
16600,86,1290,630.437,414.215,-18319.8
16700,87,1305,629.14,413.363,-18316.1
16800,88,1320,633.62,416.306,-18316.6
16900,89,1335,633.176,416.015,-18313.6
17000,90,1350,633.861,416.465,-18311.3
17100,91,1365,635.765,417.716,-18309.9
17200,92,1380,638.262,419.356,-18308.8
17300,93,1395,640.141,420.591,-18307.4
17400,94,1410,640.226,420.647,-18304.7
17500,95,1425,646.23,424.592,-18306.2
17600,96,1440,643.275,422.65,-18301.4
17700,97,1455,644.095,423.189,-18299.3
17800,98,1470,649.913,427.011,-18300.7
17900,99,1485,651.708,428.191,-18299.2
18000,100,1500,647.72,425.57,-18293.7
18100,101,1515,652.236,428.537,-18294
18200,102,1530,657.123,431.749,-18294.8
18300,103,1545,653.31,429.244,-18289.5
18400,104,1560,656.797,431.534,-18289.2
18500,105,1575,661.432,434.58,-18289.9
18600,106,1590,661.649,434.722,-18287.4
18700,107,1605,657.236,431.823,-18281.3
18800,108,1620,668.032,438.916,-18286.3
18900,109,1635,667.294,438.431,-18283.1
19000,110,1650,666.084,437.636,-18279.4
19100,111,1665,669.453,439.85,-18279
19200,112,1680,670.513,440.546,-18277.2
19300,113,1695,670.987,440.858,-18274.7
19400,114,1710,676.009,444.157,-18275.6
19500,115,1725,673.404,442.446,-18271.1
19600,116,1740,674.297,443.033,-18269
19700,117,1755,678.272,445.644,-18269.2
19800,118,1770,676.671,444.592,-18265.2
19900,119,1785,682.271,448.272,-18266.3
20000,120,1800,682.046,448.124,-18263.6
20100,121,1815,681.63,447.85,-18260.4
20200,122,1830,685.471,450.374,-18260.6
20300,123,1845,688.797,452.56,-18260.1
20400,124,1860,688.14,452.128,-18256.9
20500,125,1875,690.73,453.829,-18256
20600,126,1890,695.4,456.897,-18256.2
20700,127,1905,690.852,453.909,-18250.7
20800,128,1920,699.036,459.287,-18253.7
20900,129,1935,692.995,455.317,-18246.6
21000,130,1950,699.247,459.425,-18248
21100,131,1965,703.062,461.932,-18248
21200,132,1980,701.8,461.102,-18244.3
21300,133,1995,704.09,462.607,-18243.3
21400,134,2010,706.875,464.437,-18242.7
21500,135,2025,702.652,461.662,-18236.9
21600,136,2040,707.752,465.014,-18237.7
21700,137,2055,710.564,466.861,-18236.7
21800,138,2070,711.233,467.301,-18234.5
21900,139,2085,715.293,469.968,-18234.5
22000,140,2100,715.525,470.12,-18232.1
22100,141,2115,717.442,471.38,-18230.9
22200,142,2130,713.639,468.881,-18225.3
22300,143,2145,716.342,470.657,-18224.4
22400,144,2160,717.526,471.435,-18222.7
22500,145,2175,721.228,473.867,-18222.5
22600,146,2190,717.452,471.387,-18217.3
22700,147,2205,720.303,473.259,-18216.6
22800,148,2220,728,478.317,-18219.1
22900,149,2235,723.834,475.58,-18213.4
23000,150,2250,719.784,472.918,-18208
23100,151,2265,732.319,481.154,-18213.8
23200,152,2280,730.411,479.901,-18209.8
23300,153,2295,727.669,478.099,-18205.2
23400,154,2310,732.147,481.042,-18205.6
23500,155,2325,741.685,487.308,-18209.5
23600,156,2340,733.12,481.681,-18200.7
23700,157,2355,735.777,483.426,-18199.8
23800,158,2370,743.116,488.249,-18202.2
23900,159,2385,745.034,489.509,-18200.8
24000,160,2400,743.748,488.664,-18197.1
24100,161,2415,740.696,486.659,-18192.4
24200,162,2430,748.605,491.855,-18195.2
24300,163,2445,748.465,491.763,-18192.4
24400,164,2460,747.287,490.989,-18188.6
24500,165,2475,755.103,496.124,-18191.5
24600,166,2490,752.498,494.412,-18187
24700,167,2505,752.861,494.651,-18184.4
24800,168,2520,761.582,500.381,-18188
24900,169,2535,752.021,494.099,-18178.7
25000,170,2550,751.602,493.824,-18175.5
25100,171,2565,762.987,501.304,-18180.8
25200,172,2580,762.746,501.146,-18177.9
25300,173,2595,760.838,499.892,-18173.8
25400,174,2610,764.436,502.256,-18173.6
25500,175,2625,763.763,501.814,-18170.5
25600,176,2640,770.47,506.221,-18172.4
25700,177,2655,766.217,503.426,-18166.8
25800,178,2670,772.082,507.28,-18168.1
25900,179,2685,772.64,507.647,-18165.8
26000,180,2700,772.57,507.601,-18163.1
26100,181,2715,770.102,505.979,-18158.7
26200,182,2730,772.668,507.665,-18157.8
26300,183,2745,775.205,509.332,-18157
26400,184,2760,776.357,510.089,-18154.8
26500,185,2775,774.183,508.66,-18150.8
26600,186,2790,781.848,513.697,-18153.2
26700,187,2805,780.661,512.917,-18149.7
26800,188,2820,783.228,514.603,-18148.8
26900,189,2835,787.284,517.268,-18148.9
27000,190,2850,785.787,516.285,-18145.1
27100,191,2865,788.213,517.878,-18144.2
27200,192,2880,789.576,518.774,-18142.4
27300,193,2895,778.045,511.198,-18131.8
27400,194,2910,788.738,518.223,-18136.5
27500,195,2925,792.537,520.72,-18136.2
27600,196,2940,792.094,520.428,-18133.2
27700,197,2955,788.5,518.067,-18128
27800,198,2970,795.222,522.484,-18130.1
27900,199,2985,793.799,521.548,-18126.3
28000,200,3000,797.781,524.165,-18126.2
28100,201,3015,793.373,521.268,-18120.8
28200,202,3030,790.01,519.059,-18115.7
28300,203,3045,795.934,522.951,-18117.1
28400,204,3060,795.957,522.966,-18114.3
28500,205,3075,800.263,525.795,-18114.5
28600,206,3090,792.071,520.413,-18106.3
28700,207,3105,799.096,525.029,-18108.6
28800,208,3120,797.131,523.738,-18104.5
28900,209,3135,790.006,519.056,-18096.7
29000,210,3150,806.357,529.799,-18105.3
29100,211,3165,797.372,523.896,-18096.4
29200,212,3180,796.259,523.165,-18092.8
29300,213,3195,810.333,532.412,-18099.7
29400,214,3210,801.374,526.525,-18091
29500,215,3225,798.248,524.472,-18086.2
29600,216,3240,800.185,525.745,-18084.8
29700,217,3255,805.012,528.916,-18085.3
29800,218,3270,809.624,531.946,-18085.7
29900,219,3285,808.013,530.888,-18082
30000,220,3300,809.006,531.54,-18079.9
30100,221,3315,805.746,529.398,-18074.9
30200,222,3330,815.215,535.619,-18078.7
30300,223,3345,817.085,536.848,-18077.4
30400,224,3360,814.88,535.399,-18073.2
30500,225,3375,811.928,533.46,-18068.3
30600,226,3390,816.605,536.533,-18069
30700,227,3405,812.978,534.15,-18063.9
30800,228,3420,815.666,535.916,-18062.9
30900,229,3435,823.446,541.027,-18065.5
31000,230,3450,813.984,534.811,-18056.5
31100,231,3465,814.98,535.465,-18054.5
31200,232,3480,823.282,540.92,-18057.3
31300,233,3495,817.64,537.213,-18050.7
31400,234,3510,828.375,544.266,-18055.5
31500,235,3525,822.937,540.693,-18049.1
31600,236,3540,818.628,537.862,-18043.6
31700,237,3555,827.217,543.505,-18046.7
31800,238,3570,818.607,537.848,-18038.1
31900,239,3585,821.418,539.695,-18037.3
32000,240,3600,825.673,542.491,-18037.5
32100,241,3615,817.75,537.285,-18029.4
32200,242,3630,830.855,545.895,-18035.6
32300,243,3645,827.007,543.367,-18030.2
32400,244,3660,824.654,541.821,-18025.9
32500,245,3675,826.262,542.878,-18024.5
32600,246,3690,822.226,540.226,-18019.1
32700,247,3705,824.528,541.738,-18018
32800,248,3720,821.613,539.823,-18013.1
32900,249,3735,824.137,541.482,-18012.2
33000,250,3750,822.011,540.085,-18008.1
33100,251,3765,819.143,538.2,-18003.7
33200,252,3780,814.163,534.928,-17997.7
33300,253,3795,818.588,537.836,-17998
33400,254,3810,818.77,537.955,-17995.5
33500,255,3825,822.609,540.477,-17995.2
33600,256,3840,821.344,539.646,-17991.7
33700,257,3855,820.727,539.241,-17988.8
33800,258,3870,821.206,539.556,-17986.3
33900,259,3885,819.773,538.614,-17982.9
34000,260,3900,815.009,535.484,-17976.9
34100,261,3915,818.6,537.844,-17976.7
34200,262,3930,820.919,539.367,-17975.6
34300,263,3945,817.775,537.302,-17970.8
34400,264,3960,825.646,542.473,-17973.2
34500,265,3975,830.059,545.373,-17973.5
34600,266,3990,830.889,545.918,-17971.4
34700,267,4005,827.682,543.81,-17966.7
34800,268,4020,830.784,545.849,-17966
34900,269,4035,826.168,542.816,-17960.2
35000,270,4050,829.128,544.761,-17959.7
35100,271,4065,835.56,548.987,-17961.3
35200,272,4080,828.442,544.31,-17953.7
35300,273,4095,834.302,548.16,-17955
35400,274,4110,829.066,544.72,-17948.9
35500,275,4125,825.842,542.602,-17944.1
35600,276,4140,830.062,545.374,-17944.1
35700,277,4155,830.872,545.907,-17942
35800,278,4170,825.123,542.13,-17935.6
35900,279,4185,831.15,546.089,-17936.8
36000,280,4200,829.753,545.172,-17933.2
36100,281,4215,834.477,548.275,-17933.9
36200,282,4230,833.085,547.361,-17930
36300,283,4245,835.218,548.762,-17928.8
36400,284,4260,839.19,551.372,-17928.8
36500,285,4275,831.582,546.373,-17921
36600,286,4290,839.367,551.488,-17923.7
36700,287,4305,832.418,546.922,-17916.4
36800,288,4320,827.585,543.747,-17910.4
36900,289,4335,831.42,546.266,-17910.3
37000,290,4350,827.724,543.839,-17905.2
37100,291,4365,829.856,545.239,-17903.8
37200,292,4380,830.701,545.794,-17901.9
37300,293,4395,825.24,542.206,-17895.7
37400,294,4410,827.313,543.568,-17894.2
37500,295,4425,830.832,545.88,-17894
37600,296,4440,824.361,541.629,-17887
37700,297,4455,823.955,541.362,-17883.8
37800,298,4470,831.465,546.296,-17886.3
37900,299,4485,826.074,542.754,-17879.9
38000,300,4500,828.347,544.247,-17878.7
38100,301,4515,829.636,545.094,-17877.1
38200,302,4530,827.028,543.381,-17872.8
38300,303,4545,822.92,540.682,-17867.2
38400,304,4560,831.522,546.334,-17870.4
38500,305,4575,830.579,545.714,-17867.2
38600,306,4590,831.87,546.563,-17865.2
38700,307,4605,831.406,546.258,-17862.4
38800,308,4620,831.428,546.272,-17859.6
38900,309,4635,829.289,544.866,-17855.4
39000,310,4650,837.065,549.976,-17858
39100,311,4665,835.414,548.891,-17854.3
39200,312,4680,832.008,546.653,-17849.2
39300,313,4695,835.629,549.032,-17848.9
39400,314,4710,831.026,546.008,-17843.2
39500,315,4725,829.979,545.32,-17839.8
39600,316,4740,822.081,540.131,-17831.9
39700,317,4755,828.897,544.609,-17834
39800,318,4770,824.833,541.939,-17828.3
39900,319,4785,834.614,548.365,-17832.3
40000,320,4800,832.082,546.701,-17827.9
40100,321,4815,833.349,547.534,-17826
40200,322,4830,830.323,545.546,-17821.5
40300,323,4845,834.097,548.026,-17821.1
40400,324,4860,836.26,549.447,-17820.1
40500,325,4875,833.7,547.765,-17815.6
40600,326,4890,835.241,548.777,-17813.9
40700,327,4905,834.668,548.401,-17810.9
40800,328,4920,835.418,548.893,-17808.6
40900,329,4935,843.365,554.115,-17811.3
41000,330,4950,836.91,549.874,-17804.6
41100,331,4965,833.48,547.62,-17799.5
41200,332,4980,834.736,548.446,-17797.6
41300,333,4995,837.524,550.277,-17796.9
41400,334,5010,836.588,549.662,-17793.5
41500,335,5025,835.596,549.011,-17790.3
41600,336,5040,836.135,549.365,-17788
41700,337,5055,831.243,546.15,-17782
41800,338,5070,834.943,548.581,-17781.8
41900,339,5085,840.789,552.422,-17783
42000,340,5100,835.167,548.729,-17776.4
42100,341,5115,840.568,552.277,-17777.3
42200,342,5130,838.761,551.09,-17773.6
42300,343,5145,838.179,550.708,-17770.6
42400,344,5160,841.356,552.795,-17770
42500,345,5175,846.885,556.427,-17770.9
42600,346,5190,835.097,548.682,-17760.2
42700,347,5205,837.165,550.041,-17759.1
42800,348,5220,840.007,551.909,-17758.2
42900,349,5235,844.376,554.779,-17758.5
43000,350,5250,830.593,545.724,-17746.7
43100,351,5265,840.727,552.382,-17750.9
43200,352,5280,830.321,545.545,-17741.1
43300,353,5295,833.929,547.915,-17740.9
43400,354,5310,834.442,548.252,-17738.7
43500,355,5325,840.139,551.995,-17739.8
43600,356,5340,845.304,555.389,-17740.6
43700,357,5355,842.616,553.623,-17735.9
43800,358,5370,852.701,560.249,-17740.2
43900,359,5385,845.731,555.669,-17732.8
44000,360,5400,846.001,555.847,-17730.2
44100,361,5415,856.159,562.521,-17734.5
44200,362,5430,852.118,559.866,-17729
44300,363,5445,858.912,564.33,-17730.9
44400,364,5460,852.837,560.338,-17724.2
44500,365,5475,852.911,560.387,-17721.4
44600,366,5490,856.556,562.782,-17721.3
44700,367,5505,859.646,564.812,-17720.7
44800,368,5520,859.502,564.718,-17717.7
44900,369,5535,864.258,567.842,-17718.3
45000,370,5550,864.34,567.896,-17715.6
45100,371,5565,861.069,565.747,-17710.8
45200,372,5580,869.456,571.258,-17713.8
45300,373,5595,869.964,571.591,-17711.5
45400,374,5610,873.729,574.065,-17711.3
45500,375,5625,863.07,567.062,-17701.5
45600,376,5640,876.03,575.577,-17707.5
45700,377,5655,872.101,572.995,-17702.1
45800,378,5670,873.825,574.128,-17700.6
45900,379,5685,878.604,577.268,-17701.1
46000,380,5700,874.405,574.509,-17695.5
46100,381,5715,879.257,577.697,-17696.2
46200,382,5730,873.389,573.842,-17689.5
46300,383,5745,882.656,579.93,-17693.1
46400,384,5760,884.544,581.171,-17691.6
46500,385,5775,885.397,581.731,-17689.5
46600,386,5790,884.535,581.165,-17686.2
46700,387,5805,888.411,583.711,-17686.2
46800,388,5820,887.876,583.36,-17683.1
46900,389,5835,889.121,584.178,-17681.2
47000,390,5850,893.273,586.906,-17681.2
47100,391,5865,890.304,584.955,-17676.5
47200,392,5880,892.533,586.42,-17675.4
47300,393,5895,897.043,589.383,-17675.7
47400,394,5910,897.863,589.922,-17673.5
47500,395,5925,898.397,590.272,-17671.4
47600,396,5940,900.774,591.834,-17670.1
47700,397,5955,896.606,589.096,-17664.5
47800,398,5970,904.55,594.315,-17667.2
47900,399,5985,912.861,599.776,-17670.1
48000,400,6000,904.335,594.174,-17661.8
48100,401,6015,910.156,597.999,-17662.8
48200,402,6030,909.373,597.484,-17659.8
48300,403,6045,912.4,599.473,-17659
48400,404,6060,913.583,600.25,-17657.2
48500,405,6075,905.899,595.202,-17649.2
48600,406,6090,916.976,602.479,-17654.2
48700,407,6105,914.131,600.61,-17649.5
48800,408,6120,917.807,603.025,-17649
48900,409,6135,916.576,602.217,-17645.8
49000,410,6150,921.856,605.685,-17646.6
49100,411,6165,915.243,601.341,-17639.5
49200,412,6180,929.416,610.653,-17646.5
49300,413,6195,920.995,605.12,-17638.2
49400,414,6210,937.231,615.787,-17646.4
49500,415,6225,920.22,604.611,-17632
49600,416,6240,937.138,615.727,-17640.9
49700,417,6255,926.497,608.735,-17630.8
49800,418,6270,935.464,614.626,-17634.2
49900,419,6285,924.753,607.589,-17624.4
50000,420,6300,937.263,615.809,-17630.1
50100,421,6315,931.407,611.961,-17623.5
50200,422,6330,939.869,617.521,-17626.4
50300,423,6345,939.379,617.199,-17623.4
50400,424,6360,943.923,620.184,-17623.8
50500,425,6375,936.494,615.303,-17616.1
50600,426,6390,943.778,620.089,-17618.3
50700,427,6405,940.801,618.133,-17613.5
50800,428,6420,940.14,617.699,-17610.5
50900,429,6435,943.617,619.983,-17610.1
51000,430,6450,948.431,623.146,-17610.5
51100,431,6465,950.083,624.231,-17609.1
51200,432,6480,951.566,625.206,-17607.4
51300,433,6495,941.578,618.644,-17598
51400,434,6510,964.409,633.645,-17611.1
51500,435,6525,945.665,621.329,-17595.6
51600,436,6540,960.618,631.153,-17603
51700,437,6555,949.881,624.099,-17593
51800,438,6570,972.236,638.787,-17605.5
51900,439,6585,958.298,629.629,-17593.2
52000,440,6600,962.16,632.167,-17593.3
52100,441,6615,966.298,634.886,-17593.3
52200,442,6630,962.689,632.514,-17588.3
52300,443,6645,958.259,629.603,-17582.5
52400,444,6660,970.73,637.797,-17588.3
52500,445,6675,958.691,629.887,-17577.4
52600,446,6690,973.467,639.596,-17584.7
52700,447,6705,968.648,636.429,-17578.7
52800,448,6720,971.109,638.047,-17577.7
52900,449,6735,968.324,636.216,-17573.1
53000,450,6750,978.107,642.644,-17576.9
53100,451,6765,976.62,641.668,-17573.2
53200,452,6780,983.068,645.904,-17575
53300,453,6795,977.217,642.06,-17568.5
53400,454,6810,983.23,646.01,-17569.7
53500,455,6825,982.26,645.373,-17566.4
53600,456,6840,976.875,641.835,-17560.2
53700,457,6855,991.644,651.538,-17567.3
53800,458,6870,992.503,652.103,-17565.2
53900,459,6885,986.485,648.149,-17558.5
54000,460,6900,1000.61,657.427,-17565.3
54100,461,6915,989.134,649.89,-17554.8
54200,462,6930,1000.71,657.497,-17560
54300,463,6945,992.917,652.375,-17551.7
54400,464,6960,1006.25,661.137,-17558.3
54500,465,6975,1005.37,660.557,-17555.1
54600,466,6990,999.718,656.843,-17548.6
54700,467,7005,989.691,650.255,-17539.3
54800,468,7020,998.738,656.199,-17542.7
54900,469,7035,1003.67,659.44,-17543.3
55000,470,7050,1007.34,661.849,-17543.2
55100,471,7065,1004.5,659.984,-17538.4
55200,472,7080,1005.97,660.953,-17536.6
55300,473,7095,1011.43,664.541,-17537.6
55400,474,7110,1017.85,668.754,-17539.2
55500,475,7125,1018.78,669.367,-17537.1
55600,476,7140,1016.32,667.749,-17532.8
55700,477,7155,1020.07,670.214,-17532.4
55800,478,7170,1011.9,664.845,-17524.5
55900,479,7185,1010.23,663.748,-17520.6
56000,480,7200,1023.74,672.625,-17527.2
56100,481,7215,1013.45,665.863,-17517.4
56200,482,7230,1019.82,670.051,-17519.2
56300,483,7245,1019.3,669.712,-17516.1
56400,484,7260,1026.67,674.551,-17518.4
56500,485,7275,1028.14,675.52,-17516.5
56600,486,7290,1037.59,681.727,-17520.3
56700,487,7305,1031.71,677.862,-17513.6
56800,488,7320,1037.5,681.668,-17514.9
56900,489,7335,1035.65,680.449,-17510.9
57000,490,7350,1029.22,676.227,-17503.7
57100,491,7365,1039.26,682.824,-17507.7
57200,492,7380,1033.19,678.836,-17501.2
57300,493,7395,1033.38,678.958,-17498.5
57400,494,7410,1051.87,691.106,-17508.3
57500,495,7425,1033.5,679.041,-17493.2
57600,496,7440,1048.89,689.154,-17500.7
57700,497,7455,1050.69,690.332,-17499.3
57800,498,7470,1043.45,685.575,-17491.9
57900,499,7485,1049.94,689.838,-17493.4
