#PARAMS:size=14993,delta_q=4,eq_steps=8000
Step,Cycle,Time,Average Temperature,Kinetic,Potential
24200,162,2430,753.439,1460.16,-53970.2
24300,163,2445,751.859,1457.1,-53958.8
24400,164,2460,757.442,1467.92,-53961.9
24500,165,2475,756.05,1465.22,-53951
24600,166,2490,759.798,1472.49,-53950.7
24700,167,2505,761.062,1474.93,-53945
24800,168,2520,764.247,1481.11,-53943.3
24900,169,2535,761.967,1476.69,-53931
25000,170,2550,764.409,1481.42,-53927.6
25100,171,2565,765.124,1482.81,-53921.2
25200,172,2580,767.679,1487.76,-53918.3
25300,173,2595,769.626,1491.53,-53914.2
25400,174,2610,769.312,1490.92,-53905.7
25500,175,2625,773.714,1499.45,-53906.8
25600,176,2640,771.931,1496,-53894.8
25700,177,2655,777.4,1506.6,-53898.3
25800,178,2670,776,1503.88,-53887
25900,179,2685,778.986,1509.67,-53885.3
26000,180,2700,779.198,1510.08,-53877.7
26100,181,2715,780.451,1512.51,-53872.5
26200,182,2730,780.243,1512.11,-53864.3
26300,183,2745,781.159,1513.88,-53858.1
26400,184,2760,783.944,1519.28,-53855.7
26500,185,2775,782.794,1517.05,-53845.4
26600,186,2790,787.971,1527.08,-53848.2
26700,187,2805,783.698,1518.8,-53831.2
26800,188,2820,790.278,1531.55,-53836.7
26900,189,2835,784.511,1520.38,-53817.1
27000,190,2850,791.894,1534.69,-53824.2
27100,191,2865,787.049,1525.3,-53806.1
27200,192,2880,795.52,1541.71,-53815.3
27300,193,2895,791.153,1533.25,-53798.4
27400,194,2910,795.176,1541.05,-53798.7
27500,195,2925,793.325,1537.46,-53786.7
27600,196,2940,797.407,1545.37,-53787
27700,197,2955,795.629,1541.93,-53775.3
27800,198,2970,802.059,1554.39,-53780.3
27900,199,2985,799.076,1548.6,-53766.2
28000,200,3000,800.893,1552.13,-53762.3
28100,201,3015,802.167,1554.6,-53756.8
28200,202,3030,801.208,1552.74,-53746.6
28300,203,3045,804.006,1558.16,-53744.7
28400,204,3060,800.254,1550.89,-53729.1
28500,205,3075,804.688,1559.48,-53730.2
28600,206,3090,802.188,1554.64,-53716.9
28700,207,3105,809.164,1568.16,-53722.9
28800,208,3120,806.971,1563.91,-53710.5
28900,209,3135,813.335,1576.24,-53715.4
29000,210,3150,811.479,1572.64,-53703.4
29100,211,3165,813.566,1576.69,-53699.7
29200,212,3180,814.686,1578.86,-53694.1
29300,213,3195,812.592,1574.8,-53681.9
29400,214,3210,815.861,1581.14,-53680.7
29500,215,3225,814.918,1579.31,-53670.8
29600,216,3240,814.54,1578.57,-53662.2
29700,217,3255,819.904,1588.97,-53665
29800,218,3270,815.863,1581.14,-53648.7
29900,219,3285,822.054,1593.14,-53653.5
30000,220,3300,817.585,1584.47,-53636.4
30100,221,3315,824.862,1598.58,-53643.3
30200,222,3330,817.803,1584.9,-53620.7
30300,223,3345,831.108,1610.68,-53640
30400,224,3360,821.562,1592.18,-53612.4
30500,225,3375,829.233,1607.05,-53620.4
30600,226,3390,824.781,1598.42,-53602.7
30700,227,3405,829.108,1606.81,-53603.9
30800,228,3420,826.432,1601.62,-53590.5
30900,229,3435,827.259,1603.22,-53584
31000,230,3450,829.049,1606.69,-53579.6
31100,231,3465,831.49,1611.42,-53576.7
31200,232,3480,827.522,1603.73,-53560.8
31300,233,3495,827.778,1604.23,-53553.7
31400,234,3510,827.268,1603.24,-53544.5
31500,235,3525,835.496,1619.19,-53553
31600,236,3540,831.73,1611.89,-53537.5
31700,237,3555,834.854,1617.94,-53535.8
31800,238,3570,838.207,1624.44,-53534.6
31900,239,3585,831.534,1611.51,-53513.4
32000,240,3600,834.584,1617.42,-53511.7
32100,241,3615,832.009,1612.43,-53498.3
32200,242,3630,844.134,1635.93,-53514.8
32300,243,3645,839.258,1626.48,-53497
32400,244,3660,840.345,1628.58,-53491.4
32500,245,3675,840.077,1628.07,-53482.9
32600,246,3690,835.547,1619.29,-53465.9
32700,247,3705,839.996,1627.91,-53467
32800,248,3720,837.309,1622.7,-53453.5
32900,249,3735,842.484,1632.73,-53455.9
33000,250,3750,837.531,1623.13,-53438
33100,251,3765,844.924,1637.46,-53445
33200,252,3780,842.003,1631.8,-53431
33300,253,3795,844.438,1636.52,-53428.2
33400,254,3810,841.425,1630.68,-53414.1
33500,255,3825,842.479,1632.72,-53408.4
33600,256,3840,845.21,1638.01,-53405.6
33700,257,3855,843.801,1635.28,-53395.2
33800,258,3870,840.127,1628.16,-53379.6
33900,259,3885,843.931,1635.53,-53379.7
34000,260,3900,840.198,1628.3,-53364.4
34100,261,3915,841.295,1630.43,-53358.7
34200,262,3930,842.677,1633.1,-53353.4
34300,263,3945,840.939,1629.74,-53342.2
34400,264,3960,847.727,1642.89,-53347.7
34500,265,3975,845.732,1639.02,-53335.4
34600,266,3990,848.332,1644.06,-53333.3
34700,267,4005,848.754,1644.88,-53326
34800,268,4020,848.751,1644.87,-53318.2
34900,269,4035,847.599,1642.64,-53307.8
35000,270,4050,847.644,1642.73,-53300.4
35100,271,4065,846.745,1640.99,-53290.4
35200,272,4080,855.378,1657.72,-53299.8
35300,273,4095,848.272,1643.95,-53277.6
35400,274,4110,853.048,1653.2,-53279.5
35500,275,4125,850.225,1647.73,-53265.6
35600,276,4140,853.163,1653.43,-53263.9
35700,277,4155,855.034,1657.05,-53259.5
35800,278,4170,856.628,1660.14,-53254.8
35900,279,4185,858.141,1663.07,-53250
36000,280,4200,859.768,1666.23,-53245.5
36100,281,4215,856.095,1659.11,-53230.1
36200,282,4230,856.736,1660.35,-53223.7
36300,283,4245,858.135,1663.06,-53218.6
36400,284,4260,855.335,1657.64,-53204.7
36500,285,4275,860.434,1667.52,-53206.9
36600,286,4290,857.205,1661.26,-53192.6
36700,287,4305,859.814,1666.32,-53190.3
36800,288,4320,853.08,1653.27,-53168.8
36900,289,4335,858.642,1664.04,-53172.1
37000,290,4350,854.857,1656.71,-53156.2
37100,291,4365,853.418,1653.92,-53146
37200,292,4380,852.555,1652.25,-53136.3
37300,293,4395,854.742,1656.49,-53132.6
37400,294,4410,855.389,1657.74,-53126
37500,295,4425,856.507,1659.91,-53120.4
37600,296,4440,855.592,1658.13,-53110.8
37700,297,4455,853.09,1653.28,-53097.9
37800,298,4470,851.736,1650.66,-53087.5
37900,299,4485,854.417,1655.86,-53084.7
38000,300,4500,853.63,1654.33,-53075.3
38100,301,4515,851.719,1650.63,-53063.5
38200,302,4530,853.827,1654.71,-53060
38300,303,4545,853.426,1653.94,-53051.1
38400,304,4560,854.646,1656.3,-53045.5
38500,305,4575,858.349,1663.48,-53045
38600,306,4590,856.095,1659.11,-53032.6
38700,307,4605,855.062,1657.11,-53022.6
38800,308,4620,858.514,1663.8,-53021.8
38900,309,4635,850.421,1648.11,-52997.4
39000,310,4650,862.179,1670.9,-53013.4
39100,311,4665,853.059,1653.22,-52986.7
39200,312,4680,860.386,1667.42,-52994
39300,313,4695,855.559,1658.07,-52976.1
39400,314,4710,859.503,1665.71,-52976
39500,315,4725,862.438,1671.4,-52974.1
39600,316,4740,855.865,1658.66,-52952.9
39700,317,4755,861.836,1670.23,-52957.3
39800,318,4770,859.734,1666.16,-52945.2
39900,319,4785,856.328,1659.56,-52930.7
40000,320,4800,856.264,1659.44,-52922.6
40100,321,4815,858.757,1664.27,-52919.7
40200,322,4830,859.475,1665.66,-52912.9
40300,323,4845,861.338,1669.27,-52908.8
40400,324,4860,855.994,1658.91,-52890.4
40500,325,4875,860.053,1666.78,-52890.4
40600,326,4890,860.376,1667.4,-52883.2
40700,327,4905,856.555,1660,-52868
40800,328,4920,858.465,1663.7,-52863.8
40900,329,4935,857.686,1662.19,-52854.3
41000,330,4950,859.258,1665.24,-52849.6
41100,331,4965,859.546,1665.8,-52842.3
41200,332,4980,861.427,1669.44,-52838.6
41300,333,4995,860.699,1668.03,-52828.9
41400,334,5010,862.308,1671.15,-52824.4
41500,335,5025,860.479,1667.6,-52812.6
41600,336,5040,862.204,1670.95,-52808.2
41700,337,5055,862.207,1670.95,-52800.1
41800,338,5070,861.198,1669,-52790.2
41900,339,5085,863.586,1673.63,-52787.2
42000,340,5100,862.153,1670.85,-52776
42100,341,5115,867.518,1681.25,-52779
42200,342,5130,857.943,1662.69,-52752.2
42300,343,5145,863.527,1673.51,-52755.2
42400,344,5160,860.001,1666.68,-52740.6
42500,345,5175,861.36,1669.31,-52735.1
42600,346,5190,863.887,1674.21,-52732.5
42700,347,5205,864.143,1674.71,-52725.2
42800,348,5220,862.906,1672.31,-52714.8
42900,349,5235,863.866,1674.17,-52708.8
43000,350,5250,864.421,1675.24,-52701.9
43100,351,5265,860.161,1666.99,-52685.3
43200,352,5280,867.257,1680.74,-52692
43300,353,5295,860.658,1667.95,-52670.6
43400,354,5310,865.761,1677.84,-52673.1
43500,355,5325,865.574,1677.48,-52664.6
43600,356,5340,867.196,1680.62,-52659.7
43700,357,5355,866.15,1678.59,-52650.1
43800,358,5370,866.439,1679.15,-52642.6
43900,359,5385,870.162,1686.37,-52642
44000,360,5400,866.331,1678.95,-52626.1
44100,361,5415,869.576,1685.23,-52624.8
44200,362,5430,869.252,1684.61,-52616.3
44300,363,5445,865.45,1677.24,-52601
44400,364,5460,871.01,1688.01,-52603.9
44500,365,5475,865.655,1677.63,-52585.7
44600,366,5490,869.563,1685.21,-52585.2
44700,367,5505,870.403,1686.84,-52579
44800,368,5520,873.934,1693.68,-52578.3
44900,369,5535,873.07,1692.01,-52568.6
45000,370,5550,873.034,1691.94,-52560.5
45100,371,5565,874.909,1695.57,-52556.3
45200,372,5580,878.267,1702.08,-52554.9
45300,373,5595,876.629,1698.9,-52543.9
45400,374,5610,875.828,1697.35,-52534.8
45500,375,5625,874.072,1693.95,-52523.1
45600,376,5640,879.797,1705.04,-52526.6
45700,377,5655,878.928,1703.36,-52516.8
45800,378,5670,878.414,1702.36,-52508
45900,379,5685,874.982,1695.71,-52493
46000,380,5700,880.733,1706.86,-52496.8
46100,381,5715,879.397,1704.27,-52485.7
46200,382,5730,881.409,1708.17,-52482.1
46300,383,5745,883.348,1711.92,-52478
46400,384,5760,881.072,1707.51,-52465.5
46500,385,5775,881.93,1709.18,-52459.7
46600,386,5790,885.421,1715.94,-52458.7
46700,387,5805,882.106,1709.52,-52444.1
46800,388,5820,883.833,1712.86,-52439.9
46900,389,5835,884.454,1714.07,-52432.9
47000,390,5850,887.4,1719.78,-52430.9
47100,391,5865,884.406,1713.97,-52416.9
47200,392,5880,885.533,1716.16,-52411.3
47300,393,5895,887.91,1720.77,-52408.3
47400,394,5910,887.949,1720.84,-52400
47500,395,5925,891.813,1728.33,-52400
47600,396,5940,892.68,1730.01,-52393.6
47700,397,5955,894.231,1733.01,-52388.7
47800,398,5970,897.844,1740.02,-52388.2
47900,399,5985,894.607,1733.74,-52373.7
48000,400,6000,897.934,1740.19,-52372.5
48100,401,6015,900.357,1744.89,-52369.5
48200,402,6030,898.736,1741.75,-52358.1
48300,403,6045,902.24,1748.54,-52357.3
48400,404,6060,903.537,1751.05,-52351.8
48500,405,6075,906.329,1756.46,-52349.3
48600,406,6090,906.469,1756.73,-52341.7
48700,407,6105,903.956,1751.86,-52328.6
48800,408,6120,908.182,1760.05,-52329.4
48900,409,6135,907.121,1758,-52319
49000,410,6150,912.159,1767.76,-52321.4
49100,411,6165,913.408,1770.18,-52315.8
49200,412,6180,916.087,1775.37,-52313.1
49300,413,6195,920.307,1783.55,-52313.5
49400,414,6210,914.933,1773.14,-52295
49500,415,6225,918.951,1780.92,-52295
49600,416,6240,924.71,1792.08,-52298.8
49700,417,6255,921.805,1786.45,-52284.7
49800,418,6270,926.822,1796.18,-52287.1
49900,419,6285,926.148,1794.87,-52277.5
50000,420,6300,925.846,1794.29,-52269.3
50100,421,6315,923.637,1790,-52256.8
50200,422,6330,930.758,1803.81,-52263.4
50300,423,6345,927.1,1796.72,-52247.8
50400,424,6360,929.788,1801.92,-52245.1
50500,425,6375,935.715,1813.41,-52249.1
50600,426,6390,935.087,1812.19,-52239.6
50700,427,6405,935.284,1812.58,-52232.5
50800,428,6420,935.916,1813.8,-52225.6
50900,429,6435,940.219,1822.14,-52226.5
51000,430,6450,943.033,1827.59,-52223.9
51100,431,6465,937.609,1817.08,-52205.3
51200,432,6480,949.652,1840.42,-52221.2
51300,433,6495,948.419,1838.03,-52210.7
51400,434,6510,946.786,1834.87,-52199.5
51500,435,6525,948.028,1837.27,-52194.4
51600,436,6540,946.316,1833.96,-52182.8
51700,437,6555,953.754,1848.37,-52190
51800,438,6570,957.528,1855.69,-52189.2
51900,439,6585,956.474,1853.64,-52179.7
52000,440,6600,951.606,1844.21,-52161.7
52100,441,6615,955.223,1851.22,-52160.9
52200,442,6630,956.565,1853.82,-52155.6
52300,443,6645,959.571,1859.64,-52153.4
52400,444,6660,963.007,1866.3,-52152.4
52500,445,6675,964.425,1869.05,-52147
52600,446,6690,960.097,1860.66,-52130.6
52700,447,6705,961.551,1863.48,-52125.3
52800,448,6720,968.071,1876.12,-52130.1
52900,449,6735,972.272,1884.26,-52130.5
53000,450,6750,966.128,1872.35,-52110.4
53100,451,6765,974.941,1889.43,-52120.1
53200,452,6780,975.499,1890.51,-52113
53300,453,6795,973.13,1885.92,-52100.6
53400,454,6810,978.313,1895.97,-52102.8
53500,455,6825,972.292,1884.3,-52082.9
53600,456,6840,973.671,1886.97,-52077.6
53700,457,6855,984.815,1908.57,-52091.9
53800,458,6870,976.325,1892.11,-52066.9
53900,459,6885,989.743,1918.12,-52085.8
54000,460,6900,984.989,1908.9,-52068
54100,461,6915,983.344,1905.72,-52057.2
54200,462,6930,989.207,1917.08,-52060.9
54300,463,6945,987.616,1913.99,-52049.8
54400,464,6960,990.021,1918.66,-52046.3
54500,465,6975,991.6,1921.72,-52041.4
54600,466,6990,988.216,1915.16,-52026.7
54700,467,7005,993.833,1926.04,-52030.1
54800,468,7020,995.617,1929.5,-52026
54900,469,7035,999.973,1937.94,-52026.5
55000,470,7050,997.551,1933.25,-52013.7
55100,471,7065,998.612,1935.31,-52007.5
55200,472,7080,1004.96,1947.61,-52012.5
55300,473,7095,1001.1,1940.12,-51996.6
55400,474,7110,1007.17,1951.89,-52000.9
55500,475,7125,1002.84,1943.5,-51984.2
55600,476,7140,1002.63,1943.1,-51975.7
55700,477,7155,1005.17,1948.01,-51972.7
55800,478,7170,1009.19,1955.8,-51973.1
55900,479,7185,1011.81,1960.89,-51970
56000,480,7200,1010.84,1958.99,-51960.1
56100,481,7215,1014.32,1965.75,-51959.4
56200,482,7230,1015.66,1968.35,-51953.8
56300,483,7245,1021.83,1980.31,-51957.9
56400,484,7260,1019.24,1975.28,-51944.9
56500,485,7275,1019.41,1975.62,-51937.1
56600,486,7290,1021.87,1980.37,-51934.2
56700,487,7305,1028.92,1994.04,-51940.5
56800,488,7320,1026.43,1989.21,-51926.8
56900,489,7335,1025.23,1986.89,-51916.9
57000,490,7350,1027.38,1991.07,-51913
57100,491,7365,1028.97,1994.15,-51908.6
57200,492,7380,1031.5,1999.05,-51905.4
57300,493,7395,1029.23,1994.65,-51893
57400,494,7410,1033.36,2002.64,-51893.3
57500,495,7425,1033.95,2003.78,-51886.2
57600,496,7440,1040.62,2016.71,-51891.8
57700,497,7455,1031.82,1999.66,-51866
57800,498,7470,1041.56,2018.53,-51877.6
57900,499,7485,1042.89,2021.11,-51872.3
