#PARAMS:size=55,delta_q=4,eq_steps=8000
Step,Cycle,Time,Average Temperature,Kinetic,Potential
12700,47,705,571.865,4.06556,-184.932
12800,48,720,532.962,3.78899,-184.632
12900,49,735,533.416,3.79222,-184.601
13000,50,750,563.532,4.00632,-184.796
13100,51,765,526.438,3.74261,-184.507
13200,52,780,571.835,4.06535,-184.791
13300,53,795,551.33,3.91957,-184.617
13400,54,810,552.929,3.93094,-184.605
13500,55,825,572.27,4.06844,-184.71
13600,56,840,595.351,4.23253,-184.854
13700,57,855,592.654,4.21335,-184.81
13800,58,870,579.894,4.12264,-184.686
13900,59,885,600.098,4.26627,-184.815
14000,60,900,574.496,4.08426,-184.593
14100,61,915,598.449,4.25455,-184.74
14200,62,930,557.905,3.96632,-184.417
14300,63,945,564.033,4.00988,-184.44
14400,64,960,585.057,4.15934,-184.557
14500,65,975,546.535,3.88548,-184.238
14600,66,990,598.368,4.25398,-184.606
14700,67,1005,605.83,4.30703,-184.633
14800,68,1020,572.936,4.07318,-184.358
14900,69,1035,610.735,4.3419,-184.601
15000,70,1050,597.815,4.25004,-184.488
15100,71,1065,633.503,4.50376,-184.713
15200,72,1080,644.719,4.5835,-184.763
15300,73,1095,615.363,4.3748,-184.523
15400,74,1110,589.047,4.18771,-184.305
15500,75,1125,566.862,4.02999,-184.107
15600,76,1140,582.369,4.14024,-184.191
15700,77,1155,545.054,3.87495,-183.888
15800,78,1170,563.075,4.00307,-183.99
15900,79,1185,578.843,4.11517,-184.072
16000,80,1200,581.308,4.13269,-184.085
16100,81,1215,627.167,4.45872,-184.377
16200,82,1230,616.502,4.3829,-184.277
16300,83,1245,579.577,4.12038,-183.962
16400,84,1260,601.615,4.27706,-184.098
16500,85,1275,558.204,3.96844,-183.761
16600,86,1290,582.036,4.13787,-183.886
16700,87,1305,587.028,4.17336,-183.891
16800,88,1320,597.353,4.24676,-183.942
16900,89,1335,587.219,4.17471,-183.84
17000,90,1350,589.559,4.19135,-183.814
17100,91,1365,620.955,4.41456,-184.007
17200,92,1380,564.374,4.0123,-183.57
17300,93,1395,607.388,4.3181,-183.844
17400,94,1410,630.032,4.47908,-183.98
17500,95,1425,600.381,4.26829,-183.745
17600,96,1440,574.973,4.08765,-183.532
17700,97,1455,622.443,4.42514,-183.849
17800,98,1470,652.593,4.63948,-184.024
17900,99,1485,624.081,4.43678,-183.797
18000,100,1500,647.146,4.60075,-183.934
18100,101,1515,607.814,4.32113,-183.624
18200,102,1530,656.054,4.66408,-183.936
18300,103,1545,625.702,4.44831,-183.693
18400,104,1560,663.916,4.71998,-183.929
18500,105,1575,637.823,4.53448,-183.702
18600,106,1590,665.219,4.72924,-183.87
18700,107,1605,693.81,4.9325,-184.044
18800,108,1620,614.754,4.37047,-183.449
18900,109,1635,633.252,4.50198,-183.566
19000,110,1650,642.687,4.56905,-183.595
19100,111,1665,629.575,4.47584,-183.47
19200,112,1680,598.986,4.25837,-183.222
19300,113,1695,635.921,4.52095,-183.467
19400,114,1710,650.425,4.62407,-183.527
19500,115,1725,662.811,4.71212,-183.592
19600,116,1740,610.306,4.33885,-183.189
19700,117,1755,655.117,4.65742,-183.484
19800,118,1770,680.107,4.83508,-183.637
19900,119,1785,626.086,4.45103,-183.214
20000,120,1800,658.16,4.67906,-183.421
20100,121,1815,642.494,4.56768,-183.27
20200,122,1830,666.711,4.73985,-183.409
20300,123,1845,687.33,4.88643,-183.532
20400,124,1860,642.895,4.57053,-183.185
20500,125,1875,652.64,4.63982,-183.223
20600,126,1890,666.015,4.7349,-183.292
20700,127,1905,684.156,4.86387,-183.411
20800,128,1920,671.126,4.77123,-183.285
20900,129,1935,664.315,4.72282,-183.198
21000,130,1950,718.789,5.11009,-183.567
21100,131,1965,722.507,5.13652,-183.554
21200,132,1980,703.04,4.99812,-183.387
21300,133,1995,645.589,4.58968,-182.932
21400,134,2010,671.062,4.77078,-183.082
21500,135,2025,723.736,5.14525,-183.447
21600,136,2040,740.385,5.26362,-183.529
21700,137,2055,721.897,5.13218,-183.354
21800,138,2070,695.58,4.94509,-183.143
21900,139,2085,651.335,4.63054,-182.806
22000,140,2100,661.556,4.7032,-182.834
22100,141,2115,633.471,4.50354,-182.613
22200,142,2130,736.272,5.23438,-183.322
22300,143,2145,720.211,5.1202,-183.183
22400,144,2160,707.188,5.02761,-183.058
22500,145,2175,690.088,4.90605,-182.892
22600,146,2190,680.766,4.83977,-182.8
22700,147,2205,682.442,4.85169,-182.771
22800,148,2220,694.155,4.93496,-182.844
22900,149,2235,691.628,4.91699,-182.788
23000,150,2250,740.069,5.26137,-183.101
23100,151,2265,739.2,5.2552,-183.062
23200,152,2280,721.183,5.1271,-182.904
23300,153,2295,711.553,5.05865,-182.806
23400,154,2310,703.147,4.99888,-182.701
23500,155,2325,698.077,4.96284,-182.647
23600,156,2340,744.744,5.29461,-182.95
23700,157,2355,668.874,4.75522,-182.378
23800,158,2370,681.89,4.84776,-182.426
23900,159,2385,746.928,5.31014,-182.876
24000,160,2400,702.997,4.99782,-182.538
24100,161,2415,676.763,4.81131,-182.306
24200,162,2430,717.347,5.09984,-182.575
24300,163,2445,735.415,5.22829,-182.692
24400,164,2460,722.262,5.13478,-182.575
24500,165,2475,740.829,5.26677,-182.671
24600,166,2490,773.684,5.50035,-182.881
24700,167,2505,673.9,4.79096,-182.133
24800,168,2520,723.337,5.14242,-182.459
24900,169,2535,678.083,4.82069,-182.1
25000,170,2550,763.39,5.42716,-182.694
25100,171,2565,722.291,5.13498,-182.359
25200,172,2580,711.934,5.06135,-182.243
25300,173,2595,756.987,5.38165,-182.552
25400,174,2610,740.094,5.26155,-182.388
25500,175,2625,725.343,5.15668,-182.26
25600,176,2640,737.626,5.24401,-182.322
25700,177,2655,761.303,5.41233,-182.449
25800,178,2670,726.157,5.16247,-182.167
25900,179,2685,715.996,5.09023,-182.076
26000,180,2700,720.358,5.12124,-182.073
26100,181,2715,781.924,5.55894,-182.498
26200,182,2730,704.946,5.01167,-181.906
26300,183,2745,752.796,5.35185,-182.233
26400,184,2760,700.9,4.98291,-181.827
26500,185,2775,717.948,5.1041,-181.918
26600,186,2790,711.368,5.05733,-181.844
26700,187,2805,695.839,4.94693,-181.712
26800,188,2820,778.044,5.53135,-182.288
26900,189,2835,751.009,5.33915,-182.066
27000,190,2850,746.315,5.30578,-181.997
27100,191,2865,745.347,5.2989,-181.967
27200,192,2880,793.509,5.64129,-182.273
27300,193,2895,798.243,5.67495,-182.292
27400,194,2910,745.714,5.30151,-181.88
27500,195,2925,817.619,5.8127,-182.357
27600,196,2940,728.656,5.18024,-181.694
27700,197,2955,772.065,5.48884,-181.988
27800,198,2970,739.326,5.25609,-181.722
27900,199,2985,766.076,5.44627,-181.88
28000,200,3000,696.426,4.9511,-181.341
28100,201,3015,815.159,5.79521,-182.155
28200,202,3030,780.071,5.54576,-181.887
28300,203,3045,718.395,5.10729,-181.408
28400,204,3060,727.621,5.17287,-181.457
28500,205,3075,755.944,5.37423,-181.632
28600,206,3090,760.686,5.40795,-181.637
28700,207,3105,788.206,5.6036,-181.814
28800,208,3120,845.985,6.01436,-182.2
28900,209,3135,827.656,5.88406,-182.025
29000,210,3150,825.611,5.86952,-181.997
29100,211,3165,759.049,5.39631,-181.48
29200,212,3180,740.846,5.26689,-181.321
29300,213,3195,834.757,5.93454,-181.963
29400,214,3210,811.168,5.76684,-181.765
29500,215,3225,815.462,5.79737,-181.768
29600,216,3240,770.058,5.47458,-181.416
29700,217,3255,754.126,5.36131,-181.282
29800,218,3270,748.384,5.32048,-181.202
29900,219,3285,762.658,5.42197,-181.274
30000,220,3300,786.195,5.58929,-181.407
30100,221,3315,825.378,5.86786,-181.668
30200,222,3330,841.275,5.98088,-181.744
30300,223,3345,750.618,5.33637,-181.06
30400,224,3360,741.419,5.27097,-180.96
30500,225,3375,818.172,5.81663,-181.491
30600,226,3390,842.586,5.9902,-181.647
30700,227,3405,815.409,5.79699,-181.412
30800,228,3420,811.446,5.76881,-181.355
30900,229,3435,795.126,5.65279,-181.214
31000,230,3450,801.325,5.69686,-181.23
31100,231,3465,815.594,5.7983,-181.313
31200,232,3480,790.196,5.61774,-181.09
31300,233,3495,738.991,5.25371,-180.691
31400,234,3510,836.377,5.94605,-181.366
31500,235,3525,860.392,6.11679,-181.522
31600,236,3540,881.123,6.26417,-181.637
31700,237,3555,853.916,6.07075,-181.412
31800,238,3570,782.167,5.56066,-180.881
31900,239,3585,824.29,5.86012,-181.156
32000,240,3600,829.447,5.89679,-181.161
32100,241,3615,816.843,5.80718,-181.045
32200,242,3630,842.966,5.9929,-181.211
32300,243,3645,779.477,5.54153,-180.714
32400,244,3660,828.98,5.89346,-181.041
32500,245,3675,852.478,6.06052,-181.18
32600,246,3690,846.859,6.02057,-181.113
32700,247,3705,808.166,5.74549,-180.802
32800,248,3720,828.941,5.89319,-180.927
32900,249,3735,852.538,6.06095,-181.063
33000,250,3750,874.492,6.21702,-181.185
33100,251,3765,828.704,5.8915,-180.839
33200,252,3780,757.02,5.38188,-180.279
33300,253,3795,818.012,5.8155,-180.696
33400,254,3810,873.71,6.21146,-181.063
33500,255,3825,790.763,5.62177,-180.433
33600,256,3840,791.79,5.62907,-180.426
33700,257,3855,793.263,5.63954,-180.393
33800,258,3870,815.253,5.79588,-180.52
33900,259,3885,859.617,6.11128,-180.83
34000,260,3900,801,5.69455,-180.363
34100,261,3915,821.04,5.83702,-180.486
34200,262,3930,868.202,6.17231,-180.801
34300,263,3945,868.678,6.17569,-180.765
34400,264,3960,896.467,6.37325,-180.936
34500,265,3975,824.98,5.86503,-180.386
34600,266,3990,862.539,6.13205,-180.631
34700,267,4005,871.059,6.19262,-180.665
34800,268,4020,855.058,6.07886,-180.525
34900,269,4035,966.444,6.87074,-181.293
35000,270,4050,893.414,6.35155,-180.741
35100,271,4065,878.662,6.24668,-180.609
35200,272,4080,923.84,6.56785,-180.903
35300,273,4095,899.852,6.39732,-180.697
35400,274,4110,870.064,6.18555,-180.456
35500,275,4125,939.306,6.67781,-180.908
35600,276,4140,879.007,6.24913,-180.455
35700,277,4155,911.905,6.48301,-180.676
35800,278,4170,852.653,6.06176,-180.217
35900,279,4185,891.682,6.33923,-180.456
36000,280,4200,900.172,6.39959,-180.495
36100,281,4215,866.644,6.16123,-180.24
36200,282,4230,885.956,6.29853,-180.332
36300,283,4245,870.701,6.19008,-180.187
36400,284,4260,855.405,6.08133,-180.055
36500,285,4275,932.192,6.62723,-180.579
36600,286,4290,951.674,6.76573,-180.684
36700,287,4305,906.07,6.44152,-180.323
36800,288,4320,863.758,6.14071,-179.986
36900,289,4335,832.525,5.91867,-179.728
37000,290,4350,845.271,6.00928,-179.781
37100,291,4365,913.813,6.49657,-180.239
37200,292,4380,905.822,6.43976,-180.155
37300,293,4395,864.695,6.14737,-179.841
37400,294,4410,895.208,6.36431,-180.039
37500,295,4425,874.357,6.21607,-179.874
37600,296,4440,859.949,6.11364,-179.723
37700,297,4455,890.568,6.33131,-179.911
37800,298,4470,924.039,6.56927,-180.128
37900,299,4485,859.095,6.10756,-179.63
38000,300,4500,821.738,5.84198,-179.313
38100,301,4515,928.539,6.60126,-180.038
38200,302,4530,914.279,6.49988,-179.917
38300,303,4545,952.128,6.76896,-180.162
38400,304,4560,877.263,6.23673,-179.6
38500,305,4575,941.051,6.69021,-180.028
38600,306,4590,945.11,6.71907,-180.039
38700,307,4605,909.034,6.46259,-179.751
38800,308,4620,916.548,6.51602,-179.765
38900,309,4635,936.596,6.65854,-179.893
39000,310,4650,897.059,6.37746,-179.584
39100,311,4665,839.436,5.96781,-179.155
39200,312,4680,930.785,6.61723,-179.754
39300,313,4695,971.324,6.90543,-180.011
39400,314,4710,980.984,6.97411,-180.045
39500,315,4725,1002.81,7.12929,-180.177
39600,316,4740,935.448,6.65038,-179.675
39700,317,4755,932.72,6.63098,-179.623
39800,318,4770,965.005,6.86051,-179.82
39900,319,4785,960.238,6.82662,-179.756
40000,320,4800,942.304,6.69912,-179.62
40100,321,4815,933.08,6.63355,-179.511
40200,322,4830,902.718,6.4177,-179.255
40300,323,4845,997.291,7.09004,-179.908
40400,324,4860,972.477,6.91363,-179.713
40500,325,4875,1011.97,7.1944,-179.946
40600,326,4890,955.68,6.79422,-179.512
40700,327,4905,938.785,6.6741,-179.357
40800,328,4920,1022.41,7.26865,-179.93
40900,329,4935,971.115,6.90395,-179.529
41000,330,4950,971.973,6.91005,-179.518
41100,331,4965,980.808,6.97286,-179.566
41200,332,4980,900.861,6.40449,-178.953
41300,333,4995,981.982,6.9812,-179.499
41400,334,5010,963.123,6.84713,-179.357
41500,335,5025,980.243,6.96884,-179.441
41600,336,5040,924.022,6.56915,-179.016
41700,337,5055,915.913,6.5115,-178.932
41800,338,5070,901.251,6.40727,-178.786
41900,339,5085,932.952,6.63264,-178.982
42000,340,5100,957.31,6.8058,-179.138
42100,341,5115,998.561,7.09907,-179.407
42200,342,5130,982.013,6.98143,-179.274
42300,343,5145,969.049,6.88926,-179.147
42400,344,5160,964.273,6.8553,-179.096
42500,345,5175,936.296,6.65641,-178.842
42600,346,5190,966.511,6.87122,-179.047
42700,347,5205,986.302,7.01192,-179.16
42800,348,5220,935.258,6.64903,-178.763
42900,349,5235,959.863,6.82395,-178.898
43000,350,5250,982.993,6.98839,-179.034
43100,351,5265,1006.44,7.15511,-179.176
43200,352,5280,1004.06,7.13816,-179.14
43300,353,5295,983.237,6.99013,-178.945
43400,354,5310,1037.03,7.37256,-179.325
43500,355,5325,987.41,7.01979,-178.942
43600,356,5340,1008.8,7.17188,-179.054
43700,357,5355,988.2,7.02541,-178.883
43800,358,5370,982.02,6.98148,-178.782
43900,359,5385,966.278,6.86956,-178.645
44000,360,5400,953.38,6.77786,-178.538
44100,361,5415,1060.57,7.53992,-179.286
44200,362,5430,992.496,7.05595,-178.753
44300,363,5445,1056.43,7.5105,-179.187
44400,364,5460,1068.39,7.59549,-179.262
44500,365,5475,1007.77,7.16452,-178.797
44600,366,5490,1069.55,7.60375,-179.213
44700,367,5505,1062.87,7.55628,-179.118
44800,368,5520,983.193,6.98981,-178.522
44900,369,5535,1012.14,7.1956,-178.706
45000,370,5550,966.694,6.87252,-178.353
45100,371,5565,1058.84,7.52762,-178.989
45200,372,5580,1005.4,7.14772,-178.564
45300,373,5595,956.755,6.80186,-178.202
45400,374,5610,1011.98,7.19448,-178.556
45500,375,5625,1025.9,7.29341,-178.64
45600,376,5640,1010.55,7.18433,-178.5
45700,377,5655,1115.68,7.93167,-179.218
45800,378,5670,1100.3,7.82233,-179.069
45900,379,5685,1033.44,7.34706,-178.563
46000,380,5700,975.744,6.93686,-178.124
46100,381,5715,968.932,6.88843,-178.039
46200,382,5730,978.861,6.95902,-178.086
46300,383,5745,1116.17,7.93517,-179.052
46400,384,5760,963.59,6.85045,-177.941
46500,385,5775,1005.94,7.15153,-178.208
46600,386,5790,1014.45,7.21202,-178.227
46700,387,5805,1015.71,7.22101,-178.216
46800,388,5820,1016.46,7.22632,-178.18
46900,389,5835,979.663,6.96472,-177.896
47000,390,5850,1043.45,7.41822,-178.341
47100,391,5865,995.39,7.07653,-177.957
47200,392,5880,1061.85,7.54901,-178.408
47300,393,5895,1042.86,7.41402,-178.233
47400,394,5910,984.79,7.00117,-177.785
47500,395,5925,1026.07,7.29464,-178.05
47600,396,5940,1096.77,7.79728,-178.518
47700,397,5955,1135.4,8.0719,-178.776
47800,398,5970,1036.28,7.36724,-178.037
47900,399,5985,1063.24,7.5589,-178.201
48000,400,6000,1075.67,7.64724,-178.253
48100,401,6015,1053.02,7.48623,-178.076
48200,402,6030,1104.42,7.85163,-178.411
48300,403,6045,1122.87,7.98282,-178.519
48400,404,6060,1110.52,7.89499,-178.41
48500,405,6075,1041.69,7.40567,-177.864
48600,406,6090,1009.02,7.17344,-177.606
48700,407,6105,1059.87,7.53491,-177.94
48800,408,6120,1034.4,7.35384,-177.734
48900,409,6135,1096.49,7.79525,-178.158
49000,410,6150,1064.51,7.5679,-177.904
49100,411,6165,1132.84,8.05367,-178.356
49200,412,6180,1052.54,7.48285,-177.761
49300,413,6195,1030.11,7.32338,-177.57
49400,414,6210,1035.3,7.36029,-177.573
49500,415,6225,1050.71,7.46981,-177.647
49600,416,6240,1025.17,7.28827,-177.424
49700,417,6255,1072,7.62119,-177.754
49800,418,6270,1124.49,7.99436,-178.085
49900,419,6285,1097.86,7.805,-177.864
50000,420,6300,1074.26,7.63721,-177.673
50100,421,6315,1035.04,7.35843,-177.359
50200,422,6330,1143.39,8.12868,-178.112
50300,423,6345,1075.32,7.64476,-177.601
50400,424,6360,1126.87,8.01125,-177.961
50500,425,6375,1097.91,7.80539,-177.701
50600,426,6390,1022.68,7.27052,-177.138
50700,427,6405,1081.14,7.68613,-177.522
50800,428,6420,1048.97,7.45743,-177.254
50900,429,6435,947.43,6.73556,-176.497
51000,430,6450,1147.55,8.15825,-177.903
51100,431,6465,1012.05,7.19497,-176.903
51200,432,6480,1072.07,7.62168,-177.319
51300,433,6495,967.249,6.87646,-176.539
51400,434,6510,1048.43,7.45363,-177.091
51500,435,6525,1109.51,7.88784,-177.505
51600,436,6540,1122.82,7.98244,-177.575
51700,437,6555,1117.47,7.9444,-177.497
51800,438,6570,1055.92,7.50687,-177.016
51900,439,6585,1128.27,8.02124,-177.526
52000,440,6600,1128.62,8.02372,-177.5
52100,441,6615,1086.25,7.7225,-177.129
52200,442,6630,1077.53,7.6605,-177.051
52300,443,6645,1111.15,7.89947,-177.288
52400,444,6660,1146.57,8.1513,-177.506
52500,445,6675,1231.56,8.75554,-178.09
52600,446,6690,1076,7.64961,-176.941
52700,447,6705,1208.36,8.59061,-177.871
52800,448,6720,1183.5,8.41385,-177.666
52900,449,6735,1099.67,7.81787,-177.026
53000,450,6750,1154.16,8.20527,-177.392
53100,451,6765,1120.43,7.96548,-177.124
53200,452,6780,1085.55,7.71753,-176.847
53300,453,6795,1148.24,8.1632,-177.264
53400,454,6810,1140.01,8.10467,-177.171
53500,455,6825,1103.17,7.84273,-176.887
53600,456,6840,1099.27,7.81505,-176.829
53700,457,6855,1220.28,8.67533,-177.663
53800,458,6870,1125.72,8.0031,-176.96
53900,459,6885,1151.75,8.18813,-177.116
54000,460,6900,1135.14,8.07005,-176.966
54100,461,6915,1089.22,7.74356,-176.609
54200,462,6930,1185.65,8.42911,-177.273
54300,463,6945,1133.25,8.05662,-176.886
54400,464,6960,1105.12,7.85662,-176.639
54500,465,6975,1152.33,8.19226,-176.951
54600,466,6990,1117.8,7.94678,-176.673
54700,467,7005,1152,8.18989,-176.895
54800,468,7020,1153.7,8.20202,-176.886
54900,469,7035,1082.55,7.6962,-176.342
55000,470,7050,1169.75,8.31611,-176.968
55100,471,7065,1128.3,8.02144,-176.621
55200,472,7080,1138.65,8.09497,-176.655
55300,473,7095,1117.68,7.94589,-176.489
55400,474,7110,1186.22,8.43319,-176.963
55500,475,7125,1159.57,8.24373,-176.741
55600,476,7140,1213.34,8.626,-177.087
55700,477,7155,1204.32,8.56187,-177.001
55800,478,7170,1212.17,8.61768,-177.022
55900,479,7185,1209.15,8.59624,-176.967
56000,480,7200,1147.93,8.16095,-176.495
56100,481,7215,1235.97,8.78686,-177.102
56200,482,7230,1158.1,8.23328,-176.528
56300,483,7245,1162.54,8.26486,-176.502
56400,484,7260,1214.58,8.63478,-176.873
56500,485,7275,1196.95,8.50948,-176.715
56600,486,7290,1180.4,8.39184,-176.569
56700,487,7305,1146.55,8.1512,-176.288
56800,488,7320,1221.24,8.68214,-176.799
56900,489,7335,1120.31,7.96459,-176.054
57000,490,7350,1169.32,8.31303,-176.371
57100,491,7365,1212.15,8.61753,-176.656
57200,492,7380,1213.61,8.62791,-176.645
57300,493,7395,1172.11,8.33287,-176.324
57400,494,7410,1242.64,8.83431,-176.803
57500,495,7425,1146.12,8.14808,-176.087
57600,496,7440,1141.51,8.11531,-176.009
57700,497,7455,1081.57,7.68919,-175.538
57800,498,7470,1076.86,7.65572,-175.491
57900,499,7485,1167.77,8.30199,-176.124
