#PARAMS:size=13,delta_q=4,eq_steps=8000
Step,Cycle,Time,Average Temperature,Kinetic,Potential
38300,303,4545,1029.19,1.72943,-39.9159
38400,304,4560,994,1.6703,-39.8498
38500,305,4575,1030.4,1.73146,-39.9089
38600,306,4590,1063.07,1.78636,-39.9578
38700,307,4605,882.635,1.48316,-39.6378
38800,308,4620,925.055,1.55444,-39.7008
38900,309,4635,969.191,1.62861,-39.7819
39000,310,4650,951.231,1.59843,-39.7437
39100,311,4665,964.316,1.62042,-39.7622
39200,312,4680,970.613,1.631,-39.7667
39300,313,4695,1006.66,1.69157,-39.8222
39400,314,4710,1054.9,1.77264,-39.8919
39500,315,4725,1130.73,1.90006,-40.0156
39600,316,4740,961.901,1.61636,-39.7168
39700,317,4755,1011.79,1.70019,-39.7974
39800,318,4770,1000.79,1.68172,-39.7755
39900,319,4785,970.15,1.63022,-39.721
40000,320,4800,925.851,1.55578,-39.6361
40100,321,4815,952.47,1.60051,-39.6727
40200,322,4830,953.441,1.60214,-39.6681
40300,323,4845,1117.93,1.87854,-39.9468
40400,324,4860,1091.1,1.83346,-39.89
40500,325,4875,1000.95,1.68198,-39.7285
40600,326,4890,1023.59,1.72003,-39.7669
40700,327,4905,1099.85,1.84817,-39.8881
40800,328,4920,899.847,1.51209,-39.5441
40900,329,4935,1110,1.86523,-39.8924
41000,330,4950,872.324,1.46584,-39.4797
41100,331,4965,909.188,1.52778,-39.5246
41200,332,4980,921.624,1.54868,-39.5472
41300,333,4995,1008.05,1.6939,-39.6892
41400,334,5010,958.008,1.60982,-39.5888
41500,335,5025,1061.18,1.78318,-39.7602
41600,336,5040,1079.88,1.81461,-39.7929
41700,337,5055,1044.05,1.75439,-39.7243
41800,338,5070,1106.44,1.85924,-39.824
41900,339,5085,882.025,1.48214,-39.4299
42000,340,5100,1008.84,1.69523,-39.6481
42100,341,5115,1016.66,1.70837,-39.6558
42200,342,5130,1114.9,1.87345,-39.8126
42300,343,5145,915.733,1.53878,-39.4651
42400,344,5160,798.624,1.34199,-39.259
42500,345,5175,1199.87,2.01623,-39.9311
42600,346,5190,928.674,1.56053,-39.4676
42700,347,5205,1060.65,1.7823,-39.6804
42800,348,5220,998.578,1.67799,-39.5674
42900,349,5235,956.527,1.60733,-39.4861
43000,350,5250,908.77,1.52708,-39.3959
43100,351,5265,897.103,1.50747,-39.3683
43200,352,5280,1126.38,1.89275,-39.7498
43300,353,5295,1176.78,1.97744,-39.8287
43400,354,5310,1093.74,1.8379,-39.6787
43500,355,5325,1049.33,1.76327,-39.6059
43600,356,5340,912.712,1.5337,-39.3572
43700,357,5355,1218.88,2.04819,-39.8674
43800,358,5370,1105.75,1.85808,-39.6678
43900,359,5385,1051.73,1.7673,-39.5726
44000,360,5400,1062.26,1.785,-39.5862
44100,361,5415,1112,1.86859,-39.6591
44200,362,5430,1054.02,1.77116,-39.5565
44300,363,5445,1101.41,1.85079,-39.6218
44400,364,5460,1143.97,1.92231,-39.6965
44500,365,5475,1050.5,1.76524,-39.5253
44600,366,5490,951.654,1.59914,-39.344
44700,367,5505,1087.81,1.82794,-39.5711
44800,368,5520,914.092,1.53602,-39.2578
44900,369,5535,1012.21,1.7009,-39.4222
45000,370,5550,1106.65,1.85959,-39.5818
45100,371,5565,1090.71,1.83281,-39.5483
45200,372,5580,1192.19,2.00333,-39.7125
45300,373,5595,1054.7,1.7723,-39.469
45400,374,5610,1185.38,1.9919,-39.6829
45500,375,5625,1060.94,1.78279,-39.4666
45600,376,5640,988.281,1.66069,-39.3301
45700,377,5655,1165.59,1.95864,-39.6225
45800,378,5670,1001.42,1.68276,-39.3485
45900,379,5685,1158.12,1.94608,-39.6094
46000,380,5700,989.59,1.66289,-39.3174
46100,381,5715,1270.48,2.13489,-39.7857
46200,382,5730,1043.91,1.75416,-39.3857
46300,383,5745,1216.68,2.04448,-39.682
46400,384,5760,1197.56,2.01235,-39.6476
46500,385,5775,880.413,1.47943,-39.0858
46600,386,5790,936.334,1.5734,-39.188
46700,387,5805,1016.56,1.70821,-39.3187
46800,388,5820,1053.54,1.77034,-39.3741
46900,389,5835,1033.34,1.7364,-39.33
47000,390,5850,1090.91,1.83314,-39.4205
47100,391,5865,992.502,1.66778,-39.2477
47200,392,5880,922.375,1.54994,-39.1128
47300,393,5895,997.586,1.67632,-39.2274
47400,394,5910,1228.83,2.0649,-39.6222
47500,395,5925,1137.96,1.91221,-39.4592
47600,396,5940,1205.76,2.02614,-39.5767
47700,397,5955,989.174,1.66219,-39.2008
47800,398,5970,1060.33,1.78176,-39.3067
47900,399,5985,1248.28,2.09759,-39.6203
48000,400,6000,1095.16,1.84029,-39.3518
48100,401,6015,1179.7,1.98234,-39.4905
48200,402,6030,1026.59,1.72506,-39.2235
48300,403,6045,798.403,1.34162,-38.8236
48400,404,6060,1214.72,2.04119,-39.5318
48500,405,6075,1218.6,2.04771,-39.5222
48600,406,6090,1126.62,1.89315,-39.3524
48700,407,6105,986.515,1.65772,-39.1108
48800,408,6120,1021.27,1.71612,-39.1698
48900,409,6135,1116.21,1.87565,-39.326
49000,410,6150,1376.95,2.3138,-39.7663
49100,411,6165,991.846,1.66668,-39.0975
49200,412,6180,1119.08,1.88048,-39.3026
49300,413,6195,1085.21,1.82357,-39.2413
49400,414,6210,1117.55,1.87791,-39.302
49500,415,6225,1088.78,1.82956,-39.2411
49600,416,6240,1243.79,2.09004,-39.4963
49700,417,6255,1065.4,1.79028,-39.1832
49800,418,6270,1131.54,1.90142,-39.2871
49900,419,6285,1214.68,2.04112,-39.4142
50000,420,6300,1001.93,1.68362,-39.0458
50100,421,6315,1062.9,1.78608,-39.1539
50200,422,6330,1233.63,2.07297,-39.4286
50300,423,6345,1117.55,1.87792,-39.229
50400,424,6360,1253.82,2.1069,-39.457
50500,425,6375,1208.76,2.03118,-39.373
50600,426,6390,1329.78,2.23454,-39.5677
50700,427,6405,1226.29,2.06064,-39.3948
50800,428,6420,1201.59,2.01913,-39.3437
50900,429,6435,1257.86,2.11369,-39.4253
51000,430,6450,1194.14,2.00661,-39.3049
51100,431,6465,1202.57,2.02077,-39.3167
51200,432,6480,1256.23,2.11094,-39.403
51300,433,6495,1288.92,2.16587,-39.449
51400,434,6510,1051.25,1.7665,-39.041
51500,435,6525,1050.26,1.76484,-39.021
51600,436,6540,1344.62,2.25946,-39.5252
51700,437,6555,1243.52,2.08958,-39.3533
51800,438,6570,1144.51,1.92321,-39.1713
51900,439,6585,1352.12,2.27207,-39.5173
52000,440,6600,1367.71,2.29827,-39.5419
52100,441,6615,1121.12,1.88391,-39.1232
52200,442,6630,1109.81,1.8649,-39.1004
52300,443,6645,1064.07,1.78805,-39.007
52400,444,6660,1189.23,1.99836,-39.216
52500,445,6675,1285.06,2.15939,-39.3697
52600,446,6690,1119.56,1.88129,-39.0879
52700,447,6705,1001.83,1.68346,-38.869
52800,448,6720,1183.33,1.98844,-39.1742
52900,449,6735,1121.9,1.88522,-39.0637
53000,450,6750,1230,2.06687,-39.2377
53100,451,6765,1064.5,1.78877,-38.9401
53200,452,6780,1268.44,2.13147,-39.2864
53300,453,6795,1182.05,1.98629,-39.1359
53400,454,6810,1291.53,2.17026,-39.3089
53500,455,6825,1277.81,2.14721,-39.2829
53600,456,6840,1007.08,1.69229,-38.8209
53700,457,6855,1130.82,1.9002,-39.0321
53800,458,6870,1538.8,2.58576,-39.7121
53900,459,6885,1234,2.07359,-39.1972
54000,460,6900,1150.23,1.93282,-39.0375
54100,461,6915,1325.16,2.22677,-39.3337
54200,462,6930,1136.99,1.91058,-38.9992
54300,463,6945,1347.69,2.26463,-39.3526
54400,464,6960,1436.04,2.41308,-39.4971
54500,465,6975,1216.43,2.04406,-39.1157
54600,466,6990,1234.54,2.07449,-39.1339
54700,467,7005,1081.01,1.8165,-38.8775
54800,468,7020,1083.12,1.82005,-38.8662
54900,469,7035,1454.77,2.44457,-39.495
55000,470,7050,1229.54,2.06609,-39.1058
55100,471,7065,1119.93,1.88191,-38.9073
55200,472,7080,1170.05,1.96614,-38.9948
55300,473,7095,1267.23,2.12943,-39.1556
55400,474,7110,1254.33,2.10775,-39.1367
55500,475,7125,1369.29,2.30093,-39.322
55600,476,7140,1083.33,1.82041,-38.832
55700,477,7155,1318.45,2.21549,-39.2206
55800,478,7170,1362.14,2.28892,-39.2909
55900,479,7185,1269.98,2.13404,-39.1211
56000,480,7200,1292.01,2.17106,-39.1497
56100,481,7215,1012.77,1.70183,-38.6722
56200,482,7230,1351.11,2.27037,-39.2417
56300,483,7245,1209.78,2.03288,-38.993
56400,484,7260,1214.97,2.04161,-38.9899
56500,485,7275,1136.78,1.91023,-38.8585
56600,486,7290,1307.11,2.19644,-39.1417
56700,487,7305,1041.34,1.74985,-38.6707
56800,488,7320,1232.77,2.07153,-39.0051
56900,489,7335,1239.6,2.083,-39.0062
57000,490,7350,1293.44,2.17346,-39.0903
57100,491,7365,1341.89,2.25489,-39.167
57200,492,7380,1251.42,2.10287,-39.0057
57300,493,7395,1334.9,2.24313,-39.1328
57400,494,7410,1172.5,1.97024,-38.8552
57500,495,7425,1445.51,2.42901,-39.3136
57600,496,7440,1341.61,2.25442,-39.1253
57700,497,7455,1076.58,1.80906,-38.6589
57800,498,7470,1137.94,1.91217,-38.7602
57900,499,7485,1188.68,1.99744,-38.8446
